item,type,subject,property,stimulus,question_type,prompt,choices,answer,catch,list_number
golfers wear plaid pants,statistical,golfers, wear plaid pants,"<i>Because</i> they are golfers, golfers wear plaid pants.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
leopards are predators,statistical,leopards, are predators,"<i>Because</i> they are leopards, leopards are predators.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
oranges are grown in florida,statistical,oranges, are grown in Florida,"<i>Because</i> they are oranges, oranges are grown in Florida.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
raincoats are plastic,statistical,raincoats, are plastic,"<i>Because</i> they are raincoats, raincoats are plastic.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
snakes are long,statistical,snakes, are long,"<i>Because</i> they are snakes, snakes are long.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
summers are humid ,statistical,summers, are humid,"<i>Because</i> they are summers, summers are humid.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
turtles eat lettuce,statistical,turtles, eat lettuce,"<i>Because</i> they are turtles, turtles eat lettuce.",by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",,,14
brazilians are south american,principled,Brazilians, are South American,"Think about Brazilians, how likely are they to be South American?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
jews don’t eat pork ,principled,Jews, don’t eat pork,"Think about Jews, how likely are they to not eat pork?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
artists are creative ,principled,artists, are creative,"Think about artists, how likely are they to be creative?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
books have pages,principled,books, have pages,"Think about books, how likely are they to have pages?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
cheetahs run fast,principled,cheetahs, run fast,"Think about cheetahs, how likely are they to run fast?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
dogs are mammals,principled,dogs, are mammals,"Think about dogs, how likely are they to be mammals?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
feathers are light,principled,feathers, are light,"Think about feathers, how likely are they to be light?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
journalists report news,principled,journalists, report news,"Think about journalists, how likely are they to report news?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
moose have antlers,principled,moose, have antlers,"Think about moose, how likely are they to have antlers?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
preschoolers cannot vote,principled,preschoolers, cannot vote,"Think about preschoolers, how likely are they to cannot vote?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
scissors cut,principled,scissors, cut,"Think about scissors, how likely are they to cut?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
squirrels live in trees,principled,squirrels, live in trees,"Think about squirrels, how likely are they to live in trees?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
trains travel on tracks,principled,trains, travel on tracks,"Think about trains, how likely are they to travel on tracks?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
frenchmen drink wine,statistical,Frenchmen, drink wine,"Think about Frenchmen, how likely are they to drink wine?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
airplanes have passengers,statistical,airplanes, have passengers,"Think about airplanes, how likely are they to have passengers?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
bears perform at circuses,statistical,bears, perform at circuses,"Think about bears, how likely are they to perform at circuses?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
cars have radios ,statistical,cars, have radios,"Think about cars, how likely are they to have radios?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
dancers are fit,statistical,dancers, are fit,"Think about dancers, how likely are they to be fit?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
eggshells are white,statistical,eggshells, are white,"Think about eggshells, how likely are they to be white?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
grass grows on lawns,statistical,grass, grows on lawns,"Think about grass, how likely is it to grows on lawns?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
lifeguards are muscular,statistical,lifeguards, are muscular,"Think about lifeguards, how likely are they to be muscular?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
peacocks are ornamental pets,statistical,peacocks, are ornamental pets,"Think about peacocks, how likely are they to be ornamental pets?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
rocking chairs are wooden,statistical,rocking chairs, are wooden,"Think about rocking chairs, how likely are they to be wooden?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
snow falls in the winter,statistical,snow, snow falls in the winter,"Think about snow, how likely is it to snow falls in the winter?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
tables are made of wood,statistical,tables, are made of wood,"Think about tables, how likely are they to be made of wood?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
wallets are made of leather,statistical,wallets, are made of leather,"Think about wallets, how likely are they to be made of leather?",prevalence,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
canadians live north of the us,principled,Canadians, live north of the US,"You learn that [unknown thing/people] live north of the US, how likely is it to be Canadians?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
mormons don’t drink alcohol,principled,Mormons, don’t drink alcohol,"You learn that [unknown thing/people] don’t drink alcohol, how likely is it to be Mormons?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
bachelors are unmarried,principled,bachelors, are unmarried,"You learn that [unknown thing/people] are unmarried, how likely is it to be bachelors?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
bricks are rectangular,principled,bricks, are rectangular,"You learn that [unknown thing/people] are rectangular, how likely is it to be bricks?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
cherries are red ,principled,cherries, are red,"You learn that [unknown thing/people] are red, how likely is it to be cherries?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
dogs bark at strangers,statistical,dogs, bark at strangers,"You learn that [unknown thing/people] bark at strangers, how likely is it to be dogs?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
fire trucks have hoses,principled,fire trucks, have hoses,"You learn that [unknown thing/people] have hoses, how likely is it to be fire trucks?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
kangaroos have pouches,principled,kangaroos, have pouches,"You learn that [unknown thing/people] have pouches, how likely is it to be kangaroos?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
mushrooms are fungi,principled,mushrooms, are fungi,"You learn that [unknown thing/people] are fungi, how likely is it to be mushrooms?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
professors are highly educated,principled,professors, are highly educated,"You learn that [unknown thing/people] are highly educated, how likely is it to be professors?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
sheep produce milk,principled,sheep, produce milk,"You learn that [unknown thing/people] produce milk, how likely is it to be sheep?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
strawberries are red ,principled,strawberries, are red,"You learn that [unknown thing/people] are red, how likely is it to be strawberries?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
trampolines are bouncy,principled,trampolines, are bouncy,"You learn that [unknown thing/people] are bouncy, how likely is it to be trampolines?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
germans drink beer ,statistical,Germans, drink beer,"You learn that [unknown thing/people] drink beer, how likely is it to be Germans?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
ambulances have seatbelts,statistical,ambulances, have seatbelts,"You learn that [unknown thing/people] have seatbelts, how likely is it to be ambulances?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
bees are worker bees,statistical,bees, are worker bees,"You learn that [unknown thing/people] are worker bees, how likely is it to be bees?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
cats like milk,statistical,cats, like milk,"You learn that [unknown thing/people] like milk, how likely is it to be cats?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
deer are brown,statistical,deer, are brown,"You learn that [unknown thing/people] are brown, how likely is it to be deer?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
elk are brown,statistical,elk, are brown,"You learn that [unknown thing/people] are brown, how likely is it to be elk?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
gymnasts are young,statistical,gymnasts, are young,"You learn that [unknown thing/people] are young, how likely is it to be gymnasts?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
lions are male,statistical,lions, are male,"You learn that [unknown thing/people] are male, how likely is it to be lions?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
pigeons sit on statues ,statistical,pigeons, sit on statues,"You learn that [unknown thing/people] sit on statues, how likely is it to be pigeons?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
rocks are jagged ,statistical,rocks, are jagged,"You learn that [unknown thing/people] are jagged, how likely is it to be rocks?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
sows are pink,statistical,sows, are pink,"You learn that [unknown thing/people] are pink, how likely is it to be sows?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
taxis are yellow ,statistical,taxis, are yellow,"You learn that [unknown thing/people] are yellow, how likely is it to be taxis?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
winters are snowy ,statistical,winters, are snowy,"You learn that [unknown thing/people] are snowy, how likely is it to be winters?",cue_validity,,"very unlikely,,,neither unlikely nor likely,,,very likely",,,14
,,,,Please select <i>completely true</i>.,generic,,"completely false,,,neither true nor false,,,completely true",completely true,catch,14
,,,,Please select <i>completely false</i>.,by_virtue_of,,"completely false,,,neither true nor false,,,completely true",completely false,catch,14
,,,,Please select <i>completely true</i>.,prevalence,,"completely false,,,neither true nor false,,,completely true",completely true,catch,14
,,,,Please select <i>completely false</i>.,cue_validity,,"completely false,,,neither true nor false,,,completely true",completely false,catch,14
,,,,Please select <i>completely true</i>.,generic,,"completely false,,,neither true nor false,,,completely true",completely true,catch,14
,,,,Please select <i>completely false</i>.,by_virtue_of,,"completely false,,,neither true nor false,,,completely true",completely false,catch,14
,,,,Please select <i>completely true</i>.,prevalence,,"completely false,,,neither true nor false,,,completely true",completely true,catch,14
,,,,Please select <i>completely false</i>.,cue_validity,,"completely false,,,neither true nor false,,,completely true",completely false,catch,14
,,,,Committing murders for fun is morally wrong.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",completely true,filler,14
,,,,Stealing toys from little children is a bad thing to do.,by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",completely true,filler,14
,,,,One cent is a lot of money.,prevalence,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",completely false,filler,14
,,,,The tallest man alive is five feet tall.,cue_validity,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",completely false,filler,14
,,,,The heaviest man alive weighs twelve pounds.,generic,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",completely false,filler,14
,,,,Tornadoes are dangerous.,by_virtue_of,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",completely true,filler,14
,,,,Getting struck by lightning is bad for your health.,prevalence,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",completely true,filler,14
,,,,Two plus one is equal to six.,cue_validity,How true is the above statement?,"completely false,,,neither true nor false,,,completely true",completely false,filler,14
