responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",4106,,,"completely false,,,neither true nor false,,,completely true",tables are made of wood,How true is the above statement?, are made of wood,by_virtue_of,"<i>Because</i> they are tables, tables are made of wood.",tables,19,statistical
"{""rating"":6}",3191,,,"completely false,,,neither true nor false,,,completely true",journalists report news,How true is the above statement?, report news,by_virtue_of,"<i>Because</i> they are journalists, journalists report news.",journalists,24,principled
"{""rating"":5}",3859,,,"completely false,,,neither true nor false,,,completely true",dogs are mammals,How true is the above statement?, are mammals,by_virtue_of,"<i>Because</i> they are dogs, dogs are mammals.",dogs,26,principled
"{""rating"":1}",7552,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot vote,How true is the above statement?, cannot vote,by_virtue_of,"<i>Because</i> they are preschoolers, preschoolers cannot vote.",preschoolers,33,principled
"{""rating"":0}",8306,,,"completely false,,,neither true nor false,,,completely true",lifeguards are muscular,How true is the above statement?, are muscular,by_virtue_of,"<i>Because</i> they are lifeguards, lifeguards are muscular.",lifeguards,35,statistical
"{""rating"":0}",3016,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,39,
"{""rating"":0}",4653,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,40,
"{""rating"":6}",28123,,,"completely false,,,neither true nor false,,,completely true",brazilians are south american,How true is the above statement?, are South American,by_virtue_of,"<i>Because</i> they are Brazilians, Brazilians are South American.",Brazilians,45,principled
"{""rating"":6}",4662,,,"completely false,,,neither true nor false,,,completely true",eggshells are white,How true is the above statement?, are white,by_virtue_of,"<i>Because</i> they are eggshells, eggshells are white.",eggshells,46,statistical
"{""rating"":1}",6026,,,"completely false,,,neither true nor false,,,completely true",rocking chairs are wooden,How true is the above statement?, are wooden,by_virtue_of,"<i>Because</i> they are rocking chairs, rocking chairs are wooden.",rocking chairs,50,statistical
"{""rating"":6}",25263,,,"completely false,,,neither true nor false,,,completely true",moose have antlers,How true is the above statement?, have antlers,by_virtue_of,"<i>Because</i> they are moose, moose have antlers.",moose,64,principled
"{""rating"":6}",3628,,,"completely false,,,neither true nor false,,,completely true",cheetahs run fast,How true is the above statement?, run fast,by_virtue_of,"<i>Because</i> they are cheetahs, cheetahs run fast.",cheetahs,66,principled
"{""rating"":6}",3634,,,"completely false,,,neither true nor false,,,completely true",trains travel on tracks,How true is the above statement?, travel on tracks,by_virtue_of,"<i>Because</i> they are trains, trains travel on tracks.",trains,68,principled
"{""rating"":5}",4429,,,"completely false,,,neither true nor false,,,completely true",artists are creative ,How true is the above statement?, are creative,by_virtue_of,"<i>Because</i> they are artists, artists are creative.",artists,69,principled
"{""rating"":0}",4762,,,"completely false,,,neither true nor false,,,completely true",cars have radios ,How true is the above statement?, have radios,by_virtue_of,"<i>Because</i> they are cars, cars have radios.",cars,70,statistical
"{""rating"":6}",6071,,,"completely false,,,neither true nor false,,,completely true",feathers are light,How true is the above statement?, are light,by_virtue_of,"<i>Because</i> they are feathers, feathers are light.",feathers,71,principled
"{""rating"":1}",5767,,,"completely false,,,neither true nor false,,,completely true",squirrels live in trees,How true is the above statement?, live in trees,by_virtue_of,"<i>Because</i> they are squirrels, squirrels live in trees.",squirrels,73,principled
"{""rating"":4}",6463,,,"completely false,,,neither true nor false,,,completely true",dancers are fit,How true is the above statement?, are fit,by_virtue_of,"<i>Because</i> they are dancers, dancers are fit.",dancers,74,statistical
"{""rating"":5}",23248,,,"completely false,,,neither true nor false,,,completely true",jews don’t eat pork ,How true is the above statement?, don’t eat pork,by_virtue_of,"<i>Because</i> they are Jews, Jews don’t eat pork.",Jews,77,principled
"{""rating"":6}",5299,,,"completely false,,,neither true nor false,,,completely true",grass grows on lawns,How true is the above statement?, grows on lawns,by_virtue_of,"<i>Because</i> it is grass, grass grows on lawns.",grass,82,statistical
"{""rating"":6}",4706,,,"completely false,,,neither true nor false,,,completely true",books have pages,How true is the above statement?, have pages,by_virtue_of,"<i>Because</i> they are books, books have pages.",books,83,principled
"{""rating"":1}",11275,,,"completely false,,,neither true nor false,,,completely true",peacocks are ornamental pets,How true is the above statement?, are ornamental pets,by_virtue_of,"<i>Because</i> they are peacocks, peacocks are ornamental pets.",peacocks,87,statistical
"{""rating"":6}",6525,,,"completely false,,,neither true nor false,,,completely true",snow falls in the winter,How true is the above statement?, snow falls in the winter,by_virtue_of,"<i>Because</i> it is snow, snow snow falls in the winter.",snow,88,statistical
"{""rating"":0}",7707,,,"completely false,,,neither true nor false,,,completely true",bears perform at circuses,How true is the above statement?, perform at circuses,by_virtue_of,"<i>Because</i> they are bears, bears perform at circuses.",bears,102,statistical
"{""rating"":6}",9844,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,113,
"{""rating"":5}",4670,,,"completely false,,,neither true nor false,,,completely true",frenchmen drink wine,How true is the above statement?, drink wine,by_virtue_of,"<i>Because</i> they are Frenchmen, Frenchmen drink wine.",Frenchmen,114,statistical
"{""rating"":5}",10823,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians live north of the us,, live north of the US,prevalence,"Think about Canadians, how likely are they to live north of the US?",Canadians,2,principled
"{""rating"":0}",10236,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer are brown,, are brown,prevalence,"Think about deer, how likely are they to be brown?",deer,11,statistical
"{""rating"":0}",17591,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions are male,, are male,prevalence,"Think about lions, how likely are they to be male?",lions,12,statistical
"{""rating"":4}",8503,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are bouncy,, are bouncy,prevalence,"Think about trampolines, how likely are they to be bouncy?",trampolines,23,principled
"{""rating"":1}",15663,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are jagged ,, are jagged,prevalence,"Think about rocks, how likely are they to be jagged?",rocks,27,statistical
"{""rating"":6}",2982,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,30,
"{""rating"":6}",8770,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are highly educated,, are highly educated,prevalence,"Think about professors, how likely are they to be highly educated?",professors,36,principled
"{""rating"":6}",5555,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are snowy ,, are snowy,prevalence,"Think about winters, how likely are they to be snowy?",winters,38,statistical
"{""rating"":6}",6105,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are rectangular,, are rectangular,prevalence,"Think about bricks, how likely are they to be rectangular?",bricks,41,principled
"{""rating"":6}",12319,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep produce milk,, produce milk,prevalence,"Think about sheep, how likely are they to produce milk?",sheep,43,principled
"{""rating"":5}",8237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are young,, are young,prevalence,"Think about gymnasts, how likely are they to be young?",gymnasts,44,statistical
"{""rating"":5}",8630,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,49,
"{""rating"":6}",5001,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are fungi,, are fungi,prevalence,"Think about mushrooms, how likely are they to be fungi?",mushrooms,51,principled
"{""rating"":6}",3734,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos have pouches,, have pouches,prevalence,"Think about kangaroos, how likely are they to have pouches?",kangaroos,52,principled
"{""rating"":6}",4312,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk are brown,, are brown,prevalence,"Think about elk, how likely are they to be brown?",elk,53,statistical
"{""rating"":6}",2561,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,58,
"{""rating"":1}",6455,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have seatbelts,, have seatbelts,prevalence,"Think about ambulances, how likely are they to have seatbelts?",ambulances,67,statistical
"{""rating"":0}",6376,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,One cent is a lot of money.,,72,
"{""rating"":6}",5775,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs bark at strangers,, bark at strangers,prevalence,"Think about dogs, how likely are they to bark at strangers?",dogs,75,statistical
"{""rating"":5}",4926,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons sit on statues ,, sit on statues,prevalence,"Think about pigeons, how likely are they to sit on statues?",pigeons,85,statistical
"{""rating"":5}",4332,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis are yellow ,, are yellow,prevalence,"Think about taxis, how likely are they to be yellow?",taxis,89,statistical
"{""rating"":4}",4546,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries are red ,, are red,prevalence,"Think about cherries, how likely are they to be red?",cherries,90,principled
"{""rating"":5}",6507,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons don’t drink alcohol,, don’t drink alcohol,prevalence,"Think about Mormons, how likely are they to not drink alcohol?",Mormons,91,principled
"{""rating"":0}",19490,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sows are pink,, are pink,prevalence,"Think about sows, how likely are they to be pink?",sows,94,statistical
"{""rating"":1}",9269,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks have hoses,, have hoses,prevalence,"Think about fire trucks, how likely are they to have hoses?",fire trucks,103,principled
"{""rating"":0}",4982,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans drink beer ,, drink beer,prevalence,"Think about Germans, how likely are they to drink beer?",Germans,105,statistical
"{""rating"":6}",5082,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats like milk,, like milk,prevalence,"Think about cats, how likely are they to like milk?",cats,106,statistical
"{""rating"":6}",3355,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors are unmarried,, are unmarried,prevalence,"Think about bachelors, how likely are they to be unmarried?",bachelors,108,principled
"{""rating"":6}",5066,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees are worker bees,, are worker bees,prevalence,"Think about bees, how likely are they to be worker bees?",bees,115,statistical
"{""rating"":6}",3728,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are red ,, are red,prevalence,"Think about strawberries, how likely are they to be red?",strawberries,118,principled
"{""rating"":4}",25273,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is thin,, is thin,cue_validity,"You learn that [unknown thing/people] is thin, how likely is it to be spandex?",spandex,1,statistical
"{""rating"":1}",7252,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are tall,, are tall,cue_validity,"You learn that [unknown thing/people] are tall, how likely is it to be elms?",elms,4,statistical
"{""rating"":4}",7871,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians read the bible,, read the bible,cue_validity,"You learn that [unknown thing/people] read the bible, how likely is it to be Christians?",Christians,8,principled
"{""rating"":1}",8808,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats have horns,, have horns,cue_validity,"You learn that [unknown thing/people] have horns, how likely is it to be goats?",goats,17,principled
"{""rating"":0}",7604,,,"very unlikely,,,neither unlikely nor likely,,,very likely",diapers are white,, are white,cue_validity,"You learn that [unknown thing/people] are white, how likely is it to be diapers?",diapers,18,statistical
"{""rating"":1}",11843,,,"very unlikely,,,neither unlikely nor likely,,,very likely",roller skates have laces,, have laces,cue_validity,"You learn that [unknown thing/people] have laces, how likely is it to be roller skates?",roller skates,20,statistical
"{""rating"":6}",20154,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms are used as bait,, are used as bait,cue_validity,"You learn that [unknown thing/people] are used as bait, how likely is it to be worms?",worms,25,statistical
"{""rating"":6}",5752,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants can bite,, can bite,cue_validity,"You learn that [unknown thing/people] can bite, how likely is it to be ants?",ants,28,statistical
"{""rating"":6}",5184,,,"very unlikely,,,neither unlikely nor likely,,,very likely",teachers are female,, are female,cue_validity,"You learn that [unknown thing/people] are female, how likely is it to be teachers?",teachers,34,statistical
"{""rating"":2}",5435,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls are manufactured,, are manufactured,cue_validity,"You learn that [unknown thing/people] are manufactured, how likely is it to be dolls?",dolls,37,principled
"{""rating"":0}",3319,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,59,
"{""rating"":5}",4837,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets are black ,, are black,cue_validity,"You learn that [unknown thing/people] are black, how likely is it to be hair nets?",hair nets,60,statistical
"{""rating"":4}",4612,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas are yellow,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be bananas?",bananas,63,principled
"{""rating"":2}",5400,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,65,
"{""rating"":0}",6545,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are airtight,, are airtight,cue_validity,"You learn that [unknown thing/people] are airtight, how likely is it to be submarines?",submarines,76,principled
"{""rating"":0}",11532,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,78,
"{""rating"":0}",7543,,,"very unlikely,,,neither unlikely nor likely,,,very likely",celebrities are arrogant,, are arrogant,cue_validity,"You learn that [unknown thing/people] are arrogant, how likely is it to be celebrities?",celebrities,80,statistical
"{""rating"":1}",5148,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons look like bandits,, look like bandits,cue_validity,"You learn that [unknown thing/people] look like bandits, how likely is it to be raccoons?",raccoons,84,principled
"{""rating"":0}",5416,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bikers have tattoos ,, have tattoos,cue_validity,"You learn that [unknown thing/people] have tattoos, how likely is it to be bikers?",bikers,86,statistical
"{""rating"":5}",5889,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mammals are placental mammals,, are placental mammals,cue_validity,"You learn that [unknown thing/people] are placental mammals, how likely is it to be mammals?",mammals,92,statistical
"{""rating"":6}",4308,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims pray to allah,, pray to Allah,cue_validity,"You learn that [unknown thing/people] pray to Allah, how likely is it to be Muslims?",Muslims,93,principled
"{""rating"":6}",5220,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are heavy,, are heavy,cue_validity,"You learn that [unknown thing/people] are heavy, how likely is it to be bulldozers?",bulldozers,95,principled
"{""rating"":6}",5362,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are sour ,, are sour,cue_validity,"You learn that [unknown thing/people] are sour, how likely is it to be lemons?",lemons,96,principled
"{""rating"":5}",5484,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sharp,, are sharp,cue_validity,"You learn that [unknown thing/people] are sharp, how likely is it to be needles?",needles,97,principled
"{""rating"":0}",3341,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,98,
"{""rating"":1}",9929,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs are kept in pens ,, are kept in pens,cue_validity,"You learn that [unknown thing/people] are kept in pens, how likely is it to be pigs?",pigs,101,statistical
"{""rating"":0}",9442,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hindus live in india ,, live in India,cue_validity,"You learn that [unknown thing/people] live in India, how likely is it to be Hindus?",Hindus,107,statistical
"{""rating"":2}",8876,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are instruments,, are instruments,cue_validity,"You learn that [unknown thing/people] are instruments, how likely is it to be trumpets?",trumpets,109,principled
"{""rating"":6}",5238,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are waterproof,, are waterproof,cue_validity,"You learn that [unknown thing/people] are waterproof, how likely is it to be shower caps?",shower caps,111,principled
"{""rating"":6}",5982,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks tell time,, tell time,cue_validity,"You learn that [unknown thing/people] tell time, how likely is it to be clocks?",clocks,112,principled
