responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",5818,,,"completely false,,,neither true nor false,,,completely true",doctors are rich,1,How true is the above statement?, are rich,generic,Doctors are rich.,doctors,63,statistical
"{""rating"":6}",5890.899999976158,completely true,catch,"completely false,,,neither true nor false,,,completely true",,1,,,generic,Please select <i>completely true</i>.,,64,
"{""rating"":6}",6893.900000095367,,,"completely false,,,neither true nor false,,,completely true",eggshells are fragile ,1,How true is the above statement?, are fragile,generic,Eggshells are fragile.,eggshells,66,principled
"{""rating"":1}",7425.700000047684,,,"completely false,,,neither true nor false,,,completely true",architects are pretentious,1,How true is the above statement?, are pretentious,generic,Architects are pretentious.,architects,68,statistical
"{""rating"":5}",4667,,,"completely false,,,neither true nor false,,,completely true",grass is green ,1,How true is the above statement?, is green,generic,Grass is green.,grass,73,principled
"{""rating"":5}",6320.600000023842,,,"completely false,,,neither true nor false,,,completely true",cheerleaders have pompoms,1,How true is the above statement?, have pompoms,generic,Cheerleaders have pompoms.,cheerleaders,82,statistical
"{""rating"":5}",6773,,,"completely false,,,neither true nor false,,,completely true",tightrope walkers work in the circus,1,How true is the above statement?, work in the circus,generic,Tightrope walkers work in the circus.,tightrope walkers,83,statistical
"{""rating"":6}",4941.799999952316,,,"completely false,,,neither true nor false,,,completely true",airplanes have wings,1,How true is the above statement?, have wings,generic,Airplanes have wings.,airplanes,84,principled
"{""rating"":6}",4340.399999976158,,,"completely false,,,neither true nor false,,,completely true",frenchmen are europeans,1,How true is the above statement?, are Europeans,generic,Frenchmen are Europeans.,Frenchmen,85,principled
"{""rating"":5}",4709.199999928474,,,"completely false,,,neither true nor false,,,completely true",cars have four wheels,1,How true is the above statement?, have four wheels,generic,Cars have four wheels.,cars,87,principled
"{""rating"":6}",14946.399999976158,completely true,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,91,
"{""rating"":4}",7867,,,"completely false,,,neither true nor false,,,completely true",birds are kept in cages,1,How true is the above statement?, are kept in cages,generic,Birds are kept in cages.,birds,100,statistical
"{""rating"":0}",8110.399999976158,completely false,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,107,
"{""rating"":5}",6800.299999952316,,,"completely false,,,neither true nor false,,,completely true",italians are catholic ,1,How true is the above statement?, are Catholic,generic,Italians are Catholic.,Italians,108,statistical
"{""rating"":4}",9249.399999976158,,,"completely false,,,neither true nor false,,,completely true",bears can roar,1,How true is the above statement?, can roar,generic,Bears can roar.,bears,114,principled
"{""rating"":5}",18479.100000023842,,,"completely false,,,neither true nor false,,,completely true",moose are brown,1,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are moose, moose are brown.",moose,5,statistical
"{""rating"":5}",62997.799999952316,,,"completely false,,,neither true nor false,,,completely true",germans are from northern europe,1,How true is the above statement?, are from Northern Europe,by_virtue_of,"<i>Because</i> they are Germans, Germans are from Northern Europe.",Germans,6,principled
"{""rating"":6}",8964.5,,,"completely false,,,neither true nor false,,,completely true",cats are animals,1,How true is the above statement?, are animals,by_virtue_of,"<i>Because</i> they are cats, cats are animals.",cats,7,principled
"{""rating"":1}",10769.900000095367,,,"completely false,,,neither true nor false,,,completely true",feathers are pretty,1,How true is the above statement?, are pretty,by_virtue_of,"<i>Because</i> they are feathers, feathers are pretty.",feathers,10,statistical
"{""rating"":6}",7656.300000071526,,,"completely false,,,neither true nor false,,,completely true",rocks are hard ,1,How true is the above statement?, are hard,by_virtue_of,"<i>Because</i> they are rocks, rocks are hard.",rocks,11,principled
"{""rating"":1}",10884.899999976158,,,"completely false,,,neither true nor false,,,completely true",books are paperbacks,1,How true is the above statement?, are paperbacks,by_virtue_of,"<i>Because</i> they are books, books are paperbacks.",books,14,statistical
"{""rating"":1}",13554.399999976158,,,"completely false,,,neither true nor false,,,completely true",scissors are right-handed,1,How true is the above statement?, are right-handed,by_virtue_of,"<i>Because</i> they are scissors, scissors are right-handed.",scissors,15,statistical
"{""rating"":1}",8713.700000047684,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot read,1,How true is the above statement?, cannot read,by_virtue_of,"<i>Because</i> they are preschoolers, preschoolers cannot read.",preschoolers,16,statistical
"{""rating"":5}",6687.899999976158,,,"completely false,,,neither true nor false,,,completely true",dogs have tails,1,How true is the above statement?, have tails,by_virtue_of,"<i>Because</i> they are dogs, dogs have tails.",dogs,25,principled
"{""rating"":6}",8146.100000023842,completely true,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,32,
"{""rating"":1}",6519.100000023842,,,"completely false,,,neither true nor false,,,completely true",squirrels live in parks,1,How true is the above statement?, live in parks,by_virtue_of,"<i>Because</i> they are squirrels, squirrels live in parks.",squirrels,33,statistical
"{""rating"":4}",9118.5,,,"completely false,,,neither true nor false,,,completely true",jews go to a synagogue,1,How true is the above statement?, go to a synagogue,by_virtue_of,"<i>Because</i> they are Jews, Jews go to a synagogue.",Jews,34,statistical
"{""rating"":1}",50729.700000047684,,,"completely false,,,neither true nor false,,,completely true",sows are pigs,1,How true is the above statement?, are pigs,by_virtue_of,"<i>Because</i> they are sows, sows are pigs.",sows,38,principled
"{""rating"":2}",12053.699999928474,,,"completely false,,,neither true nor false,,,completely true",cheetahs hunt gazelles,1,How true is the above statement?, hunt gazelles,by_virtue_of,"<i>Because</i> they are cheetahs, cheetahs hunt gazelles.",cheetahs,44,statistical
"{""rating"":0}",6453.800000071526,completely false,catch,"completely false,,,neither true nor false,,,completely true",,1,,,by_virtue_of,Please select <i>completely false</i>.,,47,
"{""rating"":6}",34653.60000002384,,,"completely false,,,neither true nor false,,,completely true",elk have antlers,1,How true is the above statement?, have antlers,by_virtue_of,"<i>Because</i> they are elk, elk have antlers.",elk,49,principled
"{""rating"":1}",7675.5,,,"completely false,,,neither true nor false,,,completely true",journalists carry notebooks,1,How true is the above statement?, carry notebooks,by_virtue_of,"<i>Because</i> they are journalists, journalists carry notebooks.",journalists,56,statistical
"{""rating"":6}",46039.5,,,"completely false,,,neither true nor false,,,completely true",deer have antlers,1,How true is the above statement?, have antlers,by_virtue_of,"<i>Because</i> they are deer, deer have antlers.",deer,69,principled
"{""rating"":5}",10876.399999976158,completely true,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,70,
"{""rating"":4}",15250.300000071526,,,"completely false,,,neither true nor false,,,completely true",winters are cold,1,How true is the above statement?, are cold,by_virtue_of,"<i>Because</i> they are winters, winters are cold.",winters,72,principled
"{""rating"":6}",7038.299999952316,,,"completely false,,,neither true nor false,,,completely true",taxis transport people,1,How true is the above statement?, transport people,by_virtue_of,"<i>Because</i> they are taxis, taxis transport people.",taxis,76,principled
"{""rating"":6}",9714.200000047684,,,"completely false,,,neither true nor false,,,completely true",bees have wings,1,How true is the above statement?, have wings,by_virtue_of,"<i>Because</i> they are bees, bees have wings.",bees,96,principled
"{""rating"":1}",8413.600000023842,,,"completely false,,,neither true nor false,,,completely true",artists are eccentric ,1,How true is the above statement?, are eccentric,by_virtue_of,"<i>Because</i> they are artists, artists are eccentric.",artists,97,statistical
"{""rating"":6}",7190,,,"completely false,,,neither true nor false,,,completely true",gymnasts are flexible,1,How true is the above statement?, are flexible,by_virtue_of,"<i>Because</i> they are gymnasts, gymnasts are flexible.",gymnasts,98,principled
"{""rating"":5}",6089.100000023842,,,"completely false,,,neither true nor false,,,completely true",trains are long,1,How true is the above statement?, are long,by_virtue_of,"<i>Because</i> they are trains, trains are long.",trains,103,statistical
"{""rating"":4}",6544.900000095367,,,"completely false,,,neither true nor false,,,completely true",lions have manes,1,How true is the above statement?, have manes,by_virtue_of,"<i>Because</i> they are lions, lions have manes.",lions,104,principled
"{""rating"":6}",11755,,,"completely false,,,neither true nor false,,,completely true",ambulances have sirens,1,How true is the above statement?, have sirens,by_virtue_of,"<i>Because</i> they are ambulances, ambulances have sirens.",ambulances,106,principled
"{""rating"":4}",7215.300000071526,,,"completely false,,,neither true nor false,,,completely true",brazilians like soccer ,1,How true is the above statement?, like soccer,by_virtue_of,"<i>Because</i> they are Brazilians, Brazilians like soccer.",Brazilians,111,statistical
"{""rating"":6}",5073.799999952316,,,"completely false,,,neither true nor false,,,completely true",pigeons have feathers,1,How true is the above statement?, have feathers,by_virtue_of,"<i>Because</i> they are pigeons, pigeons have feathers.",pigeons,113,principled
"{""rating"":0}",6155.400000095367,completely false,catch,"completely false,,,neither true nor false,,,completely true",,1,,,by_virtue_of,Please select <i>completely false</i>.,,117,
"{""rating"":6}",10310.599999904633,,,"very unlikely,,,neither unlikely nor likely,,,very likely",diapers are absorbent,1,, are absorbent,prevalence,"Think about diapers, how likely are they to be absorbent?",diapers,1,principled
"{""rating"":6}",7055.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hindus don’t eat beef ,1,, don’t eat beef,prevalence,"Think about Hindus, how likely are they to not eat beef?",Hindus,9,principled
"{""rating"":5}",5458.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries have stems,1,, have stems,prevalence,"Think about cherries, how likely are they to have stems?",cherries,12,statistical
"{""rating"":6}",6075.900000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",teachers impart knowledge ,1,, impart knowledge,prevalence,"Think about teachers, how likely are they to impart knowledge?",teachers,19,principled
"{""rating"":6}",4404.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is stretchy,1,, is stretchy,prevalence,"Think about spandex, how likely is it to be stretchy?",spandex,22,principled
"{""rating"":0}",11141.799999952316,completely false,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,prevalence,One cent is a lot of money.,,24,
"{""rating"":6}",10758.200000047684,completely true,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,26,
"{""rating"":6}",6176,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep live in herds,1,, live in herds,prevalence,"Think about sheep, how likely are they to live in herds?",sheep,30,statistical
"{""rating"":6}",7219.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets cover your head,1,, cover your head,prevalence,"Think about hair nets, how likely are they to cover your head?",hair nets,39,principled
"{""rating"":5}",10492.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mammals wean their young,1,, wean their young,prevalence,"Think about mammals, how likely are they to wean their young?",mammals,41,principled
"{""rating"":5}",12050.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors get married,1,, get married,prevalence,"Think about bachelors, how likely are they to get married?",bachelors,43,statistical
"{""rating"":6}",7924,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants are insects,1,, are insects,prevalence,"Think about ants, how likely are they to be insects?",ants,51,principled
"{""rating"":6}",5317.799999952316,completely true,catch,"completely false,,,neither true nor false,,,completely true",,1,,,prevalence,Please select <i>completely true</i>.,,54,
"{""rating"":5}",6293.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are black,1,, are black,prevalence,"Think about trampolines, how likely are they to be black?",trampolines,57,statistical
"{""rating"":5}",5559.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs wear collars ,1,, wear collars,prevalence,"Think about dogs, how likely are they to wear collars?",dogs,59,statistical
"{""rating"":6}",5303.199999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",roller skates have wheels,1,, have wheels,prevalence,"Think about roller skates, how likely are they to have wheels?",roller skates,62,principled
"{""rating"":6}",3934.7000000476837,completely true,catch,"completely false,,,neither true nor false,,,completely true",,1,,,prevalence,Please select <i>completely true</i>.,,65,
"{""rating"":5}",9952.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are sold in boxes,1,, are sold in boxes,prevalence,"Think about strawberries, how likely are they to be sold in boxes?",strawberries,71,statistical
"{""rating"":6}",5204.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos live in australia,1,, live in Australia,prevalence,"Think about kangaroos, how likely are they to live in Australia?",kangaroos,74,statistical
"{""rating"":6}",11942.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",celebrities are famous,1,, are famous,prevalence,"Think about celebrities, how likely are they to be famous?",celebrities,75,principled
"{""rating"":4}",5874.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are absent-minded ,1,, are absent-minded,prevalence,"Think about professors, how likely are they to be absent-minded?",professors,92,statistical
"{""rating"":5}",10630.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bikers ride motorcycles,1,, ride motorcycles,prevalence,"Think about bikers, how likely are they to ride motorcycles?",bikers,95,principled
"{""rating"":5}",7301.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are red ,1,, are red,prevalence,"Think about bricks, how likely are they to be red?",bricks,99,statistical
"{""rating"":5}",6162.400000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms live in the ground,1,, live in the ground,prevalence,"Think about worms, how likely are they to live in the ground?",worms,101,principled
"{""rating"":5}",4787.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons live in utah,1,, live in Utah,prevalence,"Think about Mormons, how likely are they to live in Utah?",Mormons,105,statistical
"{""rating"":4}",12511.300000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians are right-handed,1,, are right-handed,prevalence,"Think about Canadians, how likely are they to be right-handed?",Canadians,112,statistical
"{""rating"":6}",11768.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs suckle their young,1,, suckle their young,prevalence,"Think about pigs, how likely are they to suckle their young?",pigs,115,principled
"{""rating"":5}",4446.800000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks are red ,1,, are red,prevalence,"Think about fire trucks, how likely are they to be red?",fire trucks,118,statistical
"{""rating"":6}",10767.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are used in cooking,1,, are used in cooking,prevalence,"Think about mushrooms, how likely are they to be used in cooking?",mushrooms,119,statistical
"{""rating"":6}",4863.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are trees,1,, are trees,prevalence,"Think about elms, how likely are they to be trees?",elms,120,principled
"{""rating"":2}",16487.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses have four legs,1,, have four legs,cue_validity,"You learn that [unknown thing/people] have four legs, how likely is it to be horses?",horses,2,principled
"{""rating"":6}",12590.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects design buildings,1,, design buildings,cue_validity,"You learn that [unknown thing/people] design buildings, how likely is it to be architects?",architects,8,principled
"{""rating"":5}",12277.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims are middle eastern,1,, are Middle Eastern,cue_validity,"You learn that [unknown thing/people] are Middle Eastern, how likely is it to be Muslims?",Muslims,17,statistical
"{""rating"":4}",8030.599999904633,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers wear badges,1,, wear badges,cue_validity,"You learn that [unknown thing/people] wear badges, how likely is it to be police officers?",police officers,18,principled
"{""rating"":0}",18285.199999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are black,1,, are black,cue_validity,"You learn that [unknown thing/people] are black, how likely is it to be submarines?",submarines,23,statistical
"{""rating"":1}",13757,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk is white,1,, is white,cue_validity,"You learn that [unknown thing/people] is white, how likely is it to be milk?",milk,27,principled
"{""rating"":2}",8337.900000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders are spirited,1,, are spirited,cue_validity,"You learn that [unknown thing/people] are spirited, how likely is it to be cheerleaders?",cheerleaders,29,principled
"{""rating"":1}",8048.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sterile,1,, are sterile,cue_validity,"You learn that [unknown thing/people] are sterile, how likely is it to be needles?",needles,35,statistical
"{""rating"":1}",4587,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats are stubborn,1,, are stubborn,cue_validity,"You learn that [unknown thing/people] are stubborn, how likely is it to be goats?",goats,40,statistical
"{""rating"":0}",10586.899999976158,completely false,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,42,
"{""rating"":0}",15086.399999976158,completely false,catch,"completely false,,,neither true nor false,,,completely true",,1,,,cue_validity,Please select <i>completely false</i>.,,46,
"{""rating"":4}",7341.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas ripen quickly,1,, ripen quickly,cue_validity,"You learn that [unknown thing/people] ripen quickly, how likely is it to be bananas?",bananas,48,statistical
"{""rating"":1}",6795.300000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers have degrees,1,, have degrees,cue_validity,"You learn that [unknown thing/people] have degrees, how likely is it to be engineers?",engineers,52,principled
"{""rating"":1}",6499.699999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers have good balance,1,, have good balance,cue_validity,"You learn that [unknown thing/people] have good balance, how likely is it to be tightrope walkers?",tightrope walkers,58,principled
"{""rating"":5}",14800.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians go to church,1,, go to church,cue_validity,"You learn that [unknown thing/people] go to church, how likely is it to be Christians?",Christians,67,statistical
"{""rating"":1}",9262.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are loud,1,, are loud,cue_validity,"You learn that [unknown thing/people] are loud, how likely is it to be trumpets?",trumpets,77,statistical
"{""rating"":5}",16333.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans live in america,1,, live in America,cue_validity,"You learn that [unknown thing/people] live in America, how likely is it to be Americans?",Americans,78,principled
"{""rating"":4}",6472.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks have alarms ,1,, have alarms,cue_validity,"You learn that [unknown thing/people] have alarms, how likely is it to be clocks?",clocks,79,statistical
"{""rating"":0}",10702.600000023842,completely false,filler,"completely false,,,neither true nor false,,,completely true",,1,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,80,
"{""rating"":0}",9760.599999904633,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are transparent,1,, are transparent,cue_validity,"You learn that [unknown thing/people] are transparent, how likely is it to be shower caps?",shower caps,81,statistical
"{""rating"":1}",8598.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls wear dresses,1,, wear dresses,cue_validity,"You learn that [unknown thing/people] wear dresses, how likely is it to be dolls?",dolls,86,statistical
"{""rating"":5}",6777.199999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors diagnose ailments ,1,, diagnose ailments,cue_validity,"You learn that [unknown thing/people] diagnose ailments, how likely is it to be doctors?",doctors,88,principled
"{""rating"":0}",9046.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are yellow,1,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be bulldozers?",bulldozers,89,statistical
"{""rating"":1}",8991.800000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sandpaper is rough,1,, is rough,cue_validity,"You learn that [unknown thing/people] is rough, how likely is it to be sandpaper?",sandpaper,90,principled
"{""rating"":5}",8769.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds have wings,1,, have wings,cue_validity,"You learn that [unknown thing/people] have wings, how likely is it to be birds?",birds,93,principled
"{""rating"":2}",7102.900000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is green ,1,, is green,cue_validity,"You learn that [unknown thing/people] is green, how likely is it to be spinach?",spinach,94,principled
"{""rating"":4}",10245.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians live in southern europe,1,, live in Southern Europe,cue_validity,"You learn that [unknown thing/people] live in Southern Europe, how likely is it to be Italians?",Italians,102,principled
"{""rating"":2}",8113.300000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are yellow,1,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be lemons?",lemons,109,statistical
"{""rating"":0}",7770,completely false,catch,"completely false,,,neither true nor false,,,completely true",,1,,,cue_validity,Please select <i>completely false</i>.,,110,
"{""rating"":5}",21711,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons eat garbage,1,, eat garbage,cue_validity,"You learn that [unknown thing/people] eat garbage, how likely is it to be raccoons?",raccoons,116,statistical
