responses,rt,answer,catch,choices,item,list_number,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",3453.7999999988824,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are made of wood,14,, are made of wood,prevalence,"Think about tables, how likely are they to be made of wood?",tables,81,statistical
"{""rating"":4}",5641,,,"very unlikely,,,neither unlikely nor likely,,,very likely",peacocks are ornamental pets,14,, are ornamental pets,prevalence,"Think about peacocks, how likely are they to be ornamental pets?",peacocks,99,statistical
"{""rating"":3}",4586.699999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews don’t eat pork ,14,, don’t eat pork,prevalence,"Think about Jews, how likely are they to not eat pork?",Jews,102,principled
"{""rating"":4}",3505.10000000149,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are white,14,, are white,prevalence,"Think about eggshells, how likely are they to be white?",eggshells,106,statistical
"{""rating"":6}",2268.300000000745,completely true,catch,"completely false,,,neither true nor false,,,completely true",,14,,,prevalence,Please select <i>completely true</i>.,,107,
"{""rating"":6}",7558.699999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains travel on tracks,14,, travel on tracks,prevalence,"Think about trains, how likely are they to travel on tracks?",trains,108,principled
"{""rating"":3}",3576.5999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are creative ,14,, are creative,prevalence,"Think about artists, how likely are they to be creative?",artists,111,principled
"{""rating"":1}",4297.200000001118,completely false,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,prevalence,One cent is a lot of money.,,112,
"{""rating"":5}",6554.9000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have passengers,14,, have passengers,prevalence,"Think about airplanes, how likely are they to have passengers?",airplanes,115,statistical
"{""rating"":6}",2967,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose have antlers,14,, have antlers,prevalence,"Think about moose, how likely are they to have antlers?",moose,117,principled
"{""rating"":4}",3294.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen drink wine,14,, drink wine,prevalence,"Think about Frenchmen, how likely are they to drink wine?",Frenchmen,118,statistical
"{""rating"":5}",3177.300000000745,,,"completely false,,,neither true nor false,,,completely true",teachers impart knowledge ,14,How true is the above statement?, impart knowledge,generic,Teachers impart knowledge.,teachers,4,principled
"{""rating"":6}",2910.199999999255,,,"completely false,,,neither true nor false,,,completely true",bikers ride motorcycles,14,How true is the above statement?, ride motorcycles,generic,Bikers ride motorcycles.,bikers,9,principled
"{""rating"":6}",1869.300000000745,completely true,catch,"completely false,,,neither true nor false,,,completely true",,14,,,generic,Please select <i>completely true</i>.,,16,
"{""rating"":3}",3038.5,,,"completely false,,,neither true nor false,,,completely true",needles are sterile,14,How true is the above statement?, are sterile,generic,Needles are sterile.,needles,17,statistical
"{""rating"":4}",6324.300000000745,,,"completely false,,,neither true nor false,,,completely true",dolls wear dresses,14,How true is the above statement?, wear dresses,generic,Dolls wear dresses.,dolls,22,statistical
"{""rating"":4}",5175.5999999996275,,,"completely false,,,neither true nor false,,,completely true",muslims are middle eastern,14,How true is the above statement?, are Middle Eastern,generic,Muslims are Middle Eastern.,Muslims,24,statistical
"{""rating"":6}",3618.199999999255,,,"completely false,,,neither true nor false,,,completely true",spandex is stretchy,14,How true is the above statement?, is stretchy,generic,Spandex is stretchy.,spandex,26,principled
"{""rating"":6}",5529.800000000745,,,"completely false,,,neither true nor false,,,completely true",worms live in the ground,14,How true is the above statement?, live in the ground,generic,Worms live in the ground.,worms,31,principled
"{""rating"":5}",3475.800000000745,,,"completely false,,,neither true nor false,,,completely true",lemons are yellow,14,How true is the above statement?, are yellow,generic,Lemons are yellow.,lemons,34,statistical
"{""rating"":6}",2341.4000000003725,,,"completely false,,,neither true nor false,,,completely true",elms are trees,14,How true is the above statement?, are trees,generic,Elms are trees.,elms,37,principled
"{""rating"":6}",3057.5,,,"completely false,,,neither true nor false,,,completely true",hair nets cover your head,14,How true is the above statement?, cover your head,generic,Hair nets cover your head.,hair nets,45,principled
"{""rating"":3}",3997.5,,,"completely false,,,neither true nor false,,,completely true",clocks have alarms ,14,How true is the above statement?, have alarms,generic,Clocks have alarms.,clocks,47,statistical
"{""rating"":6}",2786.7000000011176,,,"completely false,,,neither true nor false,,,completely true",ants are insects,14,How true is the above statement?, are insects,generic,Ants are insects.,ants,52,principled
"{""rating"":3}",4707.9000000003725,,,"completely false,,,neither true nor false,,,completely true",goats are stubborn,14,How true is the above statement?, are stubborn,generic,Goats are stubborn.,goats,54,statistical
"{""rating"":5}",4138.699999999255,,,"completely false,,,neither true nor false,,,completely true",pigs suckle their young,14,How true is the above statement?, suckle their young,generic,Pigs suckle their young.,pigs,64,principled
"{""rating"":5}",3790.0999999996275,,,"completely false,,,neither true nor false,,,completely true",celebrities are famous,14,How true is the above statement?, are famous,generic,Celebrities are famous.,celebrities,67,principled
"{""rating"":6}",4675.300000000745,,,"completely false,,,neither true nor false,,,completely true",hindus don’t eat beef ,14,How true is the above statement?, don’t eat beef,generic,Hindus don’t eat beef.,Hindus,69,principled
"{""rating"":6}",3895.5,,,"completely false,,,neither true nor false,,,completely true",mammals wean their young,14,How true is the above statement?, wean their young,generic,Mammals wean their young.,mammals,73,principled
"{""rating"":5}",4124.800000000745,,,"completely false,,,neither true nor false,,,completely true",christians go to church,14,How true is the above statement?, go to church,generic,Christians go to church.,Christians,78,statistical
"{""rating"":6}",3903,,,"completely false,,,neither true nor false,,,completely true",trumpets are loud,14,How true is the above statement?, are loud,generic,Trumpets are loud.,trumpets,80,statistical
"{""rating"":5}",2765,,,"completely false,,,neither true nor false,,,completely true",raccoons eat garbage,14,How true is the above statement?, eat garbage,generic,Raccoons eat garbage.,raccoons,82,statistical
"{""rating"":6}",2423.800000000745,,,"completely false,,,neither true nor false,,,completely true",roller skates have wheels,14,How true is the above statement?, have wheels,generic,Roller skates have wheels.,roller skates,83,principled
"{""rating"":4}",2582.699999999255,,,"completely false,,,neither true nor false,,,completely true",bananas ripen quickly,14,How true is the above statement?, ripen quickly,generic,Bananas ripen quickly.,bananas,85,statistical
"{""rating"":6}",1842.5999999996275,completely true,catch,"completely false,,,neither true nor false,,,completely true",,14,,,generic,Please select <i>completely true</i>.,,86,
"{""rating"":3}",4047.0999999996275,,,"completely false,,,neither true nor false,,,completely true",shower caps are transparent,14,How true is the above statement?, are transparent,generic,Shower caps are transparent.,shower caps,94,statistical
"{""rating"":3}",2630.5,,,"completely false,,,neither true nor false,,,completely true",bulldozers are yellow,14,How true is the above statement?, are yellow,generic,Bulldozers are yellow.,bulldozers,96,statistical
"{""rating"":3}",2363.800000000745,,,"completely false,,,neither true nor false,,,completely true",submarines are black,14,How true is the above statement?, are black,generic,Submarines are black.,submarines,98,statistical
"{""rating"":6}",4624,completely true,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,100,
"{""rating"":6}",3088.199999999255,,,"completely false,,,neither true nor false,,,completely true",diapers are absorbent,14,How true is the above statement?, are absorbent,generic,Diapers are absorbent.,diapers,104,principled
"{""rating"":0}",7716.200000001118,completely false,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,114,
"{""rating"":3}",7923.300000000745,,,"completely false,,,neither true nor false,,,completely true",ducks are female,14,How true is the above statement?, are female,by_virtue_of,"<i>Because</i> they are ducks, ducks are female.",ducks,1,statistical
"{""rating"":4}",3128.5,,,"completely false,,,neither true nor false,,,completely true",snakes are long,14,How true is the above statement?, are long,by_virtue_of,"<i>Because</i> they are snakes, snakes are long.",snakes,3,statistical
"{""rating"":6}",3432.5999999996275,,,"completely false,,,neither true nor false,,,completely true",sandpaper is rough,14,How true is the above statement?, is rough,by_virtue_of,"<i>Because</i> it is sandpaper, sandpaper is rough.",sandpaper,8,principled
"{""rating"":6}",2993.699999999255,completely true,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,10,
"{""rating"":6}",2695.4000000003725,,,"completely false,,,neither true nor false,,,completely true",architects design buildings,14,How true is the above statement?, design buildings,by_virtue_of,"<i>Because</i> they are architects, architects design buildings.",architects,14,principled
"{""rating"":6}",6130.5999999996275,,,"completely false,,,neither true nor false,,,completely true",united states presidents are men,14,How true is the above statement?, are men,by_virtue_of,"<i>Because</i> they are United States presidents, United States presidents are men.",United States presidents,19,statistical
"{""rating"":6}",3424.800000000745,,,"completely false,,,neither true nor false,,,completely true",spinach is green ,14,How true is the above statement?, is green,by_virtue_of,"<i>Because</i> they are spinach, spinach is green.",spinach,21,principled
"{""rating"":5}",3756.2000000011176,,,"completely false,,,neither true nor false,,,completely true",doctors diagnose ailments ,14,How true is the above statement?, diagnose ailments,by_virtue_of,"<i>Because</i> they are doctors, doctors diagnose ailments.",doctors,23,principled
"{""rating"":6}",5581,,,"completely false,,,neither true nor false,,,completely true",summers are humid ,14,How true is the above statement?, are humid,by_virtue_of,"<i>Because</i> they are summers, summers are humid.",summers,25,statistical
"{""rating"":4}",3543.60000000149,,,"completely false,,,neither true nor false,,,completely true",engineers have degrees,14,How true is the above statement?, have degrees,by_virtue_of,"<i>Because</i> they are engineers, engineers have degrees.",engineers,27,principled
"{""rating"":5}",4795.200000001118,,,"completely false,,,neither true nor false,,,completely true",italians live in southern europe,14,How true is the above statement?, live in Southern Europe,by_virtue_of,"<i>Because</i> they are Italians, Italians live in Southern Europe.",Italians,35,principled
"{""rating"":6}",3444,,,"completely false,,,neither true nor false,,,completely true",raincoats are plastic,14,How true is the above statement?, are plastic,by_virtue_of,"<i>Because</i> they are raincoats, raincoats are plastic.",raincoats,38,statistical
"{""rating"":6}",2870,,,"completely false,,,neither true nor false,,,completely true",horses have four legs,14,How true is the above statement?, have four legs,by_virtue_of,"<i>Because</i> they are horses, horses have four legs.",horses,49,principled
"{""rating"":5}",4431.0999999996275,,,"completely false,,,neither true nor false,,,completely true",englishmen drink tea ,14,How true is the above statement?, drink tea,by_virtue_of,"<i>Because</i> they are Englishmen, Englishmen drink tea.",Englishmen,50,statistical
"{""rating"":5}",3333.7999999988824,,,"completely false,,,neither true nor false,,,completely true",police officers wear badges,14,How true is the above statement?, wear badges,by_virtue_of,"<i>Because</i> they are police officers, police officers wear badges.",police officers,51,principled
"{""rating"":6}",3753.300000000745,completely true,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,53,
"{""rating"":6}",2661.800000000745,,,"completely false,,,neither true nor false,,,completely true",leopards are predators,14,How true is the above statement?, are predators,by_virtue_of,"<i>Because</i> they are leopards, leopards are predators.",leopards,57,statistical
"{""rating"":0}",2033.7000000011176,completely false,catch,"completely false,,,neither true nor false,,,completely true",,14,,,by_virtue_of,Please select <i>completely false</i>.,,59,
"{""rating"":0}",2233.9000000003725,completely false,catch,"completely false,,,neither true nor false,,,completely true",,14,,,by_virtue_of,Please select <i>completely false</i>.,,63,
"{""rating"":5}",2671,,,"completely false,,,neither true nor false,,,completely true",americans live in america,14,How true is the above statement?, live in America,by_virtue_of,"<i>Because</i> they are Americans, Americans live in America.",Americans,65,principled
"{""rating"":3}",3743.199999999255,,,"completely false,,,neither true nor false,,,completely true",golfers wear plaid pants,14,How true is the above statement?, wear plaid pants,by_virtue_of,"<i>Because</i> they are golfers, golfers wear plaid pants.",golfers,71,statistical
"{""rating"":4}",2687,,,"completely false,,,neither true nor false,,,completely true",cows live on farms,14,How true is the above statement?, live on farms,by_virtue_of,"<i>Because</i> they are cows, cows live on farms.",cows,72,statistical
"{""rating"":6}",2771.800000000745,,,"completely false,,,neither true nor false,,,completely true",birds have wings,14,How true is the above statement?, have wings,by_virtue_of,"<i>Because</i> they are birds, birds have wings.",birds,75,principled
"{""rating"":4}",4641.10000000149,,,"completely false,,,neither true nor false,,,completely true",barns are red,14,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are barns, barns are red.",barns,77,statistical
"{""rating"":4}",4319.5999999996275,,,"completely false,,,neither true nor false,,,completely true",cheerleaders are spirited,14,How true is the above statement?, are spirited,by_virtue_of,"<i>Because</i> they are cheerleaders, cheerleaders are spirited.",cheerleaders,88,principled
"{""rating"":6}",5468.5999999996275,,,"completely false,,,neither true nor false,,,completely true",tightrope walkers have good balance,14,How true is the above statement?, have good balance,by_virtue_of,"<i>Because</i> they are tightrope walkers, tightrope walkers have good balance.",tightrope walkers,97,principled
"{""rating"":6}",2725,,,"completely false,,,neither true nor false,,,completely true",milk is white,14,How true is the above statement?, is white,by_virtue_of,"<i>Because</i> it is milk, milk is white.",milk,101,principled
"{""rating"":3}",2732.800000000745,,,"completely false,,,neither true nor false,,,completely true",carrots are orange,14,How true is the above statement?, are orange,by_virtue_of,"<i>Because</i> they are carrots, carrots are orange.",carrots,110,statistical
"{""rating"":4}",4422,,,"completely false,,,neither true nor false,,,completely true",turtles eat lettuce,14,How true is the above statement?, eat lettuce,by_virtue_of,"<i>Because</i> they are turtles, turtles eat lettuce.",turtles,113,statistical
"{""rating"":4}",2587.4000000003725,,,"completely false,,,neither true nor false,,,completely true",oranges are grown in florida,14,How true is the above statement?, are grown in Florida,by_virtue_of,"<i>Because</i> they are oranges, oranges are grown in Florida.",oranges,120,statistical
"{""rating"":4}",7276.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks have hoses,14,, have hoses,cue_validity,"You learn that [unknown thing/people] have hoses, how likely is it to be fire trucks?",fire trucks,2,principled
"{""rating"":6}",3877.300000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs bark at strangers,14,, bark at strangers,cue_validity,"You learn that [unknown thing/people] bark at strangers, how likely is it to be dogs?",dogs,7,statistical
"{""rating"":6}",6975.9000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees are worker bees,14,, are worker bees,cue_validity,"You learn that [unknown thing/people] are worker bees, how likely is it to be bees?",bees,13,statistical
"{""rating"":5}",3167.199999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are highly educated,14,, are highly educated,cue_validity,"You learn that [unknown thing/people] are highly educated, how likely is it to be professors?",professors,18,principled
"{""rating"":2}",6809.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have seatbelts,14,, have seatbelts,cue_validity,"You learn that [unknown thing/people] have seatbelts, how likely is it to be ambulances?",ambulances,28,statistical
"{""rating"":4}",3844.2999999988824,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors are unmarried,14,, are unmarried,cue_validity,"You learn that [unknown thing/people] are unmarried, how likely is it to be bachelors?",bachelors,29,principled
"{""rating"":5}",2865.89999999851,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos have pouches,14,, have pouches,cue_validity,"You learn that [unknown thing/people] have pouches, how likely is it to be kangaroos?",kangaroos,30,principled
"{""rating"":1}",4614.4000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk are brown,14,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be elk?",elk,33,statistical
"{""rating"":3}",5741.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans drink beer ,14,, drink beer,cue_validity,"You learn that [unknown thing/people] drink beer, how likely is it to be Germans?",Germans,39,statistical
"{""rating"":0}",2024,completely false,catch,"completely false,,,neither true nor false,,,completely true",,14,,,cue_validity,Please select <i>completely false</i>.,,40,
"{""rating"":5}",3030.0999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are snowy ,14,, are snowy,cue_validity,"You learn that [unknown thing/people] are snowy, how likely is it to be winters?",winters,41,statistical
"{""rating"":2}",5647.10000000149,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are rectangular,14,, are rectangular,cue_validity,"You learn that [unknown thing/people] are rectangular, how likely is it to be bricks?",bricks,42,principled
"{""rating"":4}",4468.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are jagged ,14,, are jagged,cue_validity,"You learn that [unknown thing/people] are jagged, how likely is it to be rocks?",rocks,43,statistical
"{""rating"":1}",3698.2000000011176,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep produce milk,14,, produce milk,cue_validity,"You learn that [unknown thing/people] produce milk, how likely is it to be sheep?",sheep,46,principled
"{""rating"":5}",4233,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are bouncy,14,, are bouncy,cue_validity,"You learn that [unknown thing/people] are bouncy, how likely is it to be trampolines?",trampolines,58,principled
"{""rating"":6}",3475.699999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are fungi,14,, are fungi,cue_validity,"You learn that [unknown thing/people] are fungi, how likely is it to be mushrooms?",mushrooms,61,principled
"{""rating"":1}",4250,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are young,14,, are young,cue_validity,"You learn that [unknown thing/people] are young, how likely is it to be gymnasts?",gymnasts,74,statistical
"{""rating"":0}",3085.4000000003725,completely false,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,84,
"{""rating"":0}",3387.2999999988824,completely false,filler,"completely false,,,neither true nor false,,,completely true",,14,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,87,
"{""rating"":1}",3359.0999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer are brown,14,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be deer?",deer,89,statistical
"{""rating"":5}",8922.199999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians live north of the us,14,, live north of the US,cue_validity,"You learn that [unknown thing/people] live north of the US, how likely is it to be Canadians?",Canadians,90,principled
"{""rating"":3}",6119.300000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats like milk,14,, like milk,cue_validity,"You learn that [unknown thing/people] like milk, how likely is it to be cats?",cats,91,statistical
"{""rating"":3}",3562.2000000011176,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sows are pink,14,, are pink,cue_validity,"You learn that [unknown thing/people] are pink, how likely is it to be sows?",sows,92,statistical
"{""rating"":3}",4937.699999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries are red ,14,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be cherries?",cherries,93,principled
"{""rating"":4}",4044.5999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons don’t drink alcohol,14,, don’t drink alcohol,cue_validity,"You learn that [unknown thing/people] don’t drink alcohol, how likely is it to be Mormons?",Mormons,95,principled
"{""rating"":4}",3308.199999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are red ,14,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be strawberries?",strawberries,103,principled
"{""rating"":0}",1829.2000000011176,completely false,catch,"completely false,,,neither true nor false,,,completely true",,14,,,cue_validity,Please select <i>completely false</i>.,,105,
"{""rating"":1}",3615,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions are male,14,, are male,cue_validity,"You learn that [unknown thing/people] are male, how likely is it to be lions?",lions,109,statistical
"{""rating"":1}",4320.39999999851,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis are yellow ,14,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be taxis?",taxis,116,statistical
"{""rating"":5}",3438,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons sit on statues ,14,, sit on statues,cue_validity,"You learn that [unknown thing/people] sit on statues, how likely is it to be pigeons?",pigeons,119,statistical
