responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":2}",331231,,,"completely false,,,neither true nor false,,,completely true",birds are kept in cages,How true is the above statement?, are kept in cages,generic,Birds are kept in cages.,birds,63,statistical
"{""rating"":2}",4001,,,"completely false,,,neither true nor false,,,completely true",americans are brunettes,How true is the above statement?, are brunettes,generic,Americans are brunettes.,Americans,66,statistical
"{""rating"":1}",6457,,,"completely false,,,neither true nor false,,,completely true",architects are pretentious,How true is the above statement?, are pretentious,generic,Architects are pretentious.,architects,67,statistical
"{""rating"":5}",6745,,,"completely false,,,neither true nor false,,,completely true",police officers eat donuts,How true is the above statement?, eat donuts,generic,Police officers eat donuts.,police officers,72,statistical
"{""rating"":4}",4392,,,"completely false,,,neither true nor false,,,completely true",milk comes from cows,How true is the above statement?, comes from cows,generic,Milk comes from cows.,milk,82,statistical
"{""rating"":2}",5519,,,"completely false,,,neither true nor false,,,completely true",snakes lay eggs,How true is the above statement?, lay eggs,generic,Snakes lay eggs.,snakes,83,principled
"{""rating"":2}",339283,,,"completely false,,,neither true nor false,,,completely true",summers are warm,How true is the above statement?, are warm,generic,Summers are warm.,summers,86,principled
"{""rating"":4}",3308,,,"completely false,,,neither true nor false,,,completely true",sandpaper is sold at the hardware store,How true is the above statement?, is sold at the hardware store,generic,Sandpaper is sold at the hardware store.,sandpaper,91,statistical
"{""rating"":2}",5342,,,"completely false,,,neither true nor false,,,completely true",engineers are male,How true is the above statement?, are male,generic,Engineers are male.,engineers,102,statistical
"{""rating"":3}",5068,,,"completely false,,,neither true nor false,,,completely true",united states presidents are over 35,How true is the above statement?, are over 35,generic,United states presidents are over 35.,United States presidents,105,principled
"{""rating"":6}",3177,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,106,
"{""rating"":4}",4871,,,"completely false,,,neither true nor false,,,completely true",englishmen are from great britain,How true is the above statement?, are from Great Britain,generic,Englishmen are from Great Britain.,Englishmen,113,principled
"{""rating"":5}",2891,,,"completely false,,,neither true nor false,,,completely true",horses wear horseshoes,How true is the above statement?, wear horseshoes,generic,Horses wear horseshoes.,horses,114,statistical
"{""rating"":4}",2628,,,"completely false,,,neither true nor false,,,completely true",barns are buildings,How true is the above statement?, are buildings,generic,Barns are buildings.,barns,118,principled
"{""rating"":2}",6259,,,"completely false,,,neither true nor false,,,completely true",peacocks have beautiful tails,How true is the above statement?, have beautiful tails,by_virtue_of,"<i>Because</i> they are peacocks, peacocks have beautiful tails.",peacocks,3,principled
"{""rating"":0}",9078,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,4,
"{""rating"":2}",12306,,,"completely false,,,neither true nor false,,,completely true",squirrels live in parks,How true is the above statement?, live in parks,by_virtue_of,"<i>Because</i> they are squirrels, squirrels live in parks.",squirrels,5,statistical
"{""rating"":6}",3824,,,"completely false,,,neither true nor false,,,completely true",dogs have tails,How true is the above statement?, have tails,by_virtue_of,"<i>Because</i> they are dogs, dogs have tails.",dogs,7,principled
"{""rating"":5}",2893,,,"completely false,,,neither true nor false,,,completely true",snow is white ,How true is the above statement?, is white,by_virtue_of,"<i>Because</i> it is snow, snow is white.",snow,13,principled
"{""rating"":3}",3463,,,"completely false,,,neither true nor false,,,completely true",brazilians like soccer ,How true is the above statement?, like soccer,by_virtue_of,"<i>Because</i> they are Brazilians, Brazilians like soccer.",Brazilians,17,statistical
"{""rating"":5}",3983,,,"completely false,,,neither true nor false,,,completely true",books are paperbacks,How true is the above statement?, are paperbacks,by_virtue_of,"<i>Because</i> they are books, books are paperbacks.",books,20,statistical
"{""rating"":0}",5113,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,24,
"{""rating"":3}",9484,,,"completely false,,,neither true nor false,,,completely true",airplanes have wings,How true is the above statement?, have wings,by_virtue_of,"<i>Because</i> they are airplanes, airplanes have wings.",airplanes,28,principled
"{""rating"":5}",4102,,,"completely false,,,neither true nor false,,,completely true",lifeguards can swim ,How true is the above statement?, can swim,by_virtue_of,"<i>Because</i> they are lifeguards, lifeguards can swim.",lifeguards,31,principled
"{""rating"":3}",3881,,,"completely false,,,neither true nor false,,,completely true",tables are flat,How true is the above statement?, are flat,by_virtue_of,"<i>Because</i> they are tables, tables are flat.",tables,34,principled
"{""rating"":2}",3785,,,"completely false,,,neither true nor false,,,completely true",cheetahs hunt gazelles,How true is the above statement?, hunt gazelles,by_virtue_of,"<i>Because</i> they are cheetahs, cheetahs hunt gazelles.",cheetahs,36,statistical
"{""rating"":5}",20680,,,"completely false,,,neither true nor false,,,completely true",dancers move gracefully ,How true is the above statement?, move gracefully,by_virtue_of,"<i>Because</i> they are dancers, dancers move gracefully.",dancers,37,principled
"{""rating"":5}",5185,,,"completely false,,,neither true nor false,,,completely true",scissors are right-handed,How true is the above statement?, are right-handed,by_virtue_of,"<i>Because</i> they are scissors, scissors are right-handed.",scissors,38,statistical
"{""rating"":2}",3706,,,"completely false,,,neither true nor false,,,completely true",eggshells are fragile ,How true is the above statement?, are fragile,by_virtue_of,"<i>Because</i> they are eggshells, eggshells are fragile.",eggshells,40,principled
"{""rating"":4}",3119,,,"completely false,,,neither true nor false,,,completely true",bears can roar,How true is the above statement?, can roar,by_virtue_of,"<i>Because</i> they are bears, bears can roar.",bears,48,principled
"{""rating"":4}",3080,,,"completely false,,,neither true nor false,,,completely true",frenchmen are europeans,How true is the above statement?, are Europeans,by_virtue_of,"<i>Because</i> they are Frenchmen, Frenchmen are Europeans.",Frenchmen,49,principled
"{""rating"":2}",3353,,,"completely false,,,neither true nor false,,,completely true",moose are brown,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are moose, moose are brown.",moose,51,statistical
"{""rating"":4}",4490,,,"completely false,,,neither true nor false,,,completely true",artists are eccentric ,How true is the above statement?, are eccentric,by_virtue_of,"<i>Because</i> they are artists, artists are eccentric.",artists,59,statistical
"{""rating"":3}",5777,,,"completely false,,,neither true nor false,,,completely true",journalists carry notebooks,How true is the above statement?, carry notebooks,by_virtue_of,"<i>Because</i> they are journalists, journalists carry notebooks.",journalists,73,statistical
"{""rating"":4}",5097,,,"completely false,,,neither true nor false,,,completely true",rocking chairs are unstable,How true is the above statement?, are unstable,by_virtue_of,"<i>Because</i> they are rocking chairs, rocking chairs are unstable.",rocking chairs,78,principled
"{""rating"":2}",3383,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,85,
"{""rating"":4}",3712,,,"completely false,,,neither true nor false,,,completely true",cars have four wheels,How true is the above statement?, have four wheels,by_virtue_of,"<i>Because</i> they are cars, cars have four wheels.",cars,88,principled
"{""rating"":3}",2918,,,"completely false,,,neither true nor false,,,completely true",wallets hold money,How true is the above statement?, hold money,by_virtue_of,"<i>Because</i> they are wallets, wallets hold money.",wallets,89,principled
"{""rating"":5}",3167,,,"completely false,,,neither true nor false,,,completely true",feathers are pretty,How true is the above statement?, are pretty,by_virtue_of,"<i>Because</i> they are feathers, feathers are pretty.",feathers,103,statistical
"{""rating"":4}",3369,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot read,How true is the above statement?, cannot read,by_virtue_of,"<i>Because</i> they are preschoolers, preschoolers cannot read.",preschoolers,107,statistical
"{""rating"":3}",4066,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,109,
"{""rating"":5}",6294,,,"completely false,,,neither true nor false,,,completely true",trains are long,How true is the above statement?, are long,by_virtue_of,"<i>Because</i> they are trains, trains are long.",trains,111,statistical
"{""rating"":3}",3638,,,"completely false,,,neither true nor false,,,completely true",jews go to a synagogue,How true is the above statement?, go to a synagogue,by_virtue_of,"<i>Because</i> they are Jews, Jews go to a synagogue.",Jews,112,statistical
"{""rating"":5}",3602,,,"completely false,,,neither true nor false,,,completely true",grass is green ,How true is the above statement?, is green,by_virtue_of,"<i>Because</i> it is grass, grass is green.",grass,117,principled
"{""rating"":4}",43920,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are flexible,, are flexible,prevalence,"Think about gymnasts, how likely are they to be flexible?",gymnasts,12,principled
"{""rating"":4}",36186,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are used in cooking,, are used in cooking,prevalence,"Think about mushrooms, how likely are they to be used in cooking?",mushrooms,14,statistical
"{""rating"":4}",3083,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries have stems,, have stems,prevalence,"Think about cherries, how likely are they to have stems?",cherries,15,statistical
"{""rating"":2}",2887,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks are red ,, are red,prevalence,"Think about fire trucks, how likely are they to be red?",fire trucks,18,statistical
"{""rating"":2}",3477,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are black,, are black,prevalence,"Think about trampolines, how likely are they to be black?",trampolines,21,statistical
"{""rating"":6}",8289,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are hard ,, are hard,prevalence,"Think about rocks, how likely are they to be hard?",rocks,22,principled
"{""rating"":6}",3875,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,29,
"{""rating"":4}",3400,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have sirens,, have sirens,prevalence,"Think about ambulances, how likely are they to have sirens?",ambulances,30,principled
"{""rating"":3}",2787,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are cold,, are cold,prevalence,"Think about winters, how likely are they to be cold?",winters,41,principled
"{""rating"":5}",2650,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos live in australia,, live in Australia,prevalence,"Think about kangaroos, how likely are they to live in Australia?",kangaroos,43,statistical
"{""rating"":2}",3259,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees have wings,, have wings,prevalence,"Think about bees, how likely are they to have wings?",bees,45,principled
"{""rating"":5}",2853,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep live in herds,, live in herds,prevalence,"Think about sheep, how likely are they to live in herds?",sheep,54,statistical
"{""rating"":4}",3090,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons have feathers,, have feathers,prevalence,"Think about pigeons, how likely are they to have feathers?",pigeons,64,principled
"{""rating"":3}",3558,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons live in utah,, live in Utah,prevalence,"Think about Mormons, how likely are they to live in Utah?",Mormons,68,statistical
"{""rating"":6}",2381,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,69,
"{""rating"":4}",2764,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are absent-minded ,, are absent-minded,prevalence,"Think about professors, how likely are they to be absent-minded?",professors,70,statistical
"{""rating"":5}",2302,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,74,
"{""rating"":3}",31370,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are red ,, are red,prevalence,"Think about bricks, how likely are they to be red?",bricks,75,statistical
"{""rating"":5}",2879,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions have manes,, have manes,prevalence,"Think about lions, how likely are they to have manes?",lions,76,principled
"{""rating"":4}",5769,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs wear collars ,, wear collars,prevalence,"Think about dogs, how likely are they to wear collars?",dogs,77,statistical
"{""rating"":5}",16390,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer have antlers,, have antlers,prevalence,"Think about deer, how likely are they to have antlers?",deer,84,principled
"{""rating"":3}",3359,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans are from northern europe,, are from Northern Europe,prevalence,"Think about Germans, how likely are they to be from Northern Europe?",Germans,90,principled
"{""rating"":5}",2782,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis transport people,, transport people,prevalence,"Think about taxis, how likely are they to transport people?",taxis,93,principled
"{""rating"":6}",3206,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians are right-handed,, are right-handed,prevalence,"Think about Canadians, how likely are they to be right-handed?",Canadians,97,statistical
"{""rating"":2}",5729,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk have antlers,, have antlers,prevalence,"Think about elk, how likely are they to have antlers?",elk,100,principled
"{""rating"":4}",2669,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sows are pigs,, are pigs,prevalence,"Think about sows, how likely are they to be pigs?",sows,101,principled
"{""rating"":5}",4761,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are sold in boxes,, are sold in boxes,prevalence,"Think about strawberries, how likely are they to be sold in boxes?",strawberries,104,statistical
"{""rating"":2}",4081,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,One cent is a lot of money.,,108,
"{""rating"":4}",3637,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats are animals,, are animals,prevalence,"Think about cats, how likely are they to be animals?",cats,115,principled
"{""rating"":6}",3230,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors get married,, get married,prevalence,"Think about bachelors, how likely are they to get married?",bachelors,119,statistical
