responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",4020.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians are catholic ,, are Catholic,prevalence,"Think about Italians, how likely are they to be Catholic?",Italians,66,statistical
"{""rating"":6}",3339.8000000715256,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,68,
"{""rating"":6}",3354.7999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are over 35,, are over 35,prevalence,"Think about United States presidents, how likely are they to be over 35?",United States presidents,70,principled
"{""rating"":5}",3764.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk comes from cows,, comes from cows,prevalence,"Think about milk, how likely is it to comes from cows?",milk,75,statistical
"{""rating"":5}",3169.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses wear horseshoes,, wear horseshoes,prevalence,"Think about horses, how likely are they to wear horseshoes?",horses,80,statistical
"{""rating"":6}",3078.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",summers are warm,, are warm,prevalence,"Think about summers, how likely are they to be warm?",summers,87,principled
"{""rating"":6}",2796.7999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",barns are buildings,, are buildings,prevalence,"Think about barns, how likely are they to be buildings?",barns,88,principled
"{""rating"":6}",2892.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",golfers use clubs,, use clubs,prevalence,"Think about golfers, how likely are they to use clubs?",golfers,94,principled
"{""rating"":6}",4813.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ducks lay eggs,, lay eggs,prevalence,"Think about ducks, how likely are they to lay eggs?",ducks,96,principled
"{""rating"":6}",2875.899999976158,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,105,
"{""rating"":3}",2669.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans are brunettes,, are brunettes,prevalence,"Think about Americans, how likely are they to be brunettes?",Americans,106,statistical
"{""rating"":6}",2542.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",oranges grow on trees,, grow on trees,prevalence,"Think about oranges, how likely are they to grow on trees?",oranges,109,principled
"{""rating"":4}",5810.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cows have udders,, have udders,prevalence,"Think about cows, how likely are they to have udders?",cows,111,principled
"{""rating"":6}",2867.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen are from great britain,, are from Great Britain,prevalence,"Think about Englishmen, how likely are they to be from Great Britain?",Englishmen,114,principled
"{""rating"":3}",2805.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers eat donuts,, eat donuts,prevalence,"Think about police officers, how likely are they to eat donuts?",police officers,116,statistical
"{""rating"":6}",2611.7999999523163,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,119,
"{""rating"":0}",7655.0,,,"completely false,,,neither true nor false,,,completely true",diapers are white,How true is the above statement?, are white,by_virtue_of,"<i>Because</i> they are diapers, diapers are white.",diapers,1,statistical
"{""rating"":2}",34982.700000047684,,,"completely false,,,neither true nor false,,,completely true",mammals are placental mammals,How true is the above statement?, are placental mammals,by_virtue_of,"<i>Because</i> they are mammals, mammals are placental mammals.",mammals,5,statistical
"{""rating"":0}",4928.300000071526,,,"completely false,,,neither true nor false,,,completely true",goats have horns,How true is the above statement?, have horns,by_virtue_of,"<i>Because</i> they are goats, goats have horns.",goats,7,principled
"{""rating"":5}",3400.700000047684,,,"completely false,,,neither true nor false,,,completely true",clocks tell time,How true is the above statement?, tell time,by_virtue_of,"<i>Because</i> they are clocks, clocks tell time.",clocks,8,principled
"{""rating"":3}",3889.399999976158,,,"completely false,,,neither true nor false,,,completely true",roller skates have laces,How true is the above statement?, have laces,by_virtue_of,"<i>Because</i> they are roller skates, roller skates have laces.",roller skates,13,statistical
"{""rating"":6}",5144.200000047684,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,19,
"{""rating"":5}",3615.200000047684,,,"completely false,,,neither true nor false,,,completely true",raccoons look like bandits,How true is the above statement?, look like bandits,by_virtue_of,"<i>Because</i> they are raccoons, raccoons look like bandits.",raccoons,28,principled
"{""rating"":5}",3561.3000000715256,,,"completely false,,,neither true nor false,,,completely true",submarines are airtight,How true is the above statement?, are airtight,by_virtue_of,"<i>Because</i> they are submarines, submarines are airtight.",submarines,29,principled
"{""rating"":5}",3169.600000023842,,,"completely false,,,neither true nor false,,,completely true",dolls are manufactured,How true is the above statement?, are manufactured,by_virtue_of,"<i>Because</i> they are dolls, dolls are manufactured.",dolls,30,principled
"{""rating"":1}",2625.8000000715256,,,"completely false,,,neither true nor false,,,completely true",celebrities are arrogant,How true is the above statement?, are arrogant,by_virtue_of,"<i>Because</i> they are celebrities, celebrities are arrogant.",celebrities,31,statistical
"{""rating"":4}",3296.2999999523163,,,"completely false,,,neither true nor false,,,completely true",worms are used as bait,How true is the above statement?, are used as bait,by_virtue_of,"<i>Because</i> they are worms, worms are used as bait.",worms,36,statistical
"{""rating"":1}",2873.7999999523163,,,"completely false,,,neither true nor false,,,completely true",hair nets are black ,How true is the above statement?, are black,by_virtue_of,"<i>Because</i> they are hair nets, hair nets are black.",hair nets,40,statistical
"{""rating"":6}",2571.7999999523163,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,50,
"{""rating"":2}",3348.200000047684,,,"completely false,,,neither true nor false,,,completely true",pigs are kept in pens ,How true is the above statement?, are kept in pens,by_virtue_of,"<i>Because</i> they are pigs, pigs are kept in pens.",pigs,57,statistical
"{""rating"":6}",3323.9000000953674,,,"completely false,,,neither true nor false,,,completely true",trumpets are instruments,How true is the above statement?, are instruments,by_virtue_of,"<i>Because</i> they are trumpets, trumpets are instruments.",trumpets,61,principled
"{""rating"":0}",2418.8000000715256,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,64,
"{""rating"":1}",2786.399999976158,,,"completely false,,,neither true nor false,,,completely true",hindus live in india ,How true is the above statement?, live in India,by_virtue_of,"<i>Because</i> they are Hindus, Hindus live in India.",Hindus,76,statistical
"{""rating"":4}",3557.399999976158,,,"completely false,,,neither true nor false,,,completely true",bulldozers are heavy,How true is the above statement?, are heavy,by_virtue_of,"<i>Because</i> they are bulldozers, bulldozers are heavy.",bulldozers,79,principled
"{""rating"":1}",3040.5,,,"completely false,,,neither true nor false,,,completely true",bikers have tattoos ,How true is the above statement?, have tattoos,by_virtue_of,"<i>Because</i> they are bikers, bikers have tattoos.",bikers,83,statistical
"{""rating"":5}",3025.8000000715256,,,"completely false,,,neither true nor false,,,completely true",spandex is thin,How true is the above statement?, is thin,by_virtue_of,"<i>Because</i> it is spandex, spandex is thin.",spandex,84,statistical
"{""rating"":3}",3774.799999952316,,,"completely false,,,neither true nor false,,,completely true",christians read the bible,How true is the above statement?, read the bible,by_virtue_of,"<i>Because</i> they are Christians, Christians read the bible.",Christians,85,principled
"{""rating"":3}",2766.700000047684,,,"completely false,,,neither true nor false,,,completely true",bananas are yellow,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are bananas, bananas are yellow.",bananas,89,principled
"{""rating"":4}",3719.100000023842,,,"completely false,,,neither true nor false,,,completely true",needles are sharp,How true is the above statement?, are sharp,by_virtue_of,"<i>Because</i> they are needles, needles are sharp.",needles,90,principled
"{""rating"":5}",4601.0,,,"completely false,,,neither true nor false,,,completely true",elms are tall,How true is the above statement?, are tall,by_virtue_of,"<i>Because</i> they are elms, elms are tall.",elms,99,statistical
"{""rating"":3}",3108.0,,,"completely false,,,neither true nor false,,,completely true",ants can bite,How true is the above statement?, can bite,by_virtue_of,"<i>Because</i> they are ants, ants can bite.",ants,100,statistical
"{""rating"":5}",2688.899999976158,,,"completely false,,,neither true nor false,,,completely true",lemons are sour ,How true is the above statement?, are sour,by_virtue_of,"<i>Because</i> they are lemons, lemons are sour.",lemons,101,principled
"{""rating"":5}",3728.600000023842,,,"completely false,,,neither true nor false,,,completely true",shower caps are waterproof,How true is the above statement?, are waterproof,by_virtue_of,"<i>Because</i> they are shower caps, shower caps are waterproof.",shower caps,104,principled
"{""rating"":4}",3634.899999976158,,,"completely false,,,neither true nor false,,,completely true",muslims pray to allah,How true is the above statement?, pray to Allah,by_virtue_of,"<i>Because</i> they are Muslims, Muslims pray to Allah.",Muslims,110,principled
"{""rating"":0}",2334.700000047684,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,115,
"{""rating"":0}",3147.100000023842,,,"completely false,,,neither true nor false,,,completely true",teachers are female,How true is the above statement?, are female,by_virtue_of,"<i>Because</i> they are teachers, teachers are female.",teachers,120,statistical
"{""rating"":4}",3491.2999999523163,,,"completely false,,,neither true nor false,,,completely true",elk are brown,How true is the above statement?, are brown,generic,Elk are brown.,elk,12,statistical
"{""rating"":4}",2444.2999999523163,,,"completely false,,,neither true nor false,,,completely true",cats like milk,How true is the above statement?, like milk,generic,Cats like milk.,cats,32,statistical
"{""rating"":3}",3030.2999999523163,,,"completely false,,,neither true nor false,,,completely true",winters are snowy ,How true is the above statement?, are snowy,generic,Winters are snowy.,winters,34,statistical
"{""rating"":3}",2698.6999999284744,,,"completely false,,,neither true nor false,,,completely true",bees are worker bees,How true is the above statement?, are worker bees,generic,Bees are worker bees.,bees,38,statistical
"{""rating"":3}",2658.0,,,"completely false,,,neither true nor false,,,completely true",germans drink beer ,How true is the above statement?, drink beer,generic,Germans drink beer.,Germans,41,statistical
"{""rating"":3}",4078.899999976158,,,"completely false,,,neither true nor false,,,completely true",bricks are rectangular,How true is the above statement?, are rectangular,generic,Bricks are rectangular.,bricks,44,principled
"{""rating"":4}",3722.100000023842,,,"completely false,,,neither true nor false,,,completely true",professors are highly educated,How true is the above statement?, are highly educated,generic,Professors are highly educated.,professors,45,principled
"{""rating"":5}",4871.100000023842,,,"completely false,,,neither true nor false,,,completely true",canadians live north of the us,How true is the above statement?, live north of the US,generic,Canadians live north of the US.,Canadians,46,principled
"{""rating"":4}",4629.700000047684,,,"completely false,,,neither true nor false,,,completely true",sheep produce milk,How true is the above statement?, produce milk,generic,Sheep produce milk.,sheep,48,principled
"{""rating"":4}",3830.1999999284735,,,"completely false,,,neither true nor false,,,completely true",pigeons sit on statues ,How true is the above statement?, sit on statues,generic,Pigeons sit on statues.,pigeons,53,statistical
"{""rating"":5}",3042.5,,,"completely false,,,neither true nor false,,,completely true",ambulances have seatbelts,How true is the above statement?, have seatbelts,generic,Ambulances have seatbelts.,ambulances,56,statistical
"{""rating"":3}",2300.100000023842,,,"completely false,,,neither true nor false,,,completely true",gymnasts are young,How true is the above statement?, are young,generic,Gymnasts are young.,gymnasts,59,statistical
"{""rating"":4}",3366.1999999284744,,,"completely false,,,neither true nor false,,,completely true",mormons don’t drink alcohol,How true is the above statement?, don’t drink alcohol,generic,Mormons don’t drink alcohol.,Mormons,62,principled
"{""rating"":6}",3027.1999999284744,,,"completely false,,,neither true nor false,,,completely true",bachelors are unmarried,How true is the above statement?, are unmarried,generic,Bachelors are unmarried.,bachelors,67,principled
"{""rating"":6}",2591.0,,,"completely false,,,neither true nor false,,,completely true",trampolines are bouncy,How true is the above statement?, are bouncy,generic,Trampolines are bouncy.,trampolines,72,principled
"{""rating"":6}",3488.700000047684,,,"completely false,,,neither true nor false,,,completely true",mushrooms are fungi,How true is the above statement?, are fungi,generic,Mushrooms are fungi.,mushrooms,74,principled
"{""rating"":6}",4174.699999928474,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,77,
"{""rating"":0}",3167.200000047684,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,81,
"{""rating"":4}",2737.1999999284744,,,"completely false,,,neither true nor false,,,completely true",deer are brown,How true is the above statement?, are brown,generic,Deer are brown.,deer,86,statistical
"{""rating"":3}",3871.5,,,"completely false,,,neither true nor false,,,completely true",lions are male,How true is the above statement?, are male,generic,Lions are male.,lions,91,statistical
"{""rating"":5}",5573.299999952316,,,"completely false,,,neither true nor false,,,completely true",fire trucks have hoses,How true is the above statement?, have hoses,generic,Fire trucks have hoses.,fire trucks,92,principled
"{""rating"":3}",3297.399999976158,,,"completely false,,,neither true nor false,,,completely true",taxis are yellow ,How true is the above statement?, are yellow,generic,Taxis are yellow.,taxis,93,statistical
"{""rating"":5}",4624.0,,,"completely false,,,neither true nor false,,,completely true",kangaroos have pouches,How true is the above statement?, have pouches,generic,Kangaroos have pouches.,kangaroos,95,principled
"{""rating"":5}",3954.700000047684,,,"completely false,,,neither true nor false,,,completely true",sows are pink,How true is the above statement?, are pink,generic,Sows are pink.,sows,97,statistical
"{""rating"":3}",2701.100000023842,,,"completely false,,,neither true nor false,,,completely true",dogs bark at strangers,How true is the above statement?, bark at strangers,generic,Dogs bark at strangers.,dogs,103,statistical
"{""rating"":6}",2570.200000047684,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,107,
"{""rating"":3}",3433.200000047684,,,"completely false,,,neither true nor false,,,completely true",strawberries are red ,How true is the above statement?, are red,generic,Strawberries are red.,strawberries,108,principled
"{""rating"":2}",2909.600000023842,,,"completely false,,,neither true nor false,,,completely true",rocks are jagged ,How true is the above statement?, are jagged,generic,Rocks are jagged.,rocks,113,statistical
"{""rating"":5}",3348.399999976158,,,"completely false,,,neither true nor false,,,completely true",cherries are red ,How true is the above statement?, are red,generic,Cherries are red.,cherries,117,principled
"{""rating"":6}",2549.600000023842,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,118,
"{""rating"":3}",6488.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are unstable,, are unstable,cue_validity,"You learn that [unknown thing/people] are unstable, how likely is it to be rocking chairs?",rocking chairs,4,principled
"{""rating"":4}",3766.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",journalists carry notebooks,, carry notebooks,cue_validity,"You learn that [unknown thing/people] carry notebooks, how likely is it to be journalists?",journalists,6,statistical
"{""rating"":4}",4402.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cars have four wheels,, have four wheels,cue_validity,"You learn that [unknown thing/people] have four wheels, how likely is it to be cars?",cars,9,principled
"{""rating"":4}",6368.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snow is white ,, is white,cue_validity,"You learn that [unknown thing/people] is white, how likely is it to be snow?",snow,10,principled
"{""rating"":4}",4449.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are flat,, are flat,cue_validity,"You learn that [unknown thing/people] are flat, how likely is it to be tables?",tables,15,principled
"{""rating"":5}",3147.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are eccentric ,, are eccentric,cue_validity,"You learn that [unknown thing/people] are eccentric, how likely is it to be artists?",artists,16,statistical
"{""rating"":3}",3682.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bears can roar,, can roar,cue_validity,"You learn that [unknown thing/people] can roar, how likely is it to be bears?",bears,18,principled
"{""rating"":0}",4757.5,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,21,
"{""rating"":6}",4199.199999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books are paperbacks,, are paperbacks,cue_validity,"You learn that [unknown thing/people] are paperbacks, how likely is it to be books?",books,22,statistical
"{""rating"":4}",3544.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians like soccer ,, like soccer,cue_validity,"You learn that [unknown thing/people] like soccer, how likely is it to be Brazilians?",Brazilians,23,statistical
"{""rating"":0}",2353.9000000953674,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,26,
"{""rating"":4}",3270.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are fragile ,, are fragile,cue_validity,"You learn that [unknown thing/people] are fragile, how likely is it to be eggshells?",eggshells,27,principled
"{""rating"":5}",3480.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dancers move gracefully ,, move gracefully,cue_validity,"You learn that [unknown thing/people] move gracefully, how likely is it to be dancers?",dancers,33,principled
"{""rating"":4}",4500.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",preschoolers cannot read,, cannot read,cue_validity,"You learn that [unknown thing/people] cannot read, how likely is it to be preschoolers?",preschoolers,42,statistical
"{""rating"":3}",3264.3000000715256,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors are right-handed,, are right-handed,cue_validity,"You learn that [unknown thing/people] are right-handed, how likely is it to be scissors?",scissors,47,statistical
"{""rating"":4}",3457.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheetahs hunt gazelles,, hunt gazelles,cue_validity,"You learn that [unknown thing/people] hunt gazelles, how likely is it to be cheetahs?",cheetahs,52,statistical
"{""rating"":3}",5146.699999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen are europeans,, are Europeans,cue_validity,"You learn that [unknown thing/people] are Europeans, how likely is it to be Frenchmen?",Frenchmen,54,principled
"{""rating"":0}",2086.2999999523163,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,55,
"{""rating"":6}",3174.1999999284744,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews go to a synagogue,, go to a synagogue,cue_validity,"You learn that [unknown thing/people] go to a synagogue, how likely is it to be Jews?",Jews,58,statistical
"{""rating"":3}",4319.199999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",feathers are pretty,, are pretty,cue_validity,"You learn that [unknown thing/people] are pretty, how likely is it to be feathers?",feathers,60,statistical
"{""rating"":3}",2964.599999904633,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains are long,, are long,cue_validity,"You learn that [unknown thing/people] are long, how likely is it to be trains?",trains,63,statistical
"{""rating"":4}",6275.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in parks,, live in parks,cue_validity,"You learn that [unknown thing/people] live in parks, how likely is it to be squirrels?",squirrels,65,statistical
"{""rating"":6}",3133.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",wallets hold money,, hold money,cue_validity,"You learn that [unknown thing/people] hold money, how likely is it to be wallets?",wallets,69,principled
"{""rating"":3}",2678.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose are brown,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be moose?",moose,71,statistical
"{""rating"":3}",2774.7999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have wings,, have wings,cue_validity,"You learn that [unknown thing/people] have wings, how likely is it to be airplanes?",airplanes,73,principled
"{""rating"":4}",2955.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lifeguards can swim ,, can swim,cue_validity,"You learn that [unknown thing/people] can swim, how likely is it to be lifeguards?",lifeguards,78,principled
"{""rating"":0}",10647.599999904633,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,82,
"{""rating"":5}",3261.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",grass is green ,, is green,cue_validity,"You learn that [unknown thing/people] is green, how likely is it to be grass?",grass,98,principled
"{""rating"":5}",3270.2999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",peacocks have beautiful tails,, have beautiful tails,cue_validity,"You learn that [unknown thing/people] have beautiful tails, how likely is it to be peacocks?",peacocks,102,principled
"{""rating"":4}",3392.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs have tails,, have tails,cue_validity,"You learn that [unknown thing/people] have tails, how likely is it to be dogs?",dogs,112,principled
