responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",3320.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are tall,, are tall,prevalence,"Think about elms, how likely are they to be tall?",elms,31,statistical
"{""rating"":6}",2834.0,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,34,
"{""rating"":6}",3982.09999999404,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,38,
"{""rating"":6}",4180.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards have spots,, have spots,prevalence,"Think about leopards, how likely are they to have spots?",leopards,42,principled
"{""rating"":6}",3985.400000005961,,,"very unlikely,,,neither unlikely nor likely,,,very likely",turtles walk slowly ,, walk slowly,prevalence,"Think about turtles, how likely are they to walk slowly?",turtles,45,principled
"{""rating"":6}",5170.9000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants can bite,, can bite,prevalence,"Think about ants, how likely are they to be able to bite?",ants,48,statistical
"{""rating"":5}",3038.4000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",celebrities are arrogant,, are arrogant,prevalence,"Think about celebrities, how likely are they to be arrogant?",celebrities,50,statistical
"{""rating"":6}",3890.09999999404,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mammals are placental mammals,, are placental mammals,prevalence,"Think about mammals, how likely are they to be placental mammals?",mammals,51,statistical
"{""rating"":6}",5667.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",carrots are crunchy,, are crunchy,prevalence,"Think about carrots, how likely are they to be crunchy?",carrots,60,principled
"{""rating"":0}",4157.59999999404,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,One cent is a lot of money.,,62,
"{""rating"":6}",5202.59999999404,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are over 35,, are over 35,prevalence,"Think about United States presidents, how likely are they to be over 35?",United States presidents,69,principled
"{""rating"":6}",4058.900000005961,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cows have udders,, have udders,prevalence,"Think about cows, how likely are they to have udders?",cows,72,principled
"{""rating"":6}",3639.09999999404,,,"very unlikely,,,neither unlikely nor likely,,,very likely",summers are warm,, are warm,prevalence,"Think about summers, how likely are they to be warm?",summers,81,principled
"{""rating"":4}",4298.4000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",roller skates have laces,, have laces,prevalence,"Think about roller skates, how likely are they to have laces?",roller skates,85,statistical
"{""rating"":6}",5062.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms are used as bait,, are used as bait,prevalence,"Think about worms, how likely are they to be used as bait?",worms,86,statistical
"{""rating"":6}",3139.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs are kept in pens ,, are kept in pens,prevalence,"Think about pigs, how likely are they to be kept in pens?",pigs,89,statistical
"{""rating"":6}",3223.9000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",golfers use clubs,, use clubs,prevalence,"Think about golfers, how likely are they to use clubs?",golfers,91,principled
"{""rating"":6}",3142.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",diapers are white,, are white,prevalence,"Think about diapers, how likely are they to be white?",diapers,92,statistical
"{""rating"":6}",2903.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is thin,, is thin,prevalence,"Think about spandex, how likely is it to be thin?",spandex,97,statistical
"{""rating"":6}",3431.2000000178814,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raincoats are waterproof,, are waterproof,prevalence,"Think about raincoats, how likely are they to be waterproof?",raincoats,98,principled
"{""rating"":6}",6908.799999982119,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen are from great britain,, are from Great Britain,prevalence,"Think about Englishmen, how likely are they to be from Great Britain?",Englishmen,104,principled
"{""rating"":6}",5055.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snakes lay eggs,, lay eggs,prevalence,"Think about snakes, how likely are they to lay eggs?",snakes,105,principled
"{""rating"":6}",2699.699999988079,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,108,
"{""rating"":6}",2862.0999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ducks lay eggs,, lay eggs,prevalence,"Think about ducks, how likely are they to lay eggs?",ducks,114,principled
"{""rating"":6}",2904.0999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",oranges grow on trees,, grow on trees,prevalence,"Think about oranges, how likely are they to grow on trees?",oranges,115,principled
"{""rating"":5}",3277.0999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",teachers are female,, are female,prevalence,"Think about teachers, how likely are they to be female?",teachers,119,statistical
"{""rating"":5}",6036.4000000059605,,,"completely false,,,neither true nor false,,,completely true",germans drink beer ,How true is the above statement?, drink beer,by_virtue_of,"<i>Because</i> they are Germans, Germans drink beer.",Germans,3,statistical
"{""rating"":5}",9329.09999999404,,,"completely false,,,neither true nor false,,,completely true",winters are snowy ,How true is the above statement?, are snowy,by_virtue_of,"<i>Because</i> they are winters, winters are snowy.",winters,6,statistical
