responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",13923.299999952316,,,"completely false,,,neither true nor false,,,completely true",tightrope walkers work in the circus,How true is the above statement?, work in the circus,by_virtue_of,"<i>Because</i> they are tightrope walkers, tightrope walkers work in the circus.",tightrope walkers,47,statistical
"{""rating"":6}",5660.600000023842,,,"completely false,,,neither true nor false,,,completely true",lifeguards can swim ,How true is the above statement?, can swim,by_virtue_of,"<i>Because</i> they are lifeguards, lifeguards can swim.",lifeguards,53,principled
"{""rating"":2}",10426.5,,,"completely false,,,neither true nor false,,,completely true",bears can roar,How true is the above statement?, can roar,by_virtue_of,"<i>Because</i> they are bears, bears can roar.",bears,57,principled
"{""rating"":4}",12542.100000023842,,,"completely false,,,neither true nor false,,,completely true",wallets hold money,How true is the above statement?, hold money,by_virtue_of,"<i>Because</i> they are wallets, wallets hold money.",wallets,60,principled
"{""rating"":5}",10616.899999976158,,,"completely false,,,neither true nor false,,,completely true",airplanes have wings,How true is the above statement?, have wings,by_virtue_of,"<i>Because</i> they are airplanes, airplanes have wings.",airplanes,62,principled
"{""rating"":0}",8206.799999952316,,,"completely false,,,neither true nor false,,,completely true",doctors are rich,How true is the above statement?, are rich,by_virtue_of,"<i>Because</i> they are doctors, doctors are rich.",doctors,71,statistical
"{""rating"":4}",11712.200000047684,,,"completely false,,,neither true nor false,,,completely true",cars have four wheels,How true is the above statement?, have four wheels,by_virtue_of,"<i>Because</i> they are cars, cars have four wheels.",cars,72,principled
"{""rating"":2}",4729.299999952316,,,"completely false,,,neither true nor false,,,completely true",dancers move gracefully ,How true is the above statement?, move gracefully,by_virtue_of,"<i>Because</i> they are dancers, dancers move gracefully.",dancers,74,principled
"{""rating"":6}",4809.600000023842,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,78,
"{""rating"":0}",5880.0,,,"completely false,,,neither true nor false,,,completely true",spinach is sold in bags,How true is the above statement?, is sold in bags,by_virtue_of,"<i>Because</i> they are spinach, spinach is sold in bags.",spinach,86,statistical
"{""rating"":2}",10355.700000047684,,,"completely false,,,neither true nor false,,,completely true",snow is white ,How true is the above statement?, is white,by_virtue_of,"<i>Because</i> it is snow, snow is white.",snow,88,principled
"{""rating"":6}",6831.0,,,"completely false,,,neither true nor false,,,completely true",frenchmen are europeans,How true is the above statement?, are Europeans,by_virtue_of,"<i>Because</i> they are Frenchmen, Frenchmen are Europeans.",Frenchmen,92,principled
"{""rating"":0}",4951.599999904633,,,"completely false,,,neither true nor false,,,completely true",engineers are male,How true is the above statement?, are male,by_virtue_of,"<i>Because</i> they are engineers, engineers are male.",engineers,93,statistical
"{""rating"":6}",5399.0,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,94,
"{""rating"":0}",5901.100000023842,,,"completely false,,,neither true nor false,,,completely true",architects are pretentious,How true is the above statement?, are pretentious,by_virtue_of,"<i>Because</i> they are architects, architects are pretentious.",architects,103,statistical
"{""rating"":5}",7368.100000023842,,,"completely false,,,neither true nor false,,,completely true",eggshells are fragile ,How true is the above statement?, are fragile,by_virtue_of,"<i>Because</i> they are eggshells, eggshells are fragile.",eggshells,105,principled
"{""rating"":0}",4591.5,,,"completely false,,,neither true nor false,,,completely true",police officers eat donuts,How true is the above statement?, eat donuts,by_virtue_of,"<i>Because</i> they are police officers, police officers eat donuts.",police officers,106,statistical
"{""rating"":4}",8276.600000023842,,,"completely false,,,neither true nor false,,,completely true",pigs are kept in pens ,How true is the above statement?, are kept in pens,generic,Pigs are kept in pens.,pigs,1,statistical
"{""rating"":4}",10009.0,,,"completely false,,,neither true nor false,,,completely true",englishmen are from great britain,How true is the above statement?, are from Great Britain,generic,Englishmen are from Great Britain.,Englishmen,2,principled
"{""rating"":3}",30578.0,,,"completely false,,,neither true nor false,,,completely true",teachers are female,How true is the above statement?, are female,generic,Teachers are female.,teachers,9,statistical
"{""rating"":3}",10221.299999952316,,,"completely false,,,neither true nor false,,,completely true",hair nets are black ,How true is the above statement?, are black,generic,Hair nets are black.,hair nets,10,statistical
"{""rating"":6}",4072.799999952316,,,"completely false,,,neither true nor false,,,completely true",oranges grow on trees,How true is the above statement?, grow on trees,generic,Oranges grow on trees.,oranges,12,principled
"{""rating"":5}",5264.800000071526,,,"completely false,,,neither true nor false,,,completely true",hindus live in india ,How true is the above statement?, live in India,generic,Hindus live in India.,Hindus,19,statistical
"{""rating"":5}",4281.899999976158,,,"completely false,,,neither true nor false,,,completely true",ants can bite,How true is the above statement?, can bite,generic,Ants can bite.,ants,25,statistical
"{""rating"":5}",4327.600000023842,,,"completely false,,,neither true nor false,,,completely true",elms are tall,How true is the above statement?, are tall,generic,Elms are tall.,elms,27,statistical
"{""rating"":6}",6026.299999952316,,,"completely false,,,neither true nor false,,,completely true",united states presidents are over 35,How true is the above statement?, are over 35,generic,United states presidents are over 35.,United States presidents,37,principled
"{""rating"":6}",4303.399999976158,,,"completely false,,,neither true nor false,,,completely true",raincoats are waterproof,How true is the above statement?, are waterproof,generic,Raincoats are waterproof.,raincoats,39,principled
"{""rating"":3}",4992.200000047684,,,"completely false,,,neither true nor false,,,completely true",bikers have tattoos ,How true is the above statement?, have tattoos,generic,Bikers have tattoos.,bikers,51,statistical
"{""rating"":0}",4672.300000071526,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,54,
"{""rating"":5}",7928.600000023842,,,"completely false,,,neither true nor false,,,completely true",spandex is thin,How true is the above statement?, is thin,generic,Spandex is thin.,spandex,55,statistical
"{""rating"":3}",4408.600000023842,,,"completely false,,,neither true nor false,,,completely true",celebrities are arrogant,How true is the above statement?, are arrogant,generic,Celebrities are arrogant.,celebrities,56,statistical
"{""rating"":3}",5933.100000023842,,,"completely false,,,neither true nor false,,,completely true",roller skates have laces,How true is the above statement?, have laces,generic,Roller skates have laces.,roller skates,61,statistical
"{""rating"":5}",6917.900000095367,,,"completely false,,,neither true nor false,,,completely true",carrots are crunchy,How true is the above statement?, are crunchy,generic,Carrots are crunchy.,carrots,69,principled
"{""rating"":6}",5250.200000047684,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,73,
"{""rating"":6}",3718.899999976158,,,"completely false,,,neither true nor false,,,completely true",leopards have spots,How true is the above statement?, have spots,generic,Leopards have spots.,leopards,76,principled
"{""rating"":6}",3674.600000023842,,,"completely false,,,neither true nor false,,,completely true",snakes lay eggs,How true is the above statement?, lay eggs,generic,Snakes lay eggs.,snakes,77,principled
"{""rating"":6}",3538.2999999523163,,,"completely false,,,neither true nor false,,,completely true",turtles walk slowly ,How true is the above statement?, walk slowly,generic,Turtles walk slowly.,turtles,81,principled
"{""rating"":6}",4072.299999952316,,,"completely false,,,neither true nor false,,,completely true",golfers use clubs,How true is the above statement?, use clubs,generic,Golfers use clubs.,golfers,91,principled
"{""rating"":6}",3386.600000023842,,,"completely false,,,neither true nor false,,,completely true",barns are buildings,How true is the above statement?, are buildings,generic,Barns are buildings.,barns,96,principled
"{""rating"":6}",3705.900000095368,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,98,
"{""rating"":3}",6397.199999928474,,,"completely false,,,neither true nor false,,,completely true",diapers are white,How true is the above statement?, are white,generic,Diapers are white.,diapers,101,statistical
"{""rating"":6}",3690.399999976158,,,"completely false,,,neither true nor false,,,completely true",ducks lay eggs,How true is the above statement?, lay eggs,generic,Ducks lay eggs.,ducks,102,principled
"{""rating"":5}",5555.399999976158,,,"completely false,,,neither true nor false,,,completely true",worms are used as bait,How true is the above statement?, are used as bait,generic,Worms are used as bait.,worms,104,statistical
"{""rating"":5}",5368.5,,,"completely false,,,neither true nor false,,,completely true",cows have udders,How true is the above statement?, have udders,generic,Cows have udders.,cows,108,principled
"{""rating"":6}",4965.0,,,"completely false,,,neither true nor false,,,completely true",mammals are placental mammals,How true is the above statement?, are placental mammals,generic,Mammals are placental mammals.,mammals,111,statistical
"{""rating"":6}",3326.399999976158,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,114,
"{""rating"":5}",5401.100000023842,,,"completely false,,,neither true nor false,,,completely true",summers are warm,How true is the above statement?, are warm,generic,Summers are warm.,summers,120,principled
"{""rating"":5}",6824.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions have manes,, have manes,prevalence,"Think about lions, how likely are they to have manes?",lions,8,principled
"{""rating"":6}",5520.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats are animals,, are animals,prevalence,"Think about cats, how likely are they to be animals?",cats,14,principled
"{""rating"":6}",5996.800000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sows are pigs,, are pigs,prevalence,"Think about sows, how likely are they to be pigs?",sows,18,principled
"{""rating"":5}",5645.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs have tails,, have tails,prevalence,"Think about dogs, how likely are they to have tails?",dogs,20,principled
"{""rating"":6}",4130.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are flexible,, are flexible,prevalence,"Think about gymnasts, how likely are they to be flexible?",gymnasts,21,principled
"{""rating"":5}",4559.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in parks,, live in parks,prevalence,"Think about squirrels, how likely are they to live in parks?",squirrels,26,statistical
"{""rating"":5}",5665.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews go to a synagogue,, go to a synagogue,prevalence,"Think about Jews, how likely are they to go to a synagogue?",Jews,28,statistical
"{""rating"":0}",4118.5,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,One cent is a lot of money.,,29,
"{""rating"":6}",3816.8000000715256,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,32,
"{""rating"":6}",4898.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis transport people,, transport people,prevalence,"Think about taxis, how likely are they to transport people?",taxis,38,principled
"{""rating"":6}",4443.400000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons have feathers,, have feathers,prevalence,"Think about pigeons, how likely are they to have feathers?",pigeons,42,principled
"{""rating"":5}",7048.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books are paperbacks,, are paperbacks,prevalence,"Think about books, how likely are they to be paperbacks?",books,49,statistical
"{""rating"":5}",9517.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",preschoolers cannot read,, cannot read,prevalence,"Think about preschoolers, how likely are they to cannot read?",preschoolers,52,statistical
"{""rating"":6}",4499.900000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are hard ,, are hard,prevalence,"Think about rocks, how likely are they to be hard?",rocks,58,principled
"{""rating"":5}",4775.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk have antlers,, have antlers,prevalence,"Think about elk, how likely are they to have antlers?",elk,64,principled
"{""rating"":6}",4909.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have sirens,, have sirens,prevalence,"Think about ambulances, how likely are they to have sirens?",ambulances,65,principled
"{""rating"":6}",5192.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees have wings,, have wings,prevalence,"Think about bees, how likely are they to have wings?",bees,66,principled
"{""rating"":3}",4988.800000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians like soccer ,, like soccer,prevalence,"Think about Brazilians, how likely are they to like soccer?",Brazilians,68,statistical
"{""rating"":3}",3628.3000000715256,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains are long,, are long,prevalence,"Think about trains, how likely are they to be long?",trains,75,statistical
"{""rating"":5}",5378.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose are brown,, are brown,prevalence,"Think about moose, how likely are they to be brown?",moose,80,statistical
"{""rating"":5}",5358.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",journalists carry notebooks,, carry notebooks,prevalence,"Think about journalists, how likely are they to carry notebooks?",journalists,82,statistical
"{""rating"":5}",5731.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer have antlers,, have antlers,prevalence,"Think about deer, how likely are they to have antlers?",deer,85,principled
"{""rating"":5}",5815.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans are from northern europe,, are from Northern Europe,prevalence,"Think about Germans, how likely are they to be from Northern Europe?",Germans,87,principled
"{""rating"":6}",5339.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheetahs hunt gazelles,, hunt gazelles,prevalence,"Think about cheetahs, how likely are they to hunt gazelles?",cheetahs,100,statistical
"{""rating"":4}",9676.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors are right-handed,, are right-handed,prevalence,"Think about scissors, how likely are they to be right-handed?",scissors,107,statistical
"{""rating"":3}",4693.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",feathers are pretty,, are pretty,prevalence,"Think about feathers, how likely are they to be pretty?",feathers,110,statistical
"{""rating"":6}",3326.0,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,112,
"{""rating"":3}",3933.6999999284735,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are eccentric ,, are eccentric,prevalence,"Think about artists, how likely are they to be eccentric?",artists,116,statistical
"{""rating"":5}",4486.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are cold,, are cold,prevalence,"Think about winters, how likely are they to be cold?",winters,117,principled
"{""rating"":6}",4124.100000023842,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,118,
"{""rating"":4}",20188.89999997616,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos live in australia,, live in Australia,cue_validity,"You learn that [unknown thing/people] live in Australia, how likely is it to be kangaroos?",kangaroos,3,statistical
"{""rating"":3}",7592.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are used in cooking,, are used in cooking,cue_validity,"You learn that [unknown thing/people] are used in cooking, how likely is it to be mushrooms?",mushrooms,11,statistical
"{""rating"":4}",8177.199999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",celebrities are famous,, are famous,cue_validity,"You learn that [unknown thing/people] are famous, how likely is it to be celebrities?",celebrities,15,principled
"{""rating"":3}",14822.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",roller skates have wheels,, have wheels,cue_validity,"You learn that [unknown thing/people] have wheels, how likely is it to be roller skates?",roller skates,17,principled
"{""rating"":4}",9065.699999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",diapers are absorbent,, are absorbent,cue_validity,"You learn that [unknown thing/people] are absorbent, how likely is it to be diapers?",diapers,23,principled
"{""rating"":3}",6185.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries have stems,, have stems,cue_validity,"You learn that [unknown thing/people] have stems, how likely is it to be cherries?",cherries,30,statistical
"{""rating"":4}",10341.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks are red ,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be fire trucks?",fire trucks,33,statistical
"{""rating"":3}",6214.199999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs suckle their young,, suckle their young,cue_validity,"You learn that [unknown thing/people] suckle their young, how likely is it to be pigs?",pigs,35,principled
"{""rating"":0}",4635.5,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,36,
"{""rating"":3}",7420.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs wear collars ,, wear collars,cue_validity,"You learn that [unknown thing/people] wear collars, how likely is it to be dogs?",dogs,41,statistical
"{""rating"":2}",10400.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms live in the ground,, live in the ground,cue_validity,"You learn that [unknown thing/people] live in the ground, how likely is it to be worms?",worms,43,principled
"{""rating"":1}",9363.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are absent-minded ,, are absent-minded,cue_validity,"You learn that [unknown thing/people] are absent-minded, how likely is it to be professors?",professors,46,statistical
"{""rating"":5}",8761.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hindus don’t eat beef ,, don’t eat beef,cue_validity,"You learn that [unknown thing/people] don’t eat beef, how likely is it to be Hindus?",Hindus,48,principled
"{""rating"":2}",11977.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants are insects,, are insects,cue_validity,"You learn that [unknown thing/people] are insects, how likely is it to be ants?",ants,50,principled
"{""rating"":4}",9642.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mammals wean their young,, wean their young,cue_validity,"You learn that [unknown thing/people] wean their young, how likely is it to be mammals?",mammals,59,principled
"{""rating"":5}",6318.900000095367,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bikers ride motorcycles,, ride motorcycles,cue_validity,"You learn that [unknown thing/people] ride motorcycles, how likely is it to be bikers?",bikers,63,principled
"{""rating"":0}",7876.199999928474,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,67,
"{""rating"":5}",6726.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",teachers impart knowledge ,, impart knowledge,cue_validity,"You learn that [unknown thing/people] impart knowledge, how likely is it to be teachers?",teachers,70,principled
"{""rating"":3}",14963.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are trees,, are trees,cue_validity,"You learn that [unknown thing/people] are trees, how likely is it to be elms?",elms,79,principled
"{""rating"":0}",7174.199999928474,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians are right-handed,, are right-handed,cue_validity,"You learn that [unknown thing/people] are right-handed, how likely is it to be Canadians?",Canadians,83,statistical
"{""rating"":4}",6865.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep live in herds,, live in herds,cue_validity,"You learn that [unknown thing/people] live in herds, how likely is it to be sheep?",sheep,84,statistical
"{""rating"":0}",4711.699999928474,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,89,
"{""rating"":4}",8961.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets cover your head,, cover your head,cue_validity,"You learn that [unknown thing/people] cover your head, how likely is it to be hair nets?",hair nets,90,principled
"{""rating"":0}",11007.800000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are black,, are black,cue_validity,"You learn that [unknown thing/people] are black, how likely is it to be trampolines?",trampolines,95,statistical
"{""rating"":5}",7914.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is stretchy,, is stretchy,cue_validity,"You learn that [unknown thing/people] is stretchy, how likely is it to be spandex?",spandex,97,principled
"{""rating"":2}",8358.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are red ,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be bricks?",bricks,99,statistical
"{""rating"":3}",16722.099999904633,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors get married,, get married,cue_validity,"You learn that [unknown thing/people] get married, how likely is it to be bachelors?",bachelors,109,statistical
"{""rating"":2}",8322.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are sold in boxes,, are sold in boxes,cue_validity,"You learn that [unknown thing/people] are sold in boxes, how likely is it to be strawberries?",strawberries,113,statistical
"{""rating"":4}",14907.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons live in utah,, live in Utah,cue_validity,"You learn that [unknown thing/people] live in Utah, how likely is it to be Mormons?",Mormons,115,statistical
"{""rating"":0}",4578.699999928474,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,119,
