responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",2836.0999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",turtles eat lettuce,, eat lettuce,prevalence,"Think about turtles, how likely are they to eat lettuce?",turtles,71,statistical
"{""rating"":6}",3779.59999999404,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers have good balance,, have good balance,prevalence,"Think about tightrope walkers, how likely are they to have good balance?",tightrope walkers,74,principled
"{""rating"":2}",6736.09999999404,,,"very unlikely,,,neither unlikely nor likely,,,very likely",golfers wear plaid pants,, wear plaid pants,prevalence,"Think about golfers, how likely are they to wear plaid pants?",golfers,82,statistical
"{""rating"":0}",2843.0999999940395,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,One cent is a lot of money.,,84,
"{""rating"":5}",3571.2999999821186,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects design buildings,, design buildings,prevalence,"Think about architects, how likely are they to design buildings?",architects,90,principled
"{""rating"":5}",3044.4000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",oranges are grown in florida,, are grown in Florida,prevalence,"Think about oranges, how likely are they to be grown in Florida?",oranges,99,statistical
"{""rating"":6}",4545.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers have degrees,, have degrees,prevalence,"Think about engineers, how likely are they to have degrees?",engineers,102,principled
"{""rating"":4}",16139.80000001192,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snakes are long,, are long,prevalence,"Think about snakes, how likely are they to be long?",snakes,104,statistical
"{""rating"":6}",2504.4000000059605,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,112,
"{""rating"":6}",7492.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are men,, are men,prevalence,"Think about United States presidents, how likely are they to be men?",United States presidents,116,statistical
"{""rating"":2}",6362.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raincoats are plastic,, are plastic,prevalence,"Think about raincoats, how likely are they to be plastic?",raincoats,119,statistical
"{""rating"":6}",3870.5,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,2,
"{""rating"":5}",4116.59999999404,,,"completely false,,,neither true nor false,,,completely true",ants are insects,How true is the above statement?, are insects,by_virtue_of,"<i>Because</i> they are ants, ants are insects.",ants,6,principled
"{""rating"":6}",3000.0,,,"completely false,,,neither true nor false,,,completely true",elms are trees,How true is the above statement?, are trees,by_virtue_of,"<i>Because</i> they are elms, elms are trees.",elms,7,principled
"{""rating"":0}",2315.4000000059605,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,15,
"{""rating"":2}",6262.800000011921,,,"completely false,,,neither true nor false,,,completely true",clocks have alarms ,How true is the above statement?, have alarms,by_virtue_of,"<i>Because</i> they are clocks, clocks have alarms.",clocks,20,statistical
"{""rating"":4}",3377.800000011921,,,"completely false,,,neither true nor false,,,completely true",trumpets are loud,How true is the above statement?, are loud,by_virtue_of,"<i>Because</i> they are trumpets, trumpets are loud.",trumpets,21,statistical
"{""rating"":3}",3989.5,,,"completely false,,,neither true nor false,,,completely true",celebrities are famous,How true is the above statement?, are famous,by_virtue_of,"<i>Because</i> they are celebrities, celebrities are famous.",celebrities,23,principled
"{""rating"":5}",2790.9000000059605,,,"completely false,,,neither true nor false,,,completely true",spandex is stretchy,How true is the above statement?, is stretchy,by_virtue_of,"<i>Because</i> it is spandex, spandex is stretchy.",spandex,29,principled
"{""rating"":3}",3855.59999999404,,,"completely false,,,neither true nor false,,,completely true",bulldozers are yellow,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are bulldozers, bulldozers are yellow.",bulldozers,30,statistical
"{""rating"":5}",4264.09999999404,,,"completely false,,,neither true nor false,,,completely true",mammals wean their young,How true is the above statement?, wean their young,by_virtue_of,"<i>Because</i> they are mammals, mammals wean their young.",mammals,36,principled
"{""rating"":3}",6736.59999999404,,,"completely false,,,neither true nor false,,,completely true",submarines are black,How true is the above statement?, are black,by_virtue_of,"<i>Because</i> they are submarines, submarines are black.",submarines,40,statistical
"{""rating"":2}",3924.0,,,"completely false,,,neither true nor false,,,completely true",dolls wear dresses,How true is the above statement?, wear dresses,by_virtue_of,"<i>Because</i> they are dolls, dolls wear dresses.",dolls,43,statistical
"{""rating"":4}",7894.099999994039,,,"completely false,,,neither true nor false,,,completely true",pigs suckle their young,How true is the above statement?, suckle their young,by_virtue_of,"<i>Because</i> they are pigs, pigs suckle their young.",pigs,50,principled
"{""rating"":3}",3710.199999988079,,,"completely false,,,neither true nor false,,,completely true",christians go to church,How true is the above statement?, go to church,by_virtue_of,"<i>Because</i> they are Christians, Christians go to church.",Christians,52,statistical
"{""rating"":4}",4847.4000000059605,,,"completely false,,,neither true nor false,,,completely true",bananas ripen quickly,How true is the above statement?, ripen quickly,by_virtue_of,"<i>Because</i> they are bananas, bananas ripen quickly.",bananas,54,statistical
"{""rating"":3}",4451.600000023842,,,"completely false,,,neither true nor false,,,completely true",shower caps are transparent,How true is the above statement?, are transparent,by_virtue_of,"<i>Because</i> they are shower caps, shower caps are transparent.",shower caps,56,statistical
"{""rating"":4}",3690.59999999404,,,"completely false,,,neither true nor false,,,completely true",raccoons eat garbage,How true is the above statement?, eat garbage,by_virtue_of,"<i>Because</i> they are raccoons, raccoons eat garbage.",raccoons,58,statistical
"{""rating"":5}",2953.0999999940395,,,"completely false,,,neither true nor false,,,completely true",teachers impart knowledge ,How true is the above statement?, impart knowledge,by_virtue_of,"<i>Because</i> they are teachers, teachers impart knowledge.",teachers,59,principled
"{""rating"":3}",4192.0,,,"completely false,,,neither true nor false,,,completely true",needles are sterile,How true is the above statement?, are sterile,by_virtue_of,"<i>Because</i> they are needles, needles are sterile.",needles,70,statistical
"{""rating"":3}",5390.5,,,"completely false,,,neither true nor false,,,completely true",bikers ride motorcycles,How true is the above statement?, ride motorcycles,by_virtue_of,"<i>Because</i> they are bikers, bikers ride motorcycles.",bikers,73,principled
"{""rating"":3}",2385.5999999940395,,,"completely false,,,neither true nor false,,,completely true",muslims are middle eastern,How true is the above statement?, are Middle Eastern,by_virtue_of,"<i>Because</i> they are Muslims, Muslims are Middle Eastern.",Muslims,79,statistical
"{""rating"":4}",5343.199999988079,,,"completely false,,,neither true nor false,,,completely true",hair nets cover your head,How true is the above statement?, cover your head,by_virtue_of,"<i>Because</i> they are hair nets, hair nets cover your head.",hair nets,87,principled
"{""rating"":5}",4232.59999999404,,,"completely false,,,neither true nor false,,,completely true",worms live in the ground,How true is the above statement?, live in the ground,by_virtue_of,"<i>Because</i> they are worms, worms live in the ground.",worms,94,principled
"{""rating"":4}",4026.59999999404,,,"completely false,,,neither true nor false,,,completely true",hindus don’t eat beef ,How true is the above statement?, don’t eat beef,by_virtue_of,"<i>Because</i> they are Hindus, Hindus don’t eat beef.",Hindus,97,principled
"{""rating"":6}",2906.100000023842,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,98,
"{""rating"":6}",5669.700000017881,,,"completely false,,,neither true nor false,,,completely true",roller skates have wheels,How true is the above statement?, have wheels,by_virtue_of,"<i>Because</i> they are roller skates, roller skates have wheels.",roller skates,103,principled
"{""rating"":0}",2663.5,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,109,
"{""rating"":5}",2580.5,,,"completely false,,,neither true nor false,,,completely true",lemons are yellow,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are lemons, lemons are yellow.",lemons,113,statistical
"{""rating"":5}",2561.5,,,"completely false,,,neither true nor false,,,completely true",goats are stubborn,How true is the above statement?, are stubborn,by_virtue_of,"<i>Because</i> they are goats, goats are stubborn.",goats,114,statistical
"{""rating"":5}",4110.800000011921,,,"completely false,,,neither true nor false,,,completely true",diapers are absorbent,How true is the above statement?, are absorbent,by_virtue_of,"<i>Because</i> they are diapers, diapers are absorbent.",diapers,115,principled
"{""rating"":6}",2840.199999988079,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,19,
"{""rating"":3}",6471.799999982119,,,"completely false,,,neither true nor false,,,completely true",winters are cold,How true is the above statement?, are cold,generic,Winters are cold.,winters,22,principled
"{""rating"":6}",3803.5,,,"completely false,,,neither true nor false,,,completely true",cats are animals,How true is the above statement?, are animals,generic,Cats are animals.,cats,25,principled
"{""rating"":0}",3301.9000000059605,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,27,
"{""rating"":5}",4104.09999999404,,,"completely false,,,neither true nor false,,,completely true",taxis transport people,How true is the above statement?, transport people,generic,Taxis transport people.,taxis,28,principled
"{""rating"":3}",3685.5,,,"completely false,,,neither true nor false,,,completely true",professors are absent-minded ,How true is the above statement?, are absent-minded,generic,Professors are absent-minded.,professors,33,statistical
"{""rating"":5}",9280.59999999404,,,"completely false,,,neither true nor false,,,completely true",mormons live in utah,How true is the above statement?, live in Utah,generic,Mormons live in Utah.,Mormons,37,statistical
"{""rating"":6}",2876.0999999940395,,,"completely false,,,neither true nor false,,,completely true",kangaroos live in australia,How true is the above statement?, live in Australia,generic,Kangaroos live in Australia.,kangaroos,49,statistical
"{""rating"":5}",4811.199999988079,,,"completely false,,,neither true nor false,,,completely true",bachelors get married,How true is the above statement?, get married,generic,Bachelors get married.,bachelors,60,statistical
"{""rating"":3}",3328.9000000059605,,,"completely false,,,neither true nor false,,,completely true",dogs wear collars ,How true is the above statement?, wear collars,generic,Dogs wear collars.,dogs,65,statistical
"{""rating"":3}",3015.300000011921,,,"completely false,,,neither true nor false,,,completely true",bricks are red ,How true is the above statement?, are red,generic,Bricks are red.,bricks,67,statistical
"{""rating"":5}",4069.5,,,"completely false,,,neither true nor false,,,completely true",germans are from northern europe,How true is the above statement?, are from Northern Europe,generic,Germans are from Northern Europe.,Germans,68,principled
"{""rating"":4}",6693.9000000059605,,,"completely false,,,neither true nor false,,,completely true",sows are pigs,How true is the above statement?, are pigs,generic,Sows are pigs.,sows,69,principled
"{""rating"":6}",4948.9000000059605,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,76,
"{""rating"":5}",2507.5,,,"completely false,,,neither true nor false,,,completely true",fire trucks are red ,How true is the above statement?, are red,generic,Fire trucks are red.,fire trucks,77,statistical
"{""rating"":6}",3992.5,,,"completely false,,,neither true nor false,,,completely true",mushrooms are used in cooking,How true is the above statement?, are used in cooking,generic,Mushrooms are used in cooking.,mushrooms,78,statistical
"{""rating"":4}",4218.800000011921,,,"completely false,,,neither true nor false,,,completely true",deer have antlers,How true is the above statement?, have antlers,generic,Deer have antlers.,deer,80,principled
"{""rating"":4}",2291.600000023842,,,"completely false,,,neither true nor false,,,completely true",elk have antlers,How true is the above statement?, have antlers,generic,Elk have antlers.,elk,83,principled
"{""rating"":4}",2851.199999988079,,,"completely false,,,neither true nor false,,,completely true",strawberries are sold in boxes,How true is the above statement?, are sold in boxes,generic,Strawberries are sold in boxes.,strawberries,85,statistical
"{""rating"":6}",2128.5999999940395,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,89,
"{""rating"":6}",3367.9000000059605,,,"completely false,,,neither true nor false,,,completely true",pigeons have feathers,How true is the above statement?, have feathers,generic,Pigeons have feathers.,pigeons,91,principled
"{""rating"":3}",2956.800000011921,,,"completely false,,,neither true nor false,,,completely true",canadians are right-handed,How true is the above statement?, are right-handed,generic,Canadians are right-handed.,Canadians,92,statistical
"{""rating"":5}",2732.9000000059605,,,"completely false,,,neither true nor false,,,completely true",gymnasts are flexible,How true is the above statement?, are flexible,generic,Gymnasts are flexible.,gymnasts,95,principled
"{""rating"":3}",4413.4000000059605,,,"completely false,,,neither true nor false,,,completely true",lions have manes,How true is the above statement?, have manes,generic,Lions have manes.,lions,96,principled
"{""rating"":5}",2469.4000000059605,,,"completely false,,,neither true nor false,,,completely true",sheep live in herds,How true is the above statement?, live in herds,generic,Sheep live in herds.,sheep,100,statistical
"{""rating"":6}",3630.199999988079,,,"completely false,,,neither true nor false,,,completely true",ambulances have sirens,How true is the above statement?, have sirens,generic,Ambulances have sirens.,ambulances,107,principled
"{""rating"":3}",2326.5999999940395,,,"completely false,,,neither true nor false,,,completely true",trampolines are black,How true is the above statement?, are black,generic,Trampolines are black.,trampolines,108,statistical
"{""rating"":5}",3792.900000005961,,,"completely false,,,neither true nor false,,,completely true",bees have wings,How true is the above statement?, have wings,generic,Bees have wings.,bees,111,principled
"{""rating"":5}",3187.2000000178814,,,"completely false,,,neither true nor false,,,completely true",cherries have stems,How true is the above statement?, have stems,generic,Cherries have stems.,cherries,117,statistical
"{""rating"":5}",3989.300000011921,,,"completely false,,,neither true nor false,,,completely true",rocks are hard ,How true is the above statement?, are hard,generic,Rocks are hard.,rocks,118,principled
"{""rating"":3}",7062.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs are mammals,, are mammals,cue_validity,"You learn that [unknown thing/people] are mammals, how likely is it to be dogs?",dogs,1,principled
"{""rating"":4}",5751.700000017881,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are creative ,, are creative,cue_validity,"You learn that [unknown thing/people] are creative, how likely is it to be artists?",artists,3,principled
"{""rating"":0}",5509.59999999404,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are wooden,, are wooden,cue_validity,"You learn that [unknown thing/people] are wooden, how likely is it to be rocking chairs?",rocking chairs,5,statistical
"{""rating"":1}",7010.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cars have radios ,, have radios,cue_validity,"You learn that [unknown thing/people] have radios, how likely is it to be cars?",cars,8,statistical
"{""rating"":1}",3164.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",wallets are made of leather,, are made of leather,cue_validity,"You learn that [unknown thing/people] are made of leather, how likely is it to be wallets?",wallets,9,statistical
"{""rating"":2}",3538.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in trees,, live in trees,cue_validity,"You learn that [unknown thing/people] live in trees, how likely is it to be squirrels?",squirrels,10,principled
"{""rating"":1}",5570.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have passengers,, have passengers,cue_validity,"You learn that [unknown thing/people] have passengers, how likely is it to be airplanes?",airplanes,11,statistical
"{""rating"":0}",2728.0999999940395,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,12,
"{""rating"":0}",8978.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are white,, are white,cue_validity,"You learn that [unknown thing/people] are white, how likely is it to be eggshells?",eggshells,13,statistical
"{""rating"":6}",6535.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snow falls in the winter,, snow falls in the winter,cue_validity,"You learn that [unknown thing/people] snow falls in the winter, how likely is it to be snow?",snow,32,statistical
"{""rating"":5}",6796.59999999404,,,"very unlikely,,,neither unlikely nor likely,,,very likely",grass grows on lawns,, grows on lawns,cue_validity,"You learn that [unknown thing/people] grows on lawns, how likely is it to be grass?",grass,34,statistical
"{""rating"":3}",5629.09999999404,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews don’t eat pork ,, don’t eat pork,cue_validity,"You learn that [unknown thing/people] don’t eat pork, how likely is it to be Jews?",Jews,39,principled
"{""rating"":0}",4599.100000023842,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,41,
"{""rating"":0}",7637.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lifeguards are muscular,, are muscular,cue_validity,"You learn that [unknown thing/people] are muscular, how likely is it to be lifeguards?",lifeguards,45,statistical
"{""rating"":2}",5612.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors cut,, cut,cue_validity,"You learn that [unknown thing/people] cut, how likely is it to be scissors?",scissors,46,principled
"{""rating"":4}",4342.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books have pages,, have pages,cue_validity,"You learn that [unknown thing/people] have pages, how likely is it to be books?",books,48,principled
"{""rating"":0}",2699.5,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,55,
"{""rating"":0}",2403.9000000059605,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,64,
"{""rating"":4}",5347.9000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",journalists report news,, report news,cue_validity,"You learn that [unknown thing/people] report news, how likely is it to be journalists?",journalists,66,principled
"{""rating"":1}",5249.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen drink wine,, drink wine,cue_validity,"You learn that [unknown thing/people] drink wine, how likely is it to be Frenchmen?",Frenchmen,72,statistical
"{""rating"":1}",4631.4000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",feathers are light,, are light,cue_validity,"You learn that [unknown thing/people] are light, how likely is it to be feathers?",feathers,75,principled
"{""rating"":0}",4650.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bears perform at circuses,, perform at circuses,cue_validity,"You learn that [unknown thing/people] perform at circuses, how likely is it to be bears?",bears,81,statistical
"{""rating"":1}",25879.30000001192,,,"very unlikely,,,neither unlikely nor likely,,,very likely",preschoolers cannot vote,, cannot vote,cue_validity,"You learn that [unknown thing/people] cannot vote, how likely is it to be preschoolers?",preschoolers,86,principled
"{""rating"":0}",38184.90000000596,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dancers are fit,, are fit,cue_validity,"You learn that [unknown thing/people] are fit, how likely is it to be dancers?",dancers,88,statistical
"{""rating"":4}",8663.40000000596,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains travel on tracks,, travel on tracks,cue_validity,"You learn that [unknown thing/people] travel on tracks, how likely is it to be trains?",trains,93,principled
"{""rating"":4}",3904.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",peacocks are ornamental pets,, are ornamental pets,cue_validity,"You learn that [unknown thing/people] are ornamental pets, how likely is it to be peacocks?",peacocks,101,statistical
"{""rating"":1}",6296.09999999404,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheetahs run fast,, run fast,cue_validity,"You learn that [unknown thing/people] run fast, how likely is it to be cheetahs?",cheetahs,105,principled
"{""rating"":1}",3101.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are made of wood,, are made of wood,cue_validity,"You learn that [unknown thing/people] are made of wood, how likely is it to be tables?",tables,106,statistical
"{""rating"":1}",3690.2000000178814,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians are south american,, are South American,cue_validity,"You learn that [unknown thing/people] are South American, how likely is it to be Brazilians?",Brazilians,110,principled
"{""rating"":2}",4075.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose have antlers,, have antlers,cue_validity,"You learn that [unknown thing/people] have antlers, how likely is it to be moose?",moose,120,principled
