responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",2147.5999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs are mammals,, are mammals,prevalence,"Think about dogs, how likely are they to be mammals?",dogs,16,principled
"{""rating"":4}",3413.699999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cars have radios ,, have radios,prevalence,"Think about cars, how likely are they to have radios?",cars,24,statistical
"{""rating"":4}",2179.199999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are creative ,, are creative,prevalence,"Think about artists, how likely are they to be creative?",artists,29,principled
"{""rating"":6}",3028.199999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",preschoolers cannot vote,, cannot vote,prevalence,"Think about preschoolers, how likely are they to cannot vote?",preschoolers,33,principled
"{""rating"":5}",4460.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors cut,, cut,prevalence,"Think about scissors, how likely are they to cut?",scissors,35,principled
"{""rating"":2}",4976.9000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dancers are fit,, are fit,prevalence,"Think about dancers, how likely are they to be fit?",dancers,38,statistical
"{""rating"":0}",3688.300000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bears perform at circuses,, perform at circuses,prevalence,"Think about bears, how likely are they to perform at circuses?",bears,45,statistical
"{""rating"":6}",3462.199999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books have pages,, have pages,prevalence,"Think about books, how likely are they to have pages?",books,55,principled
"{""rating"":5}",2488.699999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheetahs run fast,, run fast,prevalence,"Think about cheetahs, how likely are they to run fast?",cheetahs,56,principled
"{""rating"":3}",2554.89999999851,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen drink wine,, drink wine,prevalence,"Think about Frenchmen, how likely are they to drink wine?",Frenchmen,60,statistical
"{""rating"":4}",2350.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in trees,, live in trees,prevalence,"Think about squirrels, how likely are they to live in trees?",squirrels,63,principled
"{""rating"":3}",2756.4000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose have antlers,, have antlers,prevalence,"Think about moose, how likely are they to have antlers?",moose,66,principled
"{""rating"":2}",2760.300000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lifeguards are muscular,, are muscular,prevalence,"Think about lifeguards, how likely are they to be muscular?",lifeguards,69,statistical
"{""rating"":4}",2982.800000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",feathers are light,, are light,prevalence,"Think about feathers, how likely are they to be light?",feathers,72,principled
"{""rating"":5}",2896.4000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains travel on tracks,, travel on tracks,prevalence,"Think about trains, how likely are they to travel on tracks?",trains,73,principled
"{""rating"":5}",3394.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snow falls in the winter,, snow falls in the winter,prevalence,"Think about snow, how likely is it to snow falls in the winter?",snow,75,statistical
"{""rating"":4}",5742.099999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are white,, are white,prevalence,"Think about eggshells, how likely are they to be white?",eggshells,80,statistical
"{""rating"":5}",2939.4000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians are south american,, are South American,prevalence,"Think about Brazilians, how likely are they to be South American?",Brazilians,82,principled
"{""rating"":6}",5744.700000001118,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,94,
"{""rating"":5}",3971.7999999988815,,,"very unlikely,,,neither unlikely nor likely,,,very likely",journalists report news,, report news,prevalence,"Think about journalists, how likely are they to report news?",journalists,95,principled
"{""rating"":0}",2491.60000000149,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,One cent is a lot of money.,,99,
"{""rating"":4}",3228.199999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",grass grows on lawns,, grows on lawns,prevalence,"Think about grass, how likely is it to grows on lawns?",grass,104,statistical
"{""rating"":4}",2635.0999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have passengers,, have passengers,prevalence,"Think about airplanes, how likely are they to have passengers?",airplanes,109,statistical
"{""rating"":6}",3016.7000000011176,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,110,
