responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":5}",3915.800000000745,,,"completely false,,,neither true nor false,,,completely true",hair nets cover your head,How true is the above statement?, cover your head,generic,Hair nets cover your head.,hair nets,14,principled
"{""rating"":6}",5156.599999999628,,,"completely false,,,neither true nor false,,,completely true",ants are insects,How true is the above statement?, are insects,generic,Ants are insects.,ants,18,principled
"{""rating"":6}",4851.5,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,19,
"{""rating"":6}",2837.5999999996275,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,24,
"{""rating"":6}",7103.799999999814,,,"completely false,,,neither true nor false,,,completely true",pigs suckle their young,How true is the above statement?, suckle their young,generic,Pigs suckle their young.,pigs,25,principled
"{""rating"":4}",4371.399999999441,,,"completely false,,,neither true nor false,,,completely true",bananas ripen quickly,How true is the above statement?, ripen quickly,generic,Bananas ripen quickly.,bananas,29,statistical
"{""rating"":0}",4149.5,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,41,
"{""rating"":5}",3209.2000000001863,,,"completely false,,,neither true nor false,,,completely true",trumpets are loud,How true is the above statement?, are loud,generic,Trumpets are loud.,trumpets,44,statistical
"{""rating"":3}",6624.200000000186,,,"completely false,,,neither true nor false,,,completely true",shower caps are transparent,How true is the above statement?, are transparent,generic,Shower caps are transparent.,shower caps,45,statistical
"{""rating"":5}",4960.799999999814,,,"completely false,,,neither true nor false,,,completely true",diapers are absorbent,How true is the above statement?, are absorbent,generic,Diapers are absorbent.,diapers,48,principled
"{""rating"":3}",5519.699999999255,,,"completely false,,,neither true nor false,,,completely true",christians go to church,How true is the above statement?, go to church,generic,Christians go to church.,Christians,53,statistical
"{""rating"":6}",4335.600000000559,,,"completely false,,,neither true nor false,,,completely true",mammals wean their young,How true is the above statement?, wean their young,generic,Mammals wean their young.,mammals,57,principled
"{""rating"":6}",10901.599999999627,,,"completely false,,,neither true nor false,,,completely true",bikers ride motorcycles,How true is the above statement?, ride motorcycles,generic,Bikers ride motorcycles.,bikers,62,principled
"{""rating"":3}",5633.099999999628,,,"completely false,,,neither true nor false,,,completely true",clocks have alarms ,How true is the above statement?, have alarms,generic,Clocks have alarms.,clocks,73,statistical
"{""rating"":4}",3192.2000000001863,,,"completely false,,,neither true nor false,,,completely true",teachers impart knowledge ,How true is the above statement?, impart knowledge,generic,Teachers impart knowledge.,teachers,78,principled
"{""rating"":6}",5329.0,,,"completely false,,,neither true nor false,,,completely true",worms live in the ground,How true is the above statement?, live in the ground,generic,Worms live in the ground.,worms,80,principled
"{""rating"":5}",4892.299999999814,,,"completely false,,,neither true nor false,,,completely true",celebrities are famous,How true is the above statement?, are famous,generic,Celebrities are famous.,celebrities,82,principled
"{""rating"":4}",4682.799999999814,,,"completely false,,,neither true nor false,,,completely true",goats are stubborn,How true is the above statement?, are stubborn,generic,Goats are stubborn.,goats,84,statistical
"{""rating"":6}",3152.0,,,"completely false,,,neither true nor false,,,completely true",spandex is stretchy,How true is the above statement?, is stretchy,generic,Spandex is stretchy.,spandex,92,principled
"{""rating"":5}",3397.800000000745,,,"completely false,,,neither true nor false,,,completely true",lemons are yellow,How true is the above statement?, are yellow,generic,Lemons are yellow.,lemons,97,statistical
"{""rating"":2}",10830.700000000186,,,"completely false,,,neither true nor false,,,completely true",needles are sterile,How true is the above statement?, are sterile,generic,Needles are sterile.,needles,98,statistical
"{""rating"":6}",12612.799999999814,,,"completely false,,,neither true nor false,,,completely true",hindus don’t eat beef ,How true is the above statement?, don’t eat beef,generic,Hindus don’t eat beef.,Hindus,99,principled
"{""rating"":6}",2962.2000000001863,,,"completely false,,,neither true nor false,,,completely true",elms are trees,How true is the above statement?, are trees,generic,Elms are trees.,elms,101,principled
"{""rating"":4}",3563.2000000001863,,,"completely false,,,neither true nor false,,,completely true",raccoons eat garbage,How true is the above statement?, eat garbage,generic,Raccoons eat garbage.,raccoons,107,statistical
"{""rating"":3}",3531.0,,,"completely false,,,neither true nor false,,,completely true",dolls wear dresses,How true is the above statement?, wear dresses,generic,Dolls wear dresses.,dolls,111,statistical
"{""rating"":3}",4812.700000000186,,,"completely false,,,neither true nor false,,,completely true",bulldozers are yellow,How true is the above statement?, are yellow,generic,Bulldozers are yellow.,bulldozers,115,statistical
"{""rating"":0}",7700.400000000372,,,"very unlikely,,,neither unlikely nor likely,,,very likely",peacocks are ornamental pets,, are ornamental pets,prevalence,"Think about peacocks, how likely are they to be ornamental pets?",peacocks,5,statistical
"{""rating"":3}",11030.89999999944,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen drink wine,, drink wine,prevalence,"Think about Frenchmen, how likely are they to drink wine?",Frenchmen,6,statistical
"{""rating"":4}",4817.9000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",wallets are made of leather,, are made of leather,prevalence,"Think about wallets, how likely are they to be made of leather?",wallets,16,statistical
"{""rating"":6}",3188.600000000559,,,"very unlikely,,,neither unlikely nor likely,,,very likely",feathers are light,, are light,prevalence,"Think about feathers, how likely are they to be light?",feathers,20,principled
"{""rating"":5}",7603.0999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snow falls in the winter,, snow falls in the winter,prevalence,"Think about snow, how likely is it to snow falls in the winter?",snow,23,statistical
"{""rating"":6}",4933.9000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have passengers,, have passengers,prevalence,"Think about airplanes, how likely are they to have passengers?",airplanes,34,statistical
"{""rating"":5}",7345.100000000559,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lifeguards are muscular,, are muscular,prevalence,"Think about lifeguards, how likely are they to be muscular?",lifeguards,35,statistical
"{""rating"":6}",5727.800000000745,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,37,
"{""rating"":6}",3519.0999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",squirrels live in trees,, live in trees,prevalence,"Think about squirrels, how likely are they to live in trees?",squirrels,43,principled
"{""rating"":6}",4349.600000000559,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dancers are fit,, are fit,prevalence,"Think about dancers, how likely are they to be fit?",dancers,49,statistical
"{""rating"":6}",6921.199999999255,,,"very unlikely,,,neither unlikely nor likely,,,very likely",preschoolers cannot vote,, cannot vote,prevalence,"Think about preschoolers, how likely are they to cannot vote?",preschoolers,51,principled
"{""rating"":6}",4456.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",books have pages,, have pages,prevalence,"Think about books, how likely are they to have pages?",books,52,principled
"{""rating"":0}",3786.899999999441,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,One cent is a lot of money.,,54,
"{""rating"":6}",3688.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheetahs run fast,, run fast,prevalence,"Think about cheetahs, how likely are they to run fast?",cheetahs,55,principled
"{""rating"":6}",4373.200000000186,,,"very unlikely,,,neither unlikely nor likely,,,very likely",grass grows on lawns,, grows on lawns,prevalence,"Think about grass, how likely is it to grows on lawns?",grass,56,statistical
"{""rating"":4}",4008.599999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are made of wood,, are made of wood,prevalence,"Think about tables, how likely are they to be made of wood?",tables,58,statistical
"{""rating"":4}",4761.200000000186,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are white,, are white,prevalence,"Think about eggshells, how likely are they to be white?",eggshells,65,statistical
"{""rating"":6}",4215.100000000559,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trains travel on tracks,, travel on tracks,prevalence,"Think about trains, how likely are they to travel on tracks?",trains,67,principled
"{""rating"":5}",4907.299999999814,,,"very unlikely,,,neither unlikely nor likely,,,very likely",artists are creative ,, are creative,prevalence,"Think about artists, how likely are they to be creative?",artists,68,principled
"{""rating"":3}",18339.700000000183,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bears perform at circuses,, perform at circuses,prevalence,"Think about bears, how likely are they to perform at circuses?",bears,72,statistical
"{""rating"":6}",4432.200000000186,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs are mammals,, are mammals,prevalence,"Think about dogs, how likely are they to be mammals?",dogs,76,principled
"{""rating"":6}",5560.599999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are wooden,, are wooden,prevalence,"Think about rocking chairs, how likely are they to be wooden?",rocking chairs,83,statistical
"{""rating"":6}",3325.0999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",scissors cut,, cut,prevalence,"Think about scissors, how likely are they to cut?",scissors,88,principled
"{""rating"":6}",5011.299999999814,,,"very unlikely,,,neither unlikely nor likely,,,very likely",brazilians are south american,, are South American,prevalence,"Think about Brazilians, how likely are they to be South American?",Brazilians,89,principled
"{""rating"":4}",5510.799999999814,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cars have radios ,, have radios,prevalence,"Think about cars, how likely are they to have radios?",cars,95,statistical
"{""rating"":6}",3351.0,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,103,
"{""rating"":5}",4816.399999999441,,,"very unlikely,,,neither unlikely nor likely,,,very likely",jews don’t eat pork ,, don’t eat pork,prevalence,"Think about Jews, how likely are they to not eat pork?",Jews,106,principled
"{""rating"":6}",4304.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",moose have antlers,, have antlers,prevalence,"Think about moose, how likely are they to have antlers?",moose,109,principled
"{""rating"":6}",2676.5,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,116,
"{""rating"":6}",4246.9000000003725,,,"very unlikely,,,neither unlikely nor likely,,,very likely",journalists report news,, report news,prevalence,"Think about journalists, how likely are they to report news?",journalists,118,principled
"{""rating"":1}",6903.399999999441,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer are brown,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be deer?",deer,2,statistical
"{""rating"":0}",2913.0999999996275,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,8,
"{""rating"":1}",5535.100000000559,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are young,, are young,cue_validity,"You learn that [unknown thing/people] are young, how likely is it to be gymnasts?",gymnasts,13,statistical
"{""rating"":2}",5732.099999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are bouncy,, are bouncy,cue_validity,"You learn that [unknown thing/people] are bouncy, how likely is it to be trampolines?",trampolines,21,principled
"{""rating"":0}",5163.899999999441,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are rectangular,, are rectangular,cue_validity,"You learn that [unknown thing/people] are rectangular, how likely is it to be bricks?",bricks,30,principled
"{""rating"":0}",11108.60000000056,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons don’t drink alcohol,, don’t drink alcohol,cue_validity,"You learn that [unknown thing/people] don’t drink alcohol, how likely is it to be Mormons?",Mormons,32,principled
"{""rating"":4}",10283.900000000373,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons sit on statues ,, sit on statues,cue_validity,"You learn that [unknown thing/people] sit on statues, how likely is it to be pigeons?",pigeons,36,statistical
"{""rating"":3}",15364.10000000056,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors are unmarried,, are unmarried,cue_validity,"You learn that [unknown thing/people] are unmarried, how likely is it to be bachelors?",bachelors,39,principled
"{""rating"":2}",3799.900000000373,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are red ,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be strawberries?",strawberries,40,principled
"{""rating"":0}",4499.200000000186,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,46,
"{""rating"":6}",8142.0999999996275,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees are worker bees,, are worker bees,cue_validity,"You learn that [unknown thing/people] are worker bees, how likely is it to be bees?",bees,47,statistical
"{""rating"":3}",9798.39999999944,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks have hoses,, have hoses,cue_validity,"You learn that [unknown thing/people] have hoses, how likely is it to be fire trucks?",fire trucks,50,principled
"{""rating"":2}",10086.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are jagged ,, are jagged,cue_validity,"You learn that [unknown thing/people] are jagged, how likely is it to be rocks?",rocks,59,statistical
"{""rating"":0}",4301.300000000745,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions are male,, are male,cue_validity,"You learn that [unknown thing/people] are male, how likely is it to be lions?",lions,63,statistical
"{""rating"":3}",15023.799999999814,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians live north of the us,, live north of the US,cue_validity,"You learn that [unknown thing/people] live north of the US, how likely is it to be Canadians?",Canadians,66,principled
"{""rating"":0}",2701.7000000001863,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,74,
"{""rating"":4}",7344.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are highly educated,, are highly educated,cue_validity,"You learn that [unknown thing/people] are highly educated, how likely is it to be professors?",professors,81,principled
"{""rating"":5}",16120.199999999257,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are snowy ,, are snowy,cue_validity,"You learn that [unknown thing/people] are snowy, how likely is it to be winters?",winters,85,statistical
"{""rating"":3}",7224.100000000559,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have seatbelts,, have seatbelts,cue_validity,"You learn that [unknown thing/people] have seatbelts, how likely is it to be ambulances?",ambulances,86,statistical
"{""rating"":1}",5836.399999999441,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries are red ,, are red,cue_validity,"You learn that [unknown thing/people] are red, how likely is it to be cherries?",cherries,87,principled
"{""rating"":2}",20248.700000000183,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sows are pink,, are pink,cue_validity,"You learn that [unknown thing/people] are pink, how likely is it to be sows?",sows,90,statistical
"{""rating"":2}",8170.400000000372,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis are yellow ,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be taxis?",taxis,91,statistical
"{""rating"":6}",8242.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are fungi,, are fungi,cue_validity,"You learn that [unknown thing/people] are fungi, how likely is it to be mushrooms?",mushrooms,100,principled
"{""rating"":1}",9523.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk are brown,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be elk?",elk,104,statistical
"{""rating"":6}",9844.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs bark at strangers,, bark at strangers,cue_validity,"You learn that [unknown thing/people] bark at strangers, how likely is it to be dogs?",dogs,105,statistical
"{""rating"":4}",12602.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats like milk,, like milk,cue_validity,"You learn that [unknown thing/people] like milk, how likely is it to be cats?",cats,108,statistical
"{""rating"":3}",6955.299999999814,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos have pouches,, have pouches,cue_validity,"You learn that [unknown thing/people] have pouches, how likely is it to be kangaroos?",kangaroos,113,principled
"{""rating"":1}",7211.400000000372,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans drink beer ,, drink beer,cue_validity,"You learn that [unknown thing/people] drink beer, how likely is it to be Germans?",Germans,114,statistical
"{""rating"":1}",5815.099999999628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep produce milk,, produce milk,cue_validity,"You learn that [unknown thing/people] produce milk, how likely is it to be sheep?",sheep,119,principled
"{""rating"":0}",7237.700000000186,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,120,
