responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":3}",2080.300000011921,,,"completely false,,,neither true nor false,,,completely true",cows live on farms,How true is the above statement?, live on farms,by_virtue_of,"<i>Because</i> they are cows, cows live on farms.",cows,41,statistical
"{""rating"":3}",1752.699999988079,,,"completely false,,,neither true nor false,,,completely true",englishmen drink tea ,How true is the above statement?, drink tea,by_virtue_of,"<i>Because</i> they are Englishmen, Englishmen drink tea.",Englishmen,42,statistical
"{""rating"":5}",3417.800000011921,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot vote,How true is the above statement?, cannot vote,by_virtue_of,"<i>Because</i> they are preschoolers, preschoolers cannot vote.",preschoolers,43,principled
"{""rating"":4}",2110.100000023842,,,"completely false,,,neither true nor false,,,completely true",summers are humid ,How true is the above statement?, are humid,by_virtue_of,"<i>Because</i> they are summers, summers are humid.",summers,48,statistical
"{""rating"":0}",2923.5,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,56,
"{""rating"":6}",3661.199999988079,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,57,
"{""rating"":0}",2594.199999988079,,,"completely false,,,neither true nor false,,,completely true",oranges are grown in florida,How true is the above statement?, are grown in Florida,by_virtue_of,"<i>Because</i> they are oranges, oranges are grown in Florida.",oranges,62,statistical
"{""rating"":3}",2077.600000023842,,,"completely false,,,neither true nor false,,,completely true",squirrels live in trees,How true is the above statement?, live in trees,by_virtue_of,"<i>Because</i> they are squirrels, squirrels live in trees.",squirrels,66,principled
"{""rating"":0}",4025.800000011921,,,"completely false,,,neither true nor false,,,completely true",united states presidents are men,How true is the above statement?, are men,by_virtue_of,"<i>Because</i> they are United States presidents, United States presidents are men.",United States presidents,68,statistical
"{""rating"":3}",2370.700000047684,,,"completely false,,,neither true nor false,,,completely true",turtles eat lettuce,How true is the above statement?, eat lettuce,by_virtue_of,"<i>Because</i> they are turtles, turtles eat lettuce.",turtles,73,statistical
"{""rating"":6}",4219.899999976158,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,75,
"{""rating"":3}",2103.199999988079,,,"completely false,,,neither true nor false,,,completely true",books have pages,How true is the above statement?, have pages,by_virtue_of,"<i>Because</i> they are books, books have pages.",books,79,principled
"{""rating"":3}",1927.4000000357628,,,"completely false,,,neither true nor false,,,completely true",leopards are predators,How true is the above statement?, are predators,by_virtue_of,"<i>Because</i> they are leopards, leopards are predators.",leopards,85,statistical
"{""rating"":3}",2035.5999999642368,,,"completely false,,,neither true nor false,,,completely true",carrots are orange,How true is the above statement?, are orange,by_virtue_of,"<i>Because</i> they are carrots, carrots are orange.",carrots,86,statistical
"{""rating"":3}",3538.699999988079,,,"completely false,,,neither true nor false,,,completely true",ducks are female,How true is the above statement?, are female,by_virtue_of,"<i>Because</i> they are ducks, ducks are female.",ducks,89,statistical
"{""rating"":5}",3292.199999988079,,,"completely false,,,neither true nor false,,,completely true",artists are creative ,How true is the above statement?, are creative,by_virtue_of,"<i>Because</i> they are artists, artists are creative.",artists,97,principled
"{""rating"":6}",5119.899999976158,,,"completely false,,,neither true nor false,,,completely true",feathers are light,How true is the above statement?, are light,by_virtue_of,"<i>Because</i> they are feathers, feathers are light.",feathers,101,principled
"{""rating"":3}",2846.600000023842,,,"completely false,,,neither true nor false,,,completely true",snakes are long,How true is the above statement?, are long,by_virtue_of,"<i>Because</i> they are snakes, snakes are long.",snakes,103,statistical
"{""rating"":3}",2252.399999976158,,,"completely false,,,neither true nor false,,,completely true",scissors cut,How true is the above statement?, cut,by_virtue_of,"<i>Because</i> they are scissors, scissors cut.",scissors,104,principled
"{""rating"":0}",2842.0,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,105,
"{""rating"":5}",2361.5,,,"completely false,,,neither true nor false,,,completely true",dogs are mammals,How true is the above statement?, are mammals,by_virtue_of,"<i>Because</i> they are dogs, dogs are mammals.",dogs,112,principled
"{""rating"":4}",2139.300000011921,,,"completely false,,,neither true nor false,,,completely true",journalists report news,How true is the above statement?, report news,by_virtue_of,"<i>Because</i> they are journalists, journalists report news.",journalists,115,principled
"{""rating"":3}",2338.400000035763,,,"completely false,,,neither true nor false,,,completely true",jews don’t eat pork ,How true is the above statement?, don’t eat pork,by_virtue_of,"<i>Because</i> they are Jews, Jews don’t eat pork.",Jews,116,principled
"{""rating"":5}",4501.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are wooden,, are wooden,prevalence,"Think about rocking chairs, how likely are they to be wooden?",rocking chairs,5,statistical
"{""rating"":5}",3223.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",professors are highly educated,, are highly educated,prevalence,"Think about professors, how likely are they to be highly educated?",professors,9,principled
"{""rating"":3}",3023.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have passengers,, have passengers,prevalence,"Think about airplanes, how likely are they to have passengers?",airplanes,12,statistical
"{""rating"":3}",3482.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",peacocks are ornamental pets,, are ornamental pets,prevalence,"Think about peacocks, how likely are they to be ornamental pets?",peacocks,14,statistical
"{""rating"":0}",3503.5,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,One cent is a lot of money.,,16,
"{""rating"":5}",2762.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bricks are rectangular,, are rectangular,prevalence,"Think about bricks, how likely are they to be rectangular?",bricks,19,principled
"{""rating"":5}",5892.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",canadians live north of the us,, live north of the US,prevalence,"Think about Canadians, how likely are they to live north of the US?",Canadians,21,principled
"{""rating"":0}",5180.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sheep produce milk,, produce milk,prevalence,"Think about sheep, how likely are they to produce milk?",sheep,25,principled
"{""rating"":3}",3228.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",wallets are made of leather,, are made of leather,prevalence,"Think about wallets, how likely are they to be made of leather?",wallets,34,statistical
"{""rating"":3}",2211.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen drink wine,, drink wine,prevalence,"Think about Frenchmen, how likely are they to drink wine?",Frenchmen,40,statistical
"{""rating"":5}",3732.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are white,, are white,prevalence,"Think about eggshells, how likely are they to be white?",eggshells,45,statistical
"{""rating"":5}",2368.099999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",strawberries are red ,, are red,prevalence,"Think about strawberries, how likely are they to be red?",strawberries,50,principled
"{""rating"":5}",2042.2999999523165,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cherries are red ,, are red,prevalence,"Think about cherries, how likely are they to be red?",cherries,60,principled
"{""rating"":6}",2890.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",kangaroos have pouches,, have pouches,prevalence,"Think about kangaroos, how likely are they to have pouches?",kangaroos,67,principled
"{""rating"":6}",2787.600000023842,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,69,
"{""rating"":3}",2929.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dogs bark at strangers,, bark at strangers,prevalence,"Think about dogs, how likely are they to bark at strangers?",dogs,74,statistical
"{""rating"":5}",2676.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",fire trucks have hoses,, have hoses,prevalence,"Think about fire trucks, how likely are they to have hoses?",fire trucks,77,principled
"{""rating"":6}",2942.100000023842,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,81,
"{""rating"":5}",2606.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",grass grows on lawns,, grows on lawns,prevalence,"Think about grass, how likely is it to grows on lawns?",grass,83,statistical
"{""rating"":3}",4671.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bears perform at circuses,, perform at circuses,prevalence,"Think about bears, how likely are they to perform at circuses?",bears,88,statistical
"{""rating"":6}",4185.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cars have radios ,, have radios,prevalence,"Think about cars, how likely are they to have radios?",cars,90,statistical
"{""rating"":6}",6464.899999976158,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,91,
"{""rating"":5}",4001.400000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snow falls in the winter,, snow falls in the winter,prevalence,"Think about snow, how likely is it to snow falls in the winter?",snow,93,statistical
"{""rating"":3}",2971.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mormons don’t drink alcohol,, don’t drink alcohol,prevalence,"Think about Mormons, how likely are they to not drink alcohol?",Mormons,94,principled
"{""rating"":5}",2549.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trampolines are bouncy,, are bouncy,prevalence,"Think about trampolines, how likely are they to be bouncy?",trampolines,96,principled
"{""rating"":3}",3340.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mushrooms are fungi,, are fungi,prevalence,"Think about mushrooms, how likely are they to be fungi?",mushrooms,98,principled
"{""rating"":5}",2704.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dancers are fit,, are fit,prevalence,"Think about dancers, how likely are they to be fit?",dancers,99,statistical
"{""rating"":5}",3535.099999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lifeguards are muscular,, are muscular,prevalence,"Think about lifeguards, how likely are they to be muscular?",lifeguards,107,statistical
"{""rating"":6}",4252.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bachelors are unmarried,, are unmarried,prevalence,"Think about bachelors, how likely are they to be unmarried?",bachelors,117,principled
"{""rating"":5}",3168.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are made of wood,, are made of wood,prevalence,"Think about tables, how likely are they to be made of wood?",tables,120,statistical
"{""rating"":3}",3958.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are waterproof,, are waterproof,cue_validity,"You learn that [unknown thing/people] are waterproof, how likely is it to be shower caps?",shower caps,2,principled
"{""rating"":4}",5397.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats like milk,, like milk,cue_validity,"You learn that [unknown thing/people] like milk, how likely is it to be cats?",cats,3,statistical
"{""rating"":5}",2796.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are snowy ,, are snowy,cue_validity,"You learn that [unknown thing/people] are snowy, how likely is it to be winters?",winters,6,statistical
"{""rating"":4}",3067.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats have horns,, have horns,cue_validity,"You learn that [unknown thing/people] have horns, how likely is it to be goats?",goats,11,principled
"{""rating"":3}",3158.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sows are pink,, are pink,cue_validity,"You learn that [unknown thing/people] are pink, how likely is it to be sows?",sows,13,statistical
"{""rating"":0}",4578.199999988079,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,15,
"{""rating"":5}",3740.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are airtight,, are airtight,cue_validity,"You learn that [unknown thing/people] are airtight, how likely is it to be submarines?",submarines,17,principled
"{""rating"":4}",1941.4000000357628,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are instruments,, are instruments,cue_validity,"You learn that [unknown thing/people] are instruments, how likely is it to be trumpets?",trumpets,20,principled
"{""rating"":3}",3831.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions are male,, are male,cue_validity,"You learn that [unknown thing/people] are male, how likely is it to be lions?",lions,31,statistical
"{""rating"":6}",3844.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims pray to allah,, pray to Allah,cue_validity,"You learn that [unknown thing/people] pray to Allah, how likely is it to be Muslims?",Muslims,36,principled
"{""rating"":5}",2790.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas are yellow,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be bananas?",bananas,39,principled
"{""rating"":0}",2724.0,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,44,
"{""rating"":6}",5167.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees are worker bees,, are worker bees,cue_validity,"You learn that [unknown thing/people] are worker bees, how likely is it to be bees?",bees,46,statistical
"{""rating"":3}",3707.900000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans drink beer ,, drink beer,cue_validity,"You learn that [unknown thing/people] drink beer, how likely is it to be Germans?",Germans,47,statistical
"{""rating"":3}",3732.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are young,, are young,cue_validity,"You learn that [unknown thing/people] are young, how likely is it to be gymnasts?",gymnasts,51,statistical
"{""rating"":4}",3189.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have seatbelts,, have seatbelts,cue_validity,"You learn that [unknown thing/people] have seatbelts, how likely is it to be ambulances?",ambulances,53,statistical
"{""rating"":5}",2594.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are sour ,, are sour,cue_validity,"You learn that [unknown thing/people] are sour, how likely is it to be lemons?",lemons,54,principled
"{""rating"":5}",4548.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons look like bandits,, look like bandits,cue_validity,"You learn that [unknown thing/people] look like bandits, how likely is it to be raccoons?",raccoons,63,principled
"{""rating"":3}",2626.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are heavy,, are heavy,cue_validity,"You learn that [unknown thing/people] are heavy, how likely is it to be bulldozers?",bulldozers,65,principled
"{""rating"":5}",3240.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are jagged ,, are jagged,cue_validity,"You learn that [unknown thing/people] are jagged, how likely is it to be rocks?",rocks,70,statistical
"{""rating"":3}",3499.400000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons sit on statues ,, sit on statues,cue_validity,"You learn that [unknown thing/people] sit on statues, how likely is it to be pigeons?",pigeons,72,statistical
"{""rating"":4}",2628.900000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls are manufactured,, are manufactured,cue_validity,"You learn that [unknown thing/people] are manufactured, how likely is it to be dolls?",dolls,78,principled
"{""rating"":5}",4737.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks tell time,, tell time,cue_validity,"You learn that [unknown thing/people] tell time, how likely is it to be clocks?",clocks,82,principled
"{""rating"":5}",2446.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sharp,, are sharp,cue_validity,"You learn that [unknown thing/people] are sharp, how likely is it to be needles?",needles,84,principled
"{""rating"":0}",6780.699999988079,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,87,
"{""rating"":3}",5724.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians read the bible,, read the bible,cue_validity,"You learn that [unknown thing/people] read the bible, how likely is it to be Christians?",Christians,95,principled
"{""rating"":4}",2305.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis are yellow ,, are yellow,cue_validity,"You learn that [unknown thing/people] are yellow, how likely is it to be taxis?",taxis,100,statistical
"{""rating"":0}",2781.699999988079,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,113,
"{""rating"":4}",2612.099999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk are brown,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be elk?",elk,114,statistical
"{""rating"":3}",2431.7999999523163,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer are brown,, are brown,cue_validity,"You learn that [unknown thing/people] are brown, how likely is it to be deer?",deer,118,statistical
