responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",6874.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ducks lay eggs,, lay eggs,cue_validity,"You learn that [unknown thing/people] lay eggs, how likely is it to be ducks?",ducks,76,principled
"{""rating"":4}",5653.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",golfers use clubs,, use clubs,cue_validity,"You learn that [unknown thing/people] use clubs, how likely is it to be golfers?",golfers,86,principled
"{""rating"":4}",2699.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hindus live in india ,, live in India,cue_validity,"You learn that [unknown thing/people] live in India, how likely is it to be Hindus?",Hindus,88,statistical
"{""rating"":2}",2891.5999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bikers have tattoos ,, have tattoos,cue_validity,"You learn that [unknown thing/people] have tattoos, how likely is it to be bikers?",bikers,95,statistical
"{""rating"":6}",2597.20000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cows have udders,, have udders,cue_validity,"You learn that [unknown thing/people] have udders, how likely is it to be cows?",cows,98,principled
"{""rating"":2}",3686.20000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",barns are buildings,, are buildings,cue_validity,"You learn that [unknown thing/people] are buildings, how likely is it to be barns?",barns,100,principled
"{""rating"":2}",3530.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",oranges grow on trees,, grow on trees,cue_validity,"You learn that [unknown thing/people] grow on trees, how likely is it to be oranges?",oranges,112,principled
"{""rating"":4}",3873.8999999910593,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snakes lay eggs,, lay eggs,cue_validity,"You learn that [unknown thing/people] lay eggs, how likely is it to be snakes?",snakes,113,principled
"{""rating"":6}",4481.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mammals are placental mammals,, are placental mammals,cue_validity,"You learn that [unknown thing/people] are placental mammals, how likely is it to be mammals?",mammals,114,statistical
"{""rating"":2}",2564.5999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",carrots are crunchy,, are crunchy,cue_validity,"You learn that [unknown thing/people] are crunchy, how likely is it to be carrots?",carrots,119,principled
"{""rating"":5}",3261.1000000089407,,,"very unlikely,,,neither unlikely nor likely,,,very likely",taxis are yellow ,, are yellow,prevalence,"Think about taxis, how likely are they to be yellow?",taxis,1,statistical
"{""rating"":3}",2075.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lions are male,, are male,prevalence,"Think about lions, how likely are they to be male?",lions,8,statistical
"{""rating"":5}",2864.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",deer are brown,, are brown,prevalence,"Think about deer, how likely are they to be brown?",deer,10,statistical
"{""rating"":6}",2754.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",gymnasts are young,, are young,prevalence,"Think about gymnasts, how likely are they to be young?",gymnasts,11,statistical
"{""rating"":4}",3135.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sows are pink,, are pink,prevalence,"Think about sows, how likely are they to be pink?",sows,14,statistical
"{""rating"":4}",2404.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",winters are snowy ,, are snowy,prevalence,"Think about winters, how likely are they to be snowy?",winters,20,statistical
"{""rating"":6}",3027.20000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons look like bandits,, look like bandits,prevalence,"Think about raccoons, how likely are they to look like bandits?",raccoons,31,principled
"{""rating"":6}",2647.9000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls are manufactured,, are manufactured,prevalence,"Think about dolls, how likely are they to be manufactured?",dolls,32,principled
"{""rating"":0}",2564.79999999702,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,One cent is a lot of money.,,33,
"{""rating"":5}",4322.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims pray to allah,, pray to Allah,prevalence,"Think about Muslims, how likely are they to pray to Allah?",Muslims,43,principled
"{""rating"":6}",3590.9000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas are yellow,, are yellow,prevalence,"Think about bananas, how likely are they to be yellow?",bananas,44,principled
"{""rating"":6}",2486.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are instruments,, are instruments,prevalence,"Think about trumpets, how likely are they to be instruments?",trumpets,48,principled
"{""rating"":4}",2228.3999999910598,,,"very unlikely,,,neither unlikely nor likely,,,very likely",germans drink beer ,, drink beer,prevalence,"Think about Germans, how likely are they to drink beer?",Germans,55,statistical
"{""rating"":5}",4059.400000005961,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bees are worker bees,, are worker bees,prevalence,"Think about bees, how likely are they to be worker bees?",bees,60,statistical
"{""rating"":6}",2527.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats have horns,, have horns,prevalence,"Think about goats, how likely are they to have horns?",goats,70,principled
"{""rating"":4}",2615.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocks are jagged ,, are jagged,prevalence,"Think about rocks, how likely are they to be jagged?",rocks,71,statistical
"{""rating"":6}",1916.0999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are sour ,, are sour,prevalence,"Think about lemons, how likely are they to be sour?",lemons,79,principled
"{""rating"":6}",2738.29999999702,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,83,
"{""rating"":2}",5005.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians read the bible,, read the bible,prevalence,"Think about Christians, how likely are they to read the bible?",Christians,85,principled
"{""rating"":6}",2219.20000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks tell time,, tell time,prevalence,"Think about clocks, how likely are they to tell time?",clocks,89,principled
"{""rating"":6}",2238.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are airtight,, are airtight,prevalence,"Think about submarines, how likely are they to be airtight?",submarines,91,principled
"{""rating"":6}",3369.20000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ambulances have seatbelts,, have seatbelts,prevalence,"Think about ambulances, how likely are they to have seatbelts?",ambulances,92,statistical
"{""rating"":6}",2665.70000000298,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,94,
"{""rating"":6}",3056.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sharp,, are sharp,prevalence,"Think about needles, how likely are they to be sharp?",needles,96,principled
"{""rating"":4}",2394.0999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigeons sit on statues ,, sit on statues,prevalence,"Think about pigeons, how likely are they to sit on statues?",pigeons,97,statistical
"{""rating"":5}",2054.0999999940395,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cats like milk,, like milk,prevalence,"Think about cats, how likely are they to like milk?",cats,101,statistical
"{""rating"":6}",1828.20000000298,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,103,
"{""rating"":5}",1948.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elk are brown,, are brown,prevalence,"Think about elk, how likely are they to be brown?",elk,105,statistical
"{""rating"":6}",2279.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are heavy,, are heavy,prevalence,"Think about bulldozers, how likely are they to be heavy?",bulldozers,107,principled
"{""rating"":6}",1875.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are waterproof,, are waterproof,prevalence,"Think about shower caps, how likely are they to be waterproof?",shower caps,118,principled
"{""rating"":5}",3069.29999999702,,,"completely false,,,neither true nor false,,,completely true",englishmen drink tea ,How true is the above statement?, drink tea,generic,Englishmen drink tea.,Englishmen,3,statistical
"{""rating"":0}",2336.70000000298,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,6,
"{""rating"":6}",2659.0999999940395,,,"completely false,,,neither true nor false,,,completely true",cheetahs run fast,How true is the above statement?, run fast,generic,Cheetahs run fast.,cheetahs,12,principled
"{""rating"":5}",2505.6000000089407,,,"completely false,,,neither true nor false,,,completely true",raincoats are plastic,How true is the above statement?, are plastic,generic,Raincoats are plastic.,raincoats,17,statistical
"{""rating"":6}",1537.4000000059605,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,18,
"{""rating"":5}",1679.2999999970198,,,"completely false,,,neither true nor false,,,completely true",snakes are long,How true is the above statement?, are long,generic,Snakes are long.,snakes,22,statistical
"{""rating"":5}",2336.29999999702,,,"completely false,,,neither true nor false,,,completely true",oranges are grown in florida,How true is the above statement?, are grown in Florida,generic,Oranges are grown in Florida.,oranges,25,statistical
"{""rating"":6}",2662.5999999940395,,,"completely false,,,neither true nor false,,,completely true",dogs are mammals,How true is the above statement?, are mammals,generic,Dogs are mammals.,dogs,26,principled
"{""rating"":6}",1656.5,,,"completely false,,,neither true nor false,,,completely true",scissors cut,How true is the above statement?, cut,generic,Scissors cut.,scissors,28,principled
"{""rating"":3}",4107.9000000059605,,,"completely false,,,neither true nor false,,,completely true",golfers wear plaid pants,How true is the above statement?, wear plaid pants,generic,Golfers wear plaid pants.,golfers,29,statistical
"{""rating"":6}",2826.70000000298,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,30,
"{""rating"":6}",1685.4000000059605,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot vote,How true is the above statement?, cannot vote,generic,Preschoolers cannot vote.,preschoolers,36,principled
"{""rating"":6}",2132.800000011921,,,"completely false,,,neither true nor false,,,completely true",trains travel on tracks,How true is the above statement?, travel on tracks,generic,Trains travel on tracks.,trains,47,principled
"{""rating"":5}",2798.79999999702,,,"completely false,,,neither true nor false,,,completely true",cows live on farms,How true is the above statement?, live on farms,generic,Cows live on farms.,cows,61,statistical
"{""rating"":6}",2464.20000000298,,,"completely false,,,neither true nor false,,,completely true",united states presidents are men,How true is the above statement?, are men,generic,United states presidents are men.,United States presidents,65,statistical
"{""rating"":6}",1631.6000000089407,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,69,
"{""rating"":6}",2215.5,,,"completely false,,,neither true nor false,,,completely true",books have pages,How true is the above statement?, have pages,generic,Books have pages.,books,72,principled
"{""rating"":4}",2506.1000000089407,,,"completely false,,,neither true nor false,,,completely true",summers are humid ,How true is the above statement?, are humid,generic,Summers are humid.,summers,73,statistical
"{""rating"":4}",2080.70000000298,,,"completely false,,,neither true nor false,,,completely true",journalists report news,How true is the above statement?, report news,generic,Journalists report news.,journalists,78,principled
"{""rating"":6}",1745.0,,,"completely false,,,neither true nor false,,,completely true",brazilians are south american,How true is the above statement?, are South American,generic,Brazilians are South American.,Brazilians,80,principled
"{""rating"":4}",2384.79999999702,,,"completely false,,,neither true nor false,,,completely true",artists are creative ,How true is the above statement?, are creative,generic,Artists are creative.,artists,82,principled
"{""rating"":5}",2873.0,,,"completely false,,,neither true nor false,,,completely true",feathers are light,How true is the above statement?, are light,generic,Feathers are light.,feathers,84,principled
"{""rating"":6}",1708.5,,,"completely false,,,neither true nor false,,,completely true",carrots are orange,How true is the above statement?, are orange,generic,Carrots are orange.,carrots,87,statistical
"{""rating"":6}",1727.9000000059605,,,"completely false,,,neither true nor false,,,completely true",leopards are predators,How true is the above statement?, are predators,generic,Leopards are predators.,leopards,93,statistical
"{""rating"":2}",1875.20000000298,,,"completely false,,,neither true nor false,,,completely true",ducks are female,How true is the above statement?, are female,generic,Ducks are female.,ducks,102,statistical
"{""rating"":6}",2972.1000000089407,,,"completely false,,,neither true nor false,,,completely true",moose have antlers,How true is the above statement?, have antlers,generic,Moose have antlers.,moose,106,principled
"{""rating"":5}",2821.9000000059605,,,"completely false,,,neither true nor false,,,completely true",turtles eat lettuce,How true is the above statement?, eat lettuce,generic,Turtles eat lettuce.,turtles,108,statistical
"{""rating"":5}",3058.0,,,"completely false,,,neither true nor false,,,completely true",jews don’t eat pork ,How true is the above statement?, don’t eat pork,generic,Jews don’t eat pork.,Jews,110,principled
"{""rating"":5}",1966.1000000089407,,,"completely false,,,neither true nor false,,,completely true",squirrels live in trees,How true is the above statement?, live in trees,generic,Squirrels live in trees.,squirrels,116,principled
"{""rating"":3}",2937.9000000059605,,,"completely false,,,neither true nor false,,,completely true",barns are red,How true is the above statement?, are red,generic,Barns are red.,barns,117,statistical
"{""rating"":5}",3417.3999999910598,,,"completely false,,,neither true nor false,,,completely true",fire trucks have hoses,How true is the above statement?, have hoses,by_virtue_of,"<i>Because</i> they are fire trucks, fire trucks have hoses.",fire trucks,2,principled
"{""rating"":5}",3289.70000000298,,,"completely false,,,neither true nor false,,,completely true",airplanes have passengers,How true is the above statement?, have passengers,by_virtue_of,"<i>Because</i> they are airplanes, airplanes have passengers.",airplanes,7,statistical
"{""rating"":4}",3349.70000000298,,,"completely false,,,neither true nor false,,,completely true",dogs bark at strangers,How true is the above statement?, bark at strangers,by_virtue_of,"<i>Because</i> they are dogs, dogs bark at strangers.",dogs,9,statistical
"{""rating"":1}",3080.70000000298,,,"completely false,,,neither true nor false,,,completely true",bricks are rectangular,How true is the above statement?, are rectangular,by_virtue_of,"<i>Because</i> they are bricks, bricks are rectangular.",bricks,13,principled
"{""rating"":1}",2644.29999999702,,,"completely false,,,neither true nor false,,,completely true",peacocks are ornamental pets,How true is the above statement?, are ornamental pets,by_virtue_of,"<i>Because</i> they are peacocks, peacocks are ornamental pets.",peacocks,16,statistical
"{""rating"":2}",2953.20000000298,,,"completely false,,,neither true nor false,,,completely true",lifeguards are muscular,How true is the above statement?, are muscular,by_virtue_of,"<i>Because</i> they are lifeguards, lifeguards are muscular.",lifeguards,21,statistical
"{""rating"":1}",3049.4000000059605,,,"completely false,,,neither true nor false,,,completely true",tables are made of wood,How true is the above statement?, are made of wood,by_virtue_of,"<i>Because</i> they are tables, tables are made of wood.",tables,23,statistical
"{""rating"":5}",2016.0,,,"completely false,,,neither true nor false,,,completely true",professors are highly educated,How true is the above statement?, are highly educated,by_virtue_of,"<i>Because</i> they are professors, professors are highly educated.",professors,24,principled
"{""rating"":1}",2351.9000000059605,,,"completely false,,,neither true nor false,,,completely true",cars have radios ,How true is the above statement?, have radios,by_virtue_of,"<i>Because</i> they are cars, cars have radios.",cars,34,statistical
"{""rating"":6}",2013.0,,,"completely false,,,neither true nor false,,,completely true",sheep produce milk,How true is the above statement?, produce milk,by_virtue_of,"<i>Because</i> they are sheep, sheep produce milk.",sheep,35,principled
"{""rating"":6}",4173.29999999702,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,37,
"{""rating"":1}",3922.1000000089407,,,"completely false,,,neither true nor false,,,completely true",frenchmen drink wine,How true is the above statement?, drink wine,by_virtue_of,"<i>Because</i> they are Frenchmen, Frenchmen drink wine.",Frenchmen,46,statistical
"{""rating"":5}",4027.3999999910593,,,"completely false,,,neither true nor false,,,completely true",bears perform at circuses,How true is the above statement?, perform at circuses,by_virtue_of,"<i>Because</i> they are bears, bears perform at circuses.",bears,49,statistical
"{""rating"":4}",2562.699999988079,,,"completely false,,,neither true nor false,,,completely true",dancers are fit,How true is the above statement?, are fit,by_virtue_of,"<i>Because</i> they are dancers, dancers are fit.",dancers,50,statistical
"{""rating"":5}",2216.0999999940395,,,"completely false,,,neither true nor false,,,completely true",strawberries are red ,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are strawberries, strawberries are red.",strawberries,51,principled
"{""rating"":1}",3248.300000011921,,,"completely false,,,neither true nor false,,,completely true",rocking chairs are wooden,How true is the above statement?, are wooden,by_virtue_of,"<i>Because</i> they are rocking chairs, rocking chairs are wooden.",rocking chairs,52,statistical
"{""rating"":6}",2332.79999999702,,,"completely false,,,neither true nor false,,,completely true",bachelors are unmarried,How true is the above statement?, are unmarried,by_virtue_of,"<i>Because</i> they are bachelors, bachelors are unmarried.",bachelors,53,principled
"{""rating"":6}",2108.3999999910598,,,"completely false,,,neither true nor false,,,completely true",mormons don’t drink alcohol,How true is the above statement?, don’t drink alcohol,by_virtue_of,"<i>Because</i> they are Mormons, Mormons don’t drink alcohol.",Mormons,54,principled
"{""rating"":1}",2825.0999999940395,,,"completely false,,,neither true nor false,,,completely true",snow falls in the winter,How true is the above statement?, snow falls in the winter,by_virtue_of,"<i>Because</i> it is snow, snow snow falls in the winter.",snow,57,statistical
"{""rating"":6}",1938.20000000298,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,58,
"{""rating"":6}",3104.5999999940395,,,"completely false,,,neither true nor false,,,completely true",mushrooms are fungi,How true is the above statement?, are fungi,by_virtue_of,"<i>Because</i> they are mushrooms, mushrooms are fungi.",mushrooms,66,principled
"{""rating"":6}",2693.29999999702,,,"completely false,,,neither true nor false,,,completely true",kangaroos have pouches,How true is the above statement?, have pouches,by_virtue_of,"<i>Because</i> they are kangaroos, kangaroos have pouches.",kangaroos,77,principled
"{""rating"":5}",2926.8999999910598,,,"completely false,,,neither true nor false,,,completely true",trampolines are bouncy,How true is the above statement?, are bouncy,by_virtue_of,"<i>Because</i> they are trampolines, trampolines are bouncy.",trampolines,81,principled
"{""rating"":1}",2809.0999999940395,,,"completely false,,,neither true nor false,,,completely true",wallets are made of leather,How true is the above statement?, are made of leather,by_virtue_of,"<i>Because</i> they are wallets, wallets are made of leather.",wallets,90,statistical
"{""rating"":0}",2398.4000000059605,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,99,
"{""rating"":6}",2342.0,,,"completely false,,,neither true nor false,,,completely true",canadians live north of the us,How true is the above statement?, live north of the US,by_virtue_of,"<i>Because</i> they are Canadians, Canadians live north of the US.",Canadians,104,principled
"{""rating"":5}",2428.0,,,"completely false,,,neither true nor false,,,completely true",cherries are red ,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are cherries, cherries are red.",cherries,109,principled
"{""rating"":0}",1768.3999999910593,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,111,
"{""rating"":4}",2904.9000000059605,,,"completely false,,,neither true nor false,,,completely true",eggshells are white,How true is the above statement?, are white,by_virtue_of,"<i>Because</i> they are eggshells, eggshells are white.",eggshells,115,statistical
"{""rating"":1}",2325.6000000089407,,,"completely false,,,neither true nor false,,,completely true",grass grows on lawns,How true is the above statement?, grows on lawns,by_virtue_of,"<i>Because</i> it is grass, grass grows on lawns.",grass,120,statistical
