responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":4}",8187.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards have spots,, have spots,cue_validity,"You learn that [unknown thing/people] have spots, how likely is it to be leopards?",leopards,71,principled
"{""rating"":0}",5743.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects are pretentious,, are pretentious,cue_validity,"You learn that [unknown thing/people] are pretentious, how likely is it to be architects?",architects,72,statistical
"{""rating"":2}",5753.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sandpaper is sold at the hardware store,, is sold at the hardware store,cue_validity,"You learn that [unknown thing/people] is sold at the hardware store, how likely is it to be sandpaper?",sandpaper,75,statistical
"{""rating"":2}",5322.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is sold in bags,, is sold in bags,cue_validity,"You learn that [unknown thing/people] is sold in bags, how likely is it to be spinach?",spinach,79,statistical
"{""rating"":3}",9471.19999998808,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are over 35,, are over 35,cue_validity,"You learn that [unknown thing/people] are over 35, how likely is it to be United States presidents?",United States presidents,84,principled
"{""rating"":3}",9801.19999998808,,,"very unlikely,,,neither unlikely nor likely,,,very likely",barns are buildings,, are buildings,cue_validity,"You learn that [unknown thing/people] are buildings, how likely is it to be barns?",barns,86,principled
"{""rating"":6}",4590.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk comes from cows,, comes from cows,cue_validity,"You learn that [unknown thing/people] comes from cows, how likely is it to be milk?",milk,87,statistical
"{""rating"":5}",4580.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raincoats are waterproof,, are waterproof,cue_validity,"You learn that [unknown thing/people] are waterproof, how likely is it to be raincoats?",raincoats,89,principled
"{""rating"":4}",4068.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen are from great britain,, are from Great Britain,cue_validity,"You learn that [unknown thing/people] are from Great Britain, how likely is it to be Englishmen?",Englishmen,90,principled
"{""rating"":0}",2722.900000035763,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,96,
"{""rating"":3}",4145.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors are rich,, are rich,cue_validity,"You learn that [unknown thing/people] are rich, how likely is it to be doctors?",doctors,105,statistical
"{""rating"":6}",3801.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses wear horseshoes,, wear horseshoes,cue_validity,"You learn that [unknown thing/people] wear horseshoes, how likely is it to be horses?",horses,110,statistical
"{""rating"":2}",3057.099999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers are male,, are male,cue_validity,"You learn that [unknown thing/people] are male, how likely is it to be engineers?",engineers,112,statistical
"{""rating"":3}",2635.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",oranges grow on trees,, grow on trees,cue_validity,"You learn that [unknown thing/people] grow on trees, how likely is it to be oranges?",oranges,115,principled
"{""rating"":4}",5220.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",summers are warm,, are warm,cue_validity,"You learn that [unknown thing/people] are warm, how likely is it to be summers?",summers,116,principled
"{""rating"":6}",4852.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cows have udders,, have udders,cue_validity,"You learn that [unknown thing/people] have udders, how likely is it to be cows?",cows,118,principled
"{""rating"":6}",7171.300000011921,,,"completely false,,,neither true nor false,,,completely true",books have pages,How true is the above statement?, have pages,generic,Books have pages.,books,6,principled
"{""rating"":4}",7491.5,,,"completely false,,,neither true nor false,,,completely true",frenchmen drink wine,How true is the above statement?, drink wine,generic,Frenchmen drink wine.,Frenchmen,8,statistical
"{""rating"":5}",5693.0,,,"completely false,,,neither true nor false,,,completely true",eggshells are white,How true is the above statement?, are white,generic,Eggshells are white.,eggshells,10,statistical
"{""rating"":5}",6294.0,,,"completely false,,,neither true nor false,,,completely true",feathers are light,How true is the above statement?, are light,generic,Feathers are light.,feathers,19,principled
"{""rating"":3}",4142.399999976158,,,"completely false,,,neither true nor false,,,completely true",bears perform at circuses,How true is the above statement?, perform at circuses,generic,Bears perform at circuses.,bears,21,statistical
"{""rating"":6}",3848.399999976158,,,"completely false,,,neither true nor false,,,completely true",cheetahs run fast,How true is the above statement?, run fast,generic,Cheetahs run fast.,cheetahs,23,principled
"{""rating"":6}",4645.399999976158,,,"completely false,,,neither true nor false,,,completely true",scissors cut,How true is the above statement?, cut,generic,Scissors cut.,scissors,25,principled
"{""rating"":6}",4915.5,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,26,
"{""rating"":6}",3113.199999988079,,,"completely false,,,neither true nor false,,,completely true",dogs are mammals,How true is the above statement?, are mammals,generic,Dogs are mammals.,dogs,28,principled
"{""rating"":6}",4428.200000047684,,,"completely false,,,neither true nor false,,,completely true",trains travel on tracks,How true is the above statement?, travel on tracks,generic,Trains travel on tracks.,trains,29,principled
"{""rating"":6}",4495.300000011921,,,"completely false,,,neither true nor false,,,completely true",brazilians are south american,How true is the above statement?, are South American,generic,Brazilians are South American.,Brazilians,31,principled
"{""rating"":5}",6562.899999976158,,,"completely false,,,neither true nor false,,,completely true",cars have radios ,How true is the above statement?, have radios,generic,Cars have radios.,cars,39,statistical
"{""rating"":6}",3513.600000023842,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,41,
"{""rating"":6}",3374.0,,,"completely false,,,neither true nor false,,,completely true",squirrels live in trees,How true is the above statement?, live in trees,generic,Squirrels live in trees.,squirrels,44,principled
"{""rating"":6}",3385.300000011921,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,48,
"{""rating"":4}",7037.599999964237,,,"completely false,,,neither true nor false,,,completely true",snow falls in the winter,How true is the above statement?, snow falls in the winter,generic,Snow snow falls in the winter.,snow,49,statistical
"{""rating"":0}",3626.800000011921,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,54,
"{""rating"":4}",4141.5,,,"completely false,,,neither true nor false,,,completely true",rocking chairs are wooden,How true is the above statement?, are wooden,generic,Rocking chairs are wooden.,rocking chairs,60,statistical
"{""rating"":5}",4279.5,,,"completely false,,,neither true nor false,,,completely true",moose have antlers,How true is the above statement?, have antlers,generic,Moose have antlers.,moose,63,principled
"{""rating"":5}",7222.699999988079,,,"completely false,,,neither true nor false,,,completely true",airplanes have passengers,How true is the above statement?, have passengers,generic,Airplanes have passengers.,airplanes,66,statistical
"{""rating"":4}",4710.600000023842,,,"completely false,,,neither true nor false,,,completely true",grass grows on lawns,How true is the above statement?, grows on lawns,generic,Grass grows on lawns.,grass,73,statistical
"{""rating"":4}",5843.099999964237,,,"completely false,,,neither true nor false,,,completely true",journalists report news,How true is the above statement?, report news,generic,Journalists report news.,journalists,85,principled
"{""rating"":3}",7687.899999976158,,,"completely false,,,neither true nor false,,,completely true",lifeguards are muscular,How true is the above statement?, are muscular,generic,Lifeguards are muscular.,lifeguards,95,statistical
"{""rating"":5}",5658.900000035763,,,"completely false,,,neither true nor false,,,completely true",jews don’t eat pork ,How true is the above statement?, don’t eat pork,generic,Jews don’t eat pork.,Jews,98,principled
"{""rating"":3}",2776.300000011921,,,"completely false,,,neither true nor false,,,completely true",dancers are fit,How true is the above statement?, are fit,generic,Dancers are fit.,dancers,99,statistical
"{""rating"":2}",4261.599999964237,,,"completely false,,,neither true nor false,,,completely true",peacocks are ornamental pets,How true is the above statement?, are ornamental pets,generic,Peacocks are ornamental pets.,peacocks,101,statistical
"{""rating"":3}",2247.0,,,"completely false,,,neither true nor false,,,completely true",artists are creative ,How true is the above statement?, are creative,generic,Artists are creative.,artists,106,principled
"{""rating"":6}",4473.699999988079,,,"completely false,,,neither true nor false,,,completely true",preschoolers cannot vote,How true is the above statement?, cannot vote,generic,Preschoolers cannot vote.,preschoolers,114,principled
"{""rating"":3}",4774.100000023842,,,"completely false,,,neither true nor false,,,completely true",tables are made of wood,How true is the above statement?, are made of wood,generic,Tables are made of wood.,tables,117,statistical
"{""rating"":3}",2844.699999988079,,,"completely false,,,neither true nor false,,,completely true",wallets are made of leather,How true is the above statement?, are made of leather,generic,Wallets are made of leather.,wallets,120,statistical
"{""rating"":3}",6618.900000035763,,,"completely false,,,neither true nor false,,,completely true",bees are worker bees,How true is the above statement?, are worker bees,by_virtue_of,"<i>Because</i> they are bees, bees are worker bees.",bees,1,statistical
"{""rating"":6}",4006.900000035763,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,4,
"{""rating"":2}",5035.300000011921,,,"completely false,,,neither true nor false,,,completely true",germans drink beer ,How true is the above statement?, drink beer,by_virtue_of,"<i>Because</i> they are Germans, Germans drink beer.",Germans,16,statistical
"{""rating"":6}",3933.799999952316,,,"completely false,,,neither true nor false,,,completely true",trampolines are bouncy,How true is the above statement?, are bouncy,by_virtue_of,"<i>Because</i> they are trampolines, trampolines are bouncy.",trampolines,18,principled
"{""rating"":5}",6133.399999976158,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,27,
"{""rating"":2}",9589.19999998808,,,"completely false,,,neither true nor false,,,completely true",bricks are rectangular,How true is the above statement?, are rectangular,by_virtue_of,"<i>Because</i> they are bricks, bricks are rectangular.",bricks,35,principled
"{""rating"":5}",7822.200000047684,,,"completely false,,,neither true nor false,,,completely true",canadians live north of the us,How true is the above statement?, live north of the US,by_virtue_of,"<i>Because</i> they are Canadians, Canadians live north of the US.",Canadians,36,principled
"{""rating"":6}",3528.0,,,"completely false,,,neither true nor false,,,completely true",mormons don’t drink alcohol,How true is the above statement?, don’t drink alcohol,by_virtue_of,"<i>Because</i> they are Mormons, Mormons don’t drink alcohol.",Mormons,37,principled
"{""rating"":3}",3548.400000035763,,,"completely false,,,neither true nor false,,,completely true",taxis are yellow ,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are taxis, taxis are yellow.",taxis,38,statistical
"{""rating"":2}",4109.599999964237,,,"completely false,,,neither true nor false,,,completely true",gymnasts are young,How true is the above statement?, are young,by_virtue_of,"<i>Because</i> they are gymnasts, gymnasts are young.",gymnasts,40,statistical
"{""rating"":2}",6726.599999964237,,,"completely false,,,neither true nor false,,,completely true",cats like milk,How true is the above statement?, like milk,by_virtue_of,"<i>Because</i> they are cats, cats like milk.",cats,42,statistical
"{""rating"":5}",5425.600000023842,,,"completely false,,,neither true nor false,,,completely true",ambulances have seatbelts,How true is the above statement?, have seatbelts,by_virtue_of,"<i>Because</i> they are ambulances, ambulances have seatbelts.",ambulances,45,statistical
"{""rating"":6}",4189.199999988079,,,"completely false,,,neither true nor false,,,completely true",mushrooms are fungi,How true is the above statement?, are fungi,by_virtue_of,"<i>Because</i> they are mushrooms, mushrooms are fungi.",mushrooms,47,principled
"{""rating"":5}",4279.5,,,"completely false,,,neither true nor false,,,completely true",strawberries are red ,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are strawberries, strawberries are red.",strawberries,55,principled
"{""rating"":6}",3405.399999976158,,,"completely false,,,neither true nor false,,,completely true",fire trucks have hoses,How true is the above statement?, have hoses,by_virtue_of,"<i>Because</i> they are fire trucks, fire trucks have hoses.",fire trucks,57,principled
"{""rating"":6}",3400.199999988079,,,"completely false,,,neither true nor false,,,completely true",bachelors are unmarried,How true is the above statement?, are unmarried,by_virtue_of,"<i>Because</i> they are bachelors, bachelors are unmarried.",bachelors,61,principled
"{""rating"":4}",3124.300000011921,,,"completely false,,,neither true nor false,,,completely true",elk are brown,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are elk, elk are brown.",elk,74,statistical
"{""rating"":3}",3157.100000023842,,,"completely false,,,neither true nor false,,,completely true",sows are pink,How true is the above statement?, are pink,by_virtue_of,"<i>Because</i> they are sows, sows are pink.",sows,76,statistical
"{""rating"":2}",5220.899999976158,,,"completely false,,,neither true nor false,,,completely true",rocks are jagged ,How true is the above statement?, are jagged,by_virtue_of,"<i>Because</i> they are rocks, rocks are jagged.",rocks,77,statistical
"{""rating"":1}",7079.0,,,"completely false,,,neither true nor false,,,completely true",lions are male,How true is the above statement?, are male,by_virtue_of,"<i>Because</i> they are lions, lions are male.",lions,81,statistical
"{""rating"":4}",3530.100000023842,,,"completely false,,,neither true nor false,,,completely true",sheep produce milk,How true is the above statement?, produce milk,by_virtue_of,"<i>Because</i> they are sheep, sheep produce milk.",sheep,82,principled
"{""rating"":4}",5504.300000011921,,,"completely false,,,neither true nor false,,,completely true",professors are highly educated,How true is the above statement?, are highly educated,by_virtue_of,"<i>Because</i> they are professors, professors are highly educated.",professors,88,principled
"{""rating"":6}",4422.599999964237,,,"completely false,,,neither true nor false,,,completely true",cherries are red ,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are cherries, cherries are red.",cherries,92,principled
"{""rating"":3}",2839.699999988079,,,"completely false,,,neither true nor false,,,completely true",deer are brown,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are deer, deer are brown.",deer,93,statistical
"{""rating"":2}",6320.900000035763,,,"completely false,,,neither true nor false,,,completely true",pigeons sit on statues ,How true is the above statement?, sit on statues,by_virtue_of,"<i>Because</i> they are pigeons, pigeons sit on statues.",pigeons,94,statistical
"{""rating"":6}",3441.800000011921,,,"completely false,,,neither true nor false,,,completely true",kangaroos have pouches,How true is the above statement?, have pouches,by_virtue_of,"<i>Because</i> they are kangaroos, kangaroos have pouches.",kangaroos,97,principled
"{""rating"":3}",3891.0,,,"completely false,,,neither true nor false,,,completely true",dogs bark at strangers,How true is the above statement?, bark at strangers,by_virtue_of,"<i>Because</i> they are dogs, dogs bark at strangers.",dogs,103,statistical
"{""rating"":0}",2919.199999988079,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,104,
"{""rating"":0}",2621.0,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,107,
"{""rating"":3}",4096.900000035763,,,"completely false,,,neither true nor false,,,completely true",winters are snowy ,How true is the above statement?, are snowy,by_virtue_of,"<i>Because</i> they are winters, winters are snowy.",winters,113,statistical
"{""rating"":3}",4895.400000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bikers have tattoos ,, have tattoos,prevalence,"Think about bikers, how likely are they to have tattoos?",bikers,3,statistical
"{""rating"":6}",3744.600000023842,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,9,
"{""rating"":4}",9776.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",roller skates have laces,, have laces,prevalence,"Think about roller skates, how likely are they to have laces?",roller skates,11,statistical
"{""rating"":6}",5154.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",trumpets are instruments,, are instruments,prevalence,"Think about trumpets, how likely are they to be instruments?",trumpets,13,principled
"{""rating"":4}",3842.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",goats have horns,, have horns,prevalence,"Think about goats, how likely are they to have horns?",goats,14,principled
"{""rating"":6}",3553.199999988079,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,15,
"{""rating"":5}",9020.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs are kept in pens ,, are kept in pens,prevalence,"Think about pigs, how likely are they to be kept in pens?",pigs,22,statistical
"{""rating"":6}",4025.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",shower caps are waterproof,, are waterproof,prevalence,"Think about shower caps, how likely are they to be waterproof?",shower caps,24,principled
"{""rating"":3}",4844.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",celebrities are arrogant,, are arrogant,prevalence,"Think about celebrities, how likely are they to be arrogant?",celebrities,32,statistical
"{""rating"":6}",5287.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raccoons look like bandits,, look like bandits,prevalence,"Think about raccoons, how likely are they to look like bandits?",raccoons,33,principled
"{""rating"":4}",6512.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dolls are manufactured,, are manufactured,prevalence,"Think about dolls, how likely are they to be manufactured?",dolls,34,principled
"{""rating"":6}",4282.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ants can bite,, can bite,prevalence,"Think about ants, how likely are they to be able to bite?",ants,50,statistical
"{""rating"":4}",8263.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are tall,, are tall,prevalence,"Think about elms, how likely are they to be tall?",elms,51,statistical
"{""rating"":5}",4375.599999964237,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bananas are yellow,, are yellow,prevalence,"Think about bananas, how likely are they to be yellow?",bananas,53,principled
"{""rating"":5}",6359.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",diapers are white,, are white,prevalence,"Think about diapers, how likely are they to be white?",diapers,59,statistical
"{""rating"":6}",3332.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",needles are sharp,, are sharp,prevalence,"Think about needles, how likely are they to be sharp?",needles,64,principled
"{""rating"":6}",3036.800000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",muslims pray to allah,, pray to Allah,prevalence,"Think about Muslims, how likely are they to pray to Allah?",Muslims,65,principled
"{""rating"":4}",7149.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is thin,, is thin,prevalence,"Think about spandex, how likely is it to be thin?",spandex,67,statistical
"{""rating"":6}",2721.699999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lemons are sour ,, are sour,prevalence,"Think about lemons, how likely are they to be sour?",lemons,68,principled
"{""rating"":4}",4389.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hindus live in india ,, live in India,prevalence,"Think about Hindus, how likely are they to live in India?",Hindus,70,statistical
"{""rating"":3}",5412.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",christians read the bible,, read the bible,prevalence,"Think about Christians, how likely are they to read the bible?",Christians,78,principled
"{""rating"":6}",5282.599999964237,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,80,
"{""rating"":4}",5913.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",worms are used as bait,, are used as bait,prevalence,"Think about worms, how likely are they to be used as bait?",worms,83,statistical
"{""rating"":6}",3947.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",submarines are airtight,, are airtight,prevalence,"Think about submarines, how likely are they to be airtight?",submarines,91,principled
"{""rating"":6}",4840.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",mammals are placental mammals,, are placental mammals,prevalence,"Think about mammals, how likely are they to be placental mammals?",mammals,100,statistical
"{""rating"":3}",4217.700000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",teachers are female,, are female,prevalence,"Think about teachers, how likely are they to be female?",teachers,102,statistical
"{""rating"":0}",5548.899999976158,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,One cent is a lot of money.,,108,
"{""rating"":6}",3736.300000011921,,,"very unlikely,,,neither unlikely nor likely,,,very likely",clocks tell time,, tell time,prevalence,"Think about clocks, how likely are they to tell time?",clocks,109,principled
"{""rating"":3}",3469.900000035763,,,"very unlikely,,,neither unlikely nor likely,,,very likely",hair nets are black ,, are black,prevalence,"Think about hair nets, how likely are they to be black?",hair nets,111,statistical
"{""rating"":6}",3324.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bulldozers are heavy,, are heavy,prevalence,"Think about bulldozers, how likely are they to be heavy?",bulldozers,119,principled
