responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":1}",4135.399999976158,,,"completely false,,,neither true nor false,,,completely true",strawberries are sold in boxes,How true is the above statement?, are sold in boxes,by_virtue_of,"<i>Because</i> they are strawberries, strawberries are sold in boxes.",strawberries,61,statistical
"{""rating"":0}",6961.099999964237,,,"completely false,,,neither true nor false,,,completely true",kangaroos live in australia,How true is the above statement?, live in Australia,by_virtue_of,"<i>Because</i> they are kangaroos, kangaroos live in Australia.",kangaroos,68,statistical
"{""rating"":6}",3943.5,,,"completely false,,,neither true nor false,,,completely true",hair nets cover your head,How true is the above statement?, cover your head,by_virtue_of,"<i>Because</i> they are hair nets, hair nets cover your head.",hair nets,69,principled
"{""rating"":1}",4785.099999964237,,,"completely false,,,neither true nor false,,,completely true",elms are trees,How true is the above statement?, are trees,by_virtue_of,"<i>Because</i> they are elms, elms are trees.",elms,71,principled
"{""rating"":5}",4453.100000023842,,,"completely false,,,neither true nor false,,,completely true",spandex is stretchy,How true is the above statement?, is stretchy,by_virtue_of,"<i>Because</i> it is spandex, spandex is stretchy.",spandex,72,principled
"{""rating"":2}",3784.800000011921,,,"completely false,,,neither true nor false,,,completely true",pigs suckle their young,How true is the above statement?, suckle their young,by_virtue_of,"<i>Because</i> they are pigs, pigs suckle their young.",pigs,78,principled
"{""rating"":3}",3034.199999988079,,,"completely false,,,neither true nor false,,,completely true",cherries have stems,How true is the above statement?, have stems,by_virtue_of,"<i>Because</i> they are cherries, cherries have stems.",cherries,80,statistical
"{""rating"":0}",3489.199999988079,,,"completely false,,,neither true nor false,,,completely true",trampolines are black,How true is the above statement?, are black,by_virtue_of,"<i>Because</i> they are trampolines, trampolines are black.",trampolines,87,statistical
"{""rating"":5}",3176.699999988079,,,"completely false,,,neither true nor false,,,completely true",bikers ride motorcycles,How true is the above statement?, ride motorcycles,by_virtue_of,"<i>Because</i> they are bikers, bikers ride motorcycles.",bikers,95,principled
"{""rating"":0}",2725.400000035763,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,96,
"{""rating"":6}",4140.600000023842,,,"completely false,,,neither true nor false,,,completely true",teachers impart knowledge ,How true is the above statement?, impart knowledge,by_virtue_of,"<i>Because</i> they are teachers, teachers impart knowledge.",teachers,97,principled
"{""rating"":4}",5567.699999988079,,,"completely false,,,neither true nor false,,,completely true",worms live in the ground,How true is the above statement?, live in the ground,by_virtue_of,"<i>Because</i> they are worms, worms live in the ground.",worms,101,principled
"{""rating"":1}",8590.699999988079,,,"completely false,,,neither true nor false,,,completely true",professors are absent-minded ,How true is the above statement?, are absent-minded,by_virtue_of,"<i>Because</i> they are professors, professors are absent-minded.",professors,102,statistical
"{""rating"":0}",4410.300000011921,,,"completely false,,,neither true nor false,,,completely true",bachelors get married,How true is the above statement?, get married,by_virtue_of,"<i>Because</i> they are bachelors, bachelors get married.",bachelors,106,statistical
"{""rating"":6}",3253.400000035763,,,"completely false,,,neither true nor false,,,completely true",celebrities are famous,How true is the above statement?, are famous,by_virtue_of,"<i>Because</i> they are celebrities, celebrities are famous.",celebrities,116,principled
"{""rating"":2}",5419.800000011921,,,"completely false,,,neither true nor false,,,completely true",bricks are red ,How true is the above statement?, are red,by_virtue_of,"<i>Because</i> they are bricks, bricks are red.",bricks,117,statistical
