responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":6}",3225.3999999910598,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spandex is thin,, is thin,prevalence,"Think about spandex, how likely is it to be thin?",spandex,105,statistical
"{""rating"":5}",14457.20000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",pigs are kept in pens ,, are kept in pens,prevalence,"Think about pigs, how likely are they to be kept in pens?",pigs,114,statistical
"{""rating"":3}",5829.100000008941,,,"very unlikely,,,neither unlikely nor likely,,,very likely",elms are tall,, are tall,prevalence,"Think about elms, how likely are they to be tall?",elms,117,statistical
"{""rating"":6}",3158.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards have spots,, have spots,prevalence,"Think about leopards, how likely are they to have spots?",leopards,119,principled
"{""rating"":6}",5582.20000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen are from great britain,, are from Great Britain,prevalence,"Think about Englishmen, how likely are they to be from Great Britain?",Englishmen,120,principled
"{""rating"":6}",2599.70000000298,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,4,
"{""rating"":0}",4674.59999999404,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,9,
"{""rating"":6}",4402.899999991059,,,"completely false,,,neither true nor false,,,completely true",snow falls in the winter,How true is the above statement?, snow falls in the winter,generic,Snow snow falls in the winter.,snow,11,statistical
"{""rating"":6}",3605.199999988079,,,"completely false,,,neither true nor false,,,completely true",mormons don’t drink alcohol,How true is the above statement?, don’t drink alcohol,generic,Mormons don’t drink alcohol.,Mormons,14,principled
"{""rating"":6}",2767.8999999910598,,,"completely false,,,neither true nor false,,,completely true",grass grows on lawns,How true is the above statement?, grows on lawns,generic,Grass grows on lawns.,grass,23,statistical
"{""rating"":6}",2582.8999999910598,,,"completely false,,,neither true nor false,,,completely true",fire trucks have hoses,How true is the above statement?, have hoses,generic,Fire trucks have hoses.,fire trucks,29,principled
"{""rating"":6}",3353.5,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,36,
"{""rating"":4}",5127.600000008941,,,"completely false,,,neither true nor false,,,completely true",wallets are made of leather,How true is the above statement?, are made of leather,generic,Wallets are made of leather.,wallets,39,statistical
"{""rating"":6}",2811.20000000298,,,"completely false,,,neither true nor false,,,completely true",professors are highly educated,How true is the above statement?, are highly educated,generic,Professors are highly educated.,professors,52,principled
"{""rating"":4}",4015.29999999702,,,"completely false,,,neither true nor false,,,completely true",bears perform at circuses,How true is the above statement?, perform at circuses,generic,Bears perform at circuses.,bears,53,statistical
"{""rating"":6}",7429.100000008941,,,"completely false,,,neither true nor false,,,completely true",sheep produce milk,How true is the above statement?, produce milk,generic,Sheep produce milk.,sheep,54,principled
"{""rating"":6}",2189.70000000298,,,"completely false,,,neither true nor false,,,completely true",strawberries are red ,How true is the above statement?, are red,generic,Strawberries are red.,strawberries,56,principled
"{""rating"":6}",3706.20000000298,,,"completely false,,,neither true nor false,,,completely true",mushrooms are fungi,How true is the above statement?, are fungi,generic,Mushrooms are fungi.,mushrooms,58,principled
"{""rating"":4}",5775.79999999702,,,"completely false,,,neither true nor false,,,completely true",tables are made of wood,How true is the above statement?, are made of wood,generic,Tables are made of wood.,tables,60,statistical
"{""rating"":6}",2720.9000000059605,,,"completely false,,,neither true nor false,,,completely true",cherries are red ,How true is the above statement?, are red,generic,Cherries are red.,cherries,68,principled
"{""rating"":6}",2265.8999999910598,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,69,
"{""rating"":5}",3606.300000011921,,,"completely false,,,neither true nor false,,,completely true",airplanes have passengers,How true is the above statement?, have passengers,generic,Airplanes have passengers.,airplanes,72,statistical
"{""rating"":4}",3964.79999999702,,,"completely false,,,neither true nor false,,,completely true",lifeguards are muscular,How true is the above statement?, are muscular,generic,Lifeguards are muscular.,lifeguards,74,statistical
"{""rating"":6}",2661.29999999702,,,"completely false,,,neither true nor false,,,completely true",dancers are fit,How true is the above statement?, are fit,generic,Dancers are fit.,dancers,77,statistical
"{""rating"":4}",5370.29999999702,,,"completely false,,,neither true nor false,,,completely true",eggshells are white,How true is the above statement?, are white,generic,Eggshells are white.,eggshells,78,statistical
"{""rating"":4}",3737.20000000298,,,"completely false,,,neither true nor false,,,completely true",peacocks are ornamental pets,How true is the above statement?, are ornamental pets,generic,Peacocks are ornamental pets.,peacocks,80,statistical
"{""rating"":6}",2774.20000000298,,,"completely false,,,neither true nor false,,,completely true",kangaroos have pouches,How true is the above statement?, have pouches,generic,Kangaroos have pouches.,kangaroos,85,principled
"{""rating"":6}",2332.4000000059605,,,"completely false,,,neither true nor false,,,completely true",bachelors are unmarried,How true is the above statement?, are unmarried,generic,Bachelors are unmarried.,bachelors,87,principled
"{""rating"":6}",3927.5,,,"completely false,,,neither true nor false,,,completely true",canadians live north of the us,How true is the above statement?, live north of the US,generic,Canadians live north of the US.,Canadians,91,principled
"{""rating"":6}",2563.5,,,"completely false,,,neither true nor false,,,completely true",trampolines are bouncy,How true is the above statement?, are bouncy,generic,Trampolines are bouncy.,trampolines,92,principled
"{""rating"":4}",3064.0,,,"completely false,,,neither true nor false,,,completely true",rocking chairs are wooden,How true is the above statement?, are wooden,generic,Rocking chairs are wooden.,rocking chairs,94,statistical
"{""rating"":4}",2877.4000000059605,,,"completely false,,,neither true nor false,,,completely true",dogs bark at strangers,How true is the above statement?, bark at strangers,generic,Dogs bark at strangers.,dogs,106,statistical
"{""rating"":6}",7075.100000008941,,,"completely false,,,neither true nor false,,,completely true",bricks are rectangular,How true is the above statement?, are rectangular,generic,Bricks are rectangular.,bricks,111,principled
"{""rating"":5}",2451.70000000298,,,"completely false,,,neither true nor false,,,completely true",cars have radios ,How true is the above statement?, have radios,generic,Cars have radios.,cars,113,statistical
"{""rating"":5}",2189.5,,,"completely false,,,neither true nor false,,,completely true",frenchmen drink wine,How true is the above statement?, drink wine,generic,Frenchmen drink wine.,Frenchmen,118,statistical
"{""rating"":1}",7927.70000000298,,,"completely false,,,neither true nor false,,,completely true",gymnasts are young,How true is the above statement?, are young,by_virtue_of,"<i>Because</i> they are gymnasts, gymnasts are young.",gymnasts,1,statistical
"{""rating"":6}",3287.4000000059605,,,"completely false,,,neither true nor false,,,completely true",bananas are yellow,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are bananas, bananas are yellow.",bananas,3,principled
"{""rating"":0}",7223.29999999702,,,"completely false,,,neither true nor false,,,completely true",taxis are yellow ,How true is the above statement?, are yellow,by_virtue_of,"<i>Because</i> they are taxis, taxis are yellow.",taxis,5,statistical
"{""rating"":0}",6789.29999999702,,,"completely false,,,neither true nor false,,,completely true",pigeons sit on statues ,How true is the above statement?, sit on statues,by_virtue_of,"<i>Because</i> they are pigeons, pigeons sit on statues.",pigeons,6,statistical
"{""rating"":6}",3117.9000000059605,,,"completely false,,,neither true nor false,,,completely true",lemons are sour ,How true is the above statement?, are sour,by_virtue_of,"<i>Because</i> they are lemons, lemons are sour.",lemons,10,principled
"{""rating"":6}",3096.4000000059605,,,"completely false,,,neither true nor false,,,completely true",muslims pray to allah,How true is the above statement?, pray to Allah,by_virtue_of,"<i>Because</i> they are Muslims, Muslims pray to Allah.",Muslims,15,principled
"{""rating"":0}",2514.0,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,17,
"{""rating"":6}",2867.699999988079,,,"completely false,,,neither true nor false,,,completely true",clocks tell time,How true is the above statement?, tell time,by_virtue_of,"<i>Because</i> they are clocks, clocks tell time.",clocks,20,principled
"{""rating"":6}",3887.59999999404,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,24,
"{""rating"":6}",7504.20000000298,,,"completely false,,,neither true nor false,,,completely true",shower caps are waterproof,How true is the above statement?, are waterproof,by_virtue_of,"<i>Because</i> they are shower caps, shower caps are waterproof.",shower caps,26,principled
"{""rating"":6}",6064.4000000059605,,,"completely false,,,neither true nor false,,,completely true",raccoons look like bandits,How true is the above statement?, look like bandits,by_virtue_of,"<i>Because</i> they are raccoons, raccoons look like bandits.",raccoons,31,principled
"{""rating"":0}",6742.100000008941,,,"completely false,,,neither true nor false,,,completely true",germans drink beer ,How true is the above statement?, drink beer,by_virtue_of,"<i>Because</i> they are Germans, Germans drink beer.",Germans,32,statistical
"{""rating"":6}",8432.89999999106,,,"completely false,,,neither true nor false,,,completely true",elk are brown,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are elk, elk are brown.",elk,34,statistical
"{""rating"":0}",6345.79999999702,,,"completely false,,,neither true nor false,,,completely true",sows are pink,How true is the above statement?, are pink,by_virtue_of,"<i>Because</i> they are sows, sows are pink.",sows,35,statistical
"{""rating"":6}",2758.20000000298,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Tornadoes are dangerous.,,46,
"{""rating"":0}",2894.9000000059605,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,by_virtue_of,Please select <i>completely false</i>.,,50,
"{""rating"":0}",7601.600000008941,,,"completely false,,,neither true nor false,,,completely true",lions are male,How true is the above statement?, are male,by_virtue_of,"<i>Because</i> they are lions, lions are male.",lions,55,statistical
"{""rating"":6}",3605.79999999702,,,"completely false,,,neither true nor false,,,completely true",submarines are airtight,How true is the above statement?, are airtight,by_virtue_of,"<i>Because</i> they are submarines, submarines are airtight.",submarines,57,principled
"{""rating"":6}",6910.09999999404,,,"completely false,,,neither true nor false,,,completely true",needles are sharp,How true is the above statement?, are sharp,by_virtue_of,"<i>Because</i> they are needles, needles are sharp.",needles,61,principled
"{""rating"":0}",3246.70000000298,,,"completely false,,,neither true nor false,,,completely true",rocks are jagged ,How true is the above statement?, are jagged,by_virtue_of,"<i>Because</i> they are rocks, rocks are jagged.",rocks,64,statistical
"{""rating"":0}",4282.5,,,"completely false,,,neither true nor false,,,completely true",cats like milk,How true is the above statement?, like milk,by_virtue_of,"<i>Because</i> they are cats, cats like milk.",cats,70,statistical
"{""rating"":6}",3264.5,,,"completely false,,,neither true nor false,,,completely true",deer are brown,How true is the above statement?, are brown,by_virtue_of,"<i>Because</i> they are deer, deer are brown.",deer,79,statistical
"{""rating"":6}",9311.20000000298,,,"completely false,,,neither true nor false,,,completely true",trumpets are instruments,How true is the above statement?, are instruments,by_virtue_of,"<i>Because</i> they are trumpets, trumpets are instruments.",trumpets,90,principled
"{""rating"":6}",5274.100000008941,,,"completely false,,,neither true nor false,,,completely true",goats have horns,How true is the above statement?, have horns,by_virtue_of,"<i>Because</i> they are goats, goats have horns.",goats,93,principled
"{""rating"":6}",3305.0,,,"completely false,,,neither true nor false,,,completely true",dolls are manufactured,How true is the above statement?, are manufactured,by_virtue_of,"<i>Because</i> they are dolls, dolls are manufactured.",dolls,95,principled
"{""rating"":6}",3264.9000000059605,,,"completely false,,,neither true nor false,,,completely true",bulldozers are heavy,How true is the above statement?, are heavy,by_virtue_of,"<i>Because</i> they are bulldozers, bulldozers are heavy.",bulldozers,97,principled
"{""rating"":0}",3407.1000000089407,,,"completely false,,,neither true nor false,,,completely true",winters are snowy ,How true is the above statement?, are snowy,by_virtue_of,"<i>Because</i> they are winters, winters are snowy.",winters,98,statistical
"{""rating"":0}",4930.4000000059605,,,"completely false,,,neither true nor false,,,completely true",bees are worker bees,How true is the above statement?, are worker bees,by_virtue_of,"<i>Because</i> they are bees, bees are worker bees.",bees,99,statistical
"{""rating"":5}",5070.5,,,"completely false,,,neither true nor false,,,completely true",christians read the bible,How true is the above statement?, read the bible,by_virtue_of,"<i>Because</i> they are Christians, Christians read the bible.",Christians,107,principled
"{""rating"":6}",6048.79999999702,,,"completely false,,,neither true nor false,,,completely true",ambulances have seatbelts,How true is the above statement?, have seatbelts,by_virtue_of,"<i>Because</i> they are ambulances, ambulances have seatbelts.",ambulances,110,statistical
"{""rating"":0}",9575.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snow is white ,, is white,cue_validity,"You learn that [unknown thing/people] is white, how likely is it to be snow?",snow,7,principled
"{""rating"":0}",2195.800000011921,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,13,
"{""rating"":0}",2366.0,completely false,catch,"completely false,,,neither true nor false,,,completely true",,,,cue_validity,Please select <i>completely false</i>.,,18,
"{""rating"":0}",3606.900000005961,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,The tallest man alive is five feet tall.,,19,
"{""rating"":4}",6391.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors are rich,, are rich,cue_validity,"You learn that [unknown thing/people] are rich, how likely is it to be doctors?",doctors,28,statistical
"{""rating"":4}",6697.9000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tables are flat,, are flat,cue_validity,"You learn that [unknown thing/people] are flat, how likely is it to be tables?",tables,30,principled
"{""rating"":4}",8357.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",airplanes have wings,, have wings,cue_validity,"You learn that [unknown thing/people] have wings, how likely is it to be airplanes?",airplanes,37,principled
"{""rating"":4}",6319.100000008941,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians are catholic ,, are Catholic,cue_validity,"You learn that [unknown thing/people] are Catholic, how likely is it to be Italians?",Italians,38,statistical
"{""rating"":4}",5234.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",dancers move gracefully ,, move gracefully,cue_validity,"You learn that [unknown thing/people] move gracefully, how likely is it to be dancers?",dancers,40,principled
"{""rating"":4}",4084.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects are pretentious,, are pretentious,cue_validity,"You learn that [unknown thing/people] are pretentious, how likely is it to be architects?",architects,42,statistical
"{""rating"":4}",6321.199999988079,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cars have four wheels,, have four wheels,cue_validity,"You learn that [unknown thing/people] have four wheels, how likely is it to be cars?",cars,62,principled
"{""rating"":5}",6433.399999991059,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders have pompoms,, have pompoms,cue_validity,"You learn that [unknown thing/people] have pompoms, how likely is it to be cheerleaders?",cheerleaders,65,statistical
"{""rating"":6}",10082.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses wear horseshoes,, wear horseshoes,cue_validity,"You learn that [unknown thing/people] wear horseshoes, how likely is it to be horses?",horses,67,statistical
"{""rating"":4}",4935.79999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",eggshells are fragile ,, are fragile,cue_validity,"You learn that [unknown thing/people] are fragile, how likely is it to be eggshells?",eggshells,73,principled
"{""rating"":4}",5373.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers work in the circus,, work in the circus,cue_validity,"You learn that [unknown thing/people] work in the circus, how likely is it to be tightrope walkers?",tightrope walkers,75,statistical
"{""rating"":4}",4269.09999999404,,,"very unlikely,,,neither unlikely nor likely,,,very likely",rocking chairs are unstable,, are unstable,cue_validity,"You learn that [unknown thing/people] are unstable, how likely is it to be rocking chairs?",rocking chairs,82,principled
"{""rating"":0}",8984.70000000298,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,cue_validity,Two plus one is equal to six.,,83,
"{""rating"":4}",4224.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers are male,, are male,cue_validity,"You learn that [unknown thing/people] are male, how likely is it to be engineers?",engineers,86,statistical
"{""rating"":4}",3612.29999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is sold in bags,, is sold in bags,cue_validity,"You learn that [unknown thing/people] is sold in bags, how likely is it to be spinach?",spinach,88,statistical
"{""rating"":6}",14980.19999998808,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk comes from cows,, comes from cows,cue_validity,"You learn that [unknown thing/people] comes from cows, how likely is it to be milk?",milk,89,statistical
"{""rating"":4}",14466.79999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",grass is green ,, is green,cue_validity,"You learn that [unknown thing/people] is green, how likely is it to be grass?",grass,100,principled
"{""rating"":4}",5008.79999999702,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers eat donuts,, eat donuts,cue_validity,"You learn that [unknown thing/people] eat donuts, how likely is it to be police officers?",police officers,101,statistical
"{""rating"":4}",4217.600000008941,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sandpaper is sold at the hardware store,, is sold at the hardware store,cue_validity,"You learn that [unknown thing/people] is sold at the hardware store, how likely is it to be sandpaper?",sandpaper,102,statistical
"{""rating"":5}",5839.4000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",wallets hold money,, hold money,cue_validity,"You learn that [unknown thing/people] hold money, how likely is it to be wallets?",wallets,103,principled
"{""rating"":4}",4365.9000000059605,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans are brunettes,, are brunettes,cue_validity,"You learn that [unknown thing/people] are brunettes, how likely is it to be Americans?",Americans,104,statistical
"{""rating"":5}",5844.70000000298,,,"very unlikely,,,neither unlikely nor likely,,,very likely",peacocks have beautiful tails,, have beautiful tails,cue_validity,"You learn that [unknown thing/people] have beautiful tails, how likely is it to be peacocks?",peacocks,108,principled
"{""rating"":4}",7105.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",bears can roar,, can roar,cue_validity,"You learn that [unknown thing/people] can roar, how likely is it to be bears?",bears,109,principled
"{""rating"":4}",4064.400000005961,,,"very unlikely,,,neither unlikely nor likely,,,very likely",frenchmen are europeans,, are Europeans,cue_validity,"You learn that [unknown thing/people] are Europeans, how likely is it to be Frenchmen?",Frenchmen,112,principled
"{""rating"":4}",6489.09999999404,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds are kept in cages,, are kept in cages,cue_validity,"You learn that [unknown thing/people] are kept in cages, how likely is it to be birds?",birds,115,statistical
"{""rating"":4}",4863.100000008941,,,"very unlikely,,,neither unlikely nor likely,,,very likely",lifeguards can swim ,, can swim,cue_validity,"You learn that [unknown thing/people] can swim, how likely is it to be lifeguards?",lifeguards,116,principled
