responses,rt,answer,catch,choices,item,prompt,property,question_type,stimulus,subject,trial_num,type
"{""rating"":0}",5488.799999952316,,,"completely false,,,neither true nor false,,,completely true",shower caps are transparent,How true is the above statement?, are transparent,by_virtue_of,"<i>Because</i> they are shower caps, shower caps are transparent.",shower caps,72,statistical
"{""rating"":6}",5569.599999904633,,,"completely false,,,neither true nor false,,,completely true",roller skates have wheels,How true is the above statement?, have wheels,by_virtue_of,"<i>Because</i> they are roller skates, roller skates have wheels.",roller skates,73,principled
"{""rating"":6}",8807.600000023842,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,by_virtue_of,Stealing toys from little children is a bad thing to do.,,75,
"{""rating"":0}",6139.799999952316,,,"completely false,,,neither true nor false,,,completely true",bananas ripen quickly,How true is the above statement?, ripen quickly,by_virtue_of,"<i>Because</i> they are bananas, bananas ripen quickly.",bananas,84,statistical
"{""rating"":0}",4803.399999976158,,,"completely false,,,neither true nor false,,,completely true",raccoons eat garbage,How true is the above statement?, eat garbage,by_virtue_of,"<i>Because</i> they are raccoons, raccoons eat garbage.",raccoons,88,statistical
"{""rating"":2}",6649.200000047684,,,"completely false,,,neither true nor false,,,completely true",goats are stubborn,How true is the above statement?, are stubborn,by_virtue_of,"<i>Because</i> they are goats, goats are stubborn.",goats,89,statistical
"{""rating"":4}",6894.200000047684,,,"completely false,,,neither true nor false,,,completely true",pigs suckle their young,How true is the above statement?, suckle their young,by_virtue_of,"<i>Because</i> they are pigs, pigs suckle their young.",pigs,92,principled
"{""rating"":6}",6284.399999976158,,,"completely false,,,neither true nor false,,,completely true",mammals wean their young,How true is the above statement?, wean their young,by_virtue_of,"<i>Because</i> they are mammals, mammals wean their young.",mammals,93,principled
"{""rating"":6}",3248.399999976158,,,"completely false,,,neither true nor false,,,completely true",celebrities are famous,How true is the above statement?, are famous,by_virtue_of,"<i>Because</i> they are celebrities, celebrities are famous.",celebrities,95,principled
"{""rating"":5}",5845.800000071526,,,"completely false,,,neither true nor false,,,completely true",worms live in the ground,How true is the above statement?, live in the ground,by_virtue_of,"<i>Because</i> they are worms, worms live in the ground.",worms,100,principled
"{""rating"":2}",6239.399999976158,,,"completely false,,,neither true nor false,,,completely true",trumpets are loud,How true is the above statement?, are loud,by_virtue_of,"<i>Because</i> they are trumpets, trumpets are loud.",trumpets,103,statistical
"{""rating"":0}",3493.2999999523163,,,"completely false,,,neither true nor false,,,completely true",muslims are middle eastern,How true is the above statement?, are Middle Eastern,by_virtue_of,"<i>Because</i> they are Muslims, Muslims are Middle Eastern.",Muslims,106,statistical
"{""rating"":6}",4598.600000023842,,,"completely false,,,neither true nor false,,,completely true",teachers impart knowledge ,How true is the above statement?, impart knowledge,by_virtue_of,"<i>Because</i> they are teachers, teachers impart knowledge.",teachers,111,principled
"{""rating"":0}",4001.700000047684,,,"completely false,,,neither true nor false,,,completely true",needles are sterile,How true is the above statement?, are sterile,by_virtue_of,"<i>Because</i> they are needles, needles are sterile.",needles,112,statistical
"{""rating"":5}",4523.200000047684,,,"completely false,,,neither true nor false,,,completely true",diapers are absorbent,How true is the above statement?, are absorbent,by_virtue_of,"<i>Because</i> they are diapers, diapers are absorbent.",diapers,120,principled
"{""rating"":3}",4534.299999952316,,,"completely false,,,neither true nor false,,,completely true",winters are cold,How true is the above statement?, are cold,generic,Winters are cold.,winters,4,principled
"{""rating"":6}",3286.599999904633,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,5,
"{""rating"":5}",8118.800000071526,,,"completely false,,,neither true nor false,,,completely true",cherries have stems,How true is the above statement?, have stems,generic,Cherries have stems.,cherries,7,statistical
"{""rating"":5}",4443.300000071526,,,"completely false,,,neither true nor false,,,completely true",deer have antlers,How true is the above statement?, have antlers,generic,Deer have antlers.,deer,11,principled
"{""rating"":4}",5793.799999952316,,,"completely false,,,neither true nor false,,,completely true",sheep live in herds,How true is the above statement?, live in herds,generic,Sheep live in herds.,sheep,24,statistical
"{""rating"":5}",5630.400000095367,,,"completely false,,,neither true nor false,,,completely true",pigeons have feathers,How true is the above statement?, have feathers,generic,Pigeons have feathers.,pigeons,26,principled
"{""rating"":6}",2975.600000023842,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,generic,Please select <i>completely true</i>.,,28,
"{""rating"":5}",13244.299999952316,,,"completely false,,,neither true nor false,,,completely true",strawberries are sold in boxes,How true is the above statement?, are sold in boxes,generic,Strawberries are sold in boxes.,strawberries,31,statistical
"{""rating"":3}",5833.100000023842,,,"completely false,,,neither true nor false,,,completely true",trampolines are black,How true is the above statement?, are black,generic,Trampolines are black.,trampolines,34,statistical
"{""rating"":6}",6305.800000071526,,,"completely false,,,neither true nor false,,,completely true",kangaroos live in australia,How true is the above statement?, live in Australia,generic,Kangaroos live in Australia.,kangaroos,35,statistical
"{""rating"":4}",3934.0,,,"completely false,,,neither true nor false,,,completely true",dogs wear collars ,How true is the above statement?, wear collars,generic,Dogs wear collars.,dogs,37,statistical
"{""rating"":4}",3352.8000000715256,,,"completely false,,,neither true nor false,,,completely true",rocks are hard ,How true is the above statement?, are hard,generic,Rocks are hard.,rocks,39,principled
"{""rating"":3}",3738.600000023842,,,"completely false,,,neither true nor false,,,completely true",bricks are red ,How true is the above statement?, are red,generic,Bricks are red.,bricks,40,statistical
"{""rating"":5}",3861.200000047684,,,"completely false,,,neither true nor false,,,completely true",lions have manes,How true is the above statement?, have manes,generic,Lions have manes.,lions,47,principled
"{""rating"":0}",7365.699999928474,,,"completely false,,,neither true nor false,,,completely true",canadians are right-handed,How true is the above statement?, are right-handed,generic,Canadians are right-handed.,Canadians,49,statistical
"{""rating"":6}",2505.0,,,"completely false,,,neither true nor false,,,completely true",cats are animals,How true is the above statement?, are animals,generic,Cats are animals.,cats,51,principled
"{""rating"":3}",15845.100000023842,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,Committing murders for fun is morally wrong.,,62,
"{""rating"":6}",6174.299999952316,,,"completely false,,,neither true nor false,,,completely true",taxis transport people,How true is the above statement?, transport people,generic,Taxis transport people.,taxis,64,principled
"{""rating"":6}",2857.2999999523163,,,"completely false,,,neither true nor false,,,completely true",bees have wings,How true is the above statement?, have wings,generic,Bees have wings.,bees,65,principled
"{""rating"":0}",3674.100000023842,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,generic,The heaviest man alive weighs twelve pounds.,,70,
"{""rating"":6}",3175.100000023842,,,"completely false,,,neither true nor false,,,completely true",mushrooms are used in cooking,How true is the above statement?, are used in cooking,generic,Mushrooms are used in cooking.,mushrooms,76,statistical
"{""rating"":3}",8623.799999952316,,,"completely false,,,neither true nor false,,,completely true",bachelors get married,How true is the above statement?, get married,generic,Bachelors get married.,bachelors,78,statistical
"{""rating"":5}",7106.0,,,"completely false,,,neither true nor false,,,completely true",mormons live in utah,How true is the above statement?, live in Utah,generic,Mormons live in Utah.,Mormons,80,statistical
"{""rating"":6}",5228.5,,,"completely false,,,neither true nor false,,,completely true",sows are pigs,How true is the above statement?, are pigs,generic,Sows are pigs.,sows,90,principled
"{""rating"":6}",3621.799999952316,,,"completely false,,,neither true nor false,,,completely true",elk have antlers,How true is the above statement?, have antlers,generic,Elk have antlers.,elk,96,principled
"{""rating"":6}",2735.600000023842,,,"completely false,,,neither true nor false,,,completely true",ambulances have sirens,How true is the above statement?, have sirens,generic,Ambulances have sirens.,ambulances,101,principled
"{""rating"":5}",4147.0,,,"completely false,,,neither true nor false,,,completely true",germans are from northern europe,How true is the above statement?, are from Northern Europe,generic,Germans are from Northern Europe.,Germans,109,principled
"{""rating"":3}",5407.900000095367,,,"completely false,,,neither true nor false,,,completely true",fire trucks are red ,How true is the above statement?, are red,generic,Fire trucks are red.,fire trucks,110,statistical
"{""rating"":5}",3870.799999952316,,,"completely false,,,neither true nor false,,,completely true",gymnasts are flexible,How true is the above statement?, are flexible,generic,Gymnasts are flexible.,gymnasts,113,principled
"{""rating"":1}",3676.1999999284735,,,"completely false,,,neither true nor false,,,completely true",professors are absent-minded ,How true is the above statement?, are absent-minded,generic,Professors are absent-minded.,professors,114,statistical
"{""rating"":3}",7935.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",snakes are long,, are long,prevalence,"Think about snakes, how likely are they to be long?",snakes,1,statistical
"{""rating"":4}",7119.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",barns are red,, are red,prevalence,"Think about barns, how likely are they to be red?",barns,10,statistical
"{""rating"":6}",4972.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",spinach is green ,, is green,prevalence,"Think about spinach, how likely are they to be green?",spinach,13,principled
"{""rating"":6}",3579.0,completely true,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,Getting struck by lightning is bad for your health.,,15,
"{""rating"":5}",12693.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",raincoats are plastic,, are plastic,prevalence,"Think about raincoats, how likely are they to be plastic?",raincoats,16,statistical
"{""rating"":3}",4219.800000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",ducks are female,, are female,prevalence,"Think about ducks, how likely are they to be female?",ducks,17,statistical
"{""rating"":0}",5025.0,completely false,filler,"completely false,,,neither true nor false,,,completely true",,How true is the above statement?,,prevalence,One cent is a lot of money.,,19,
"{""rating"":6}",7947.599999904633,,,"very unlikely,,,neither unlikely nor likely,,,very likely",doctors diagnose ailments ,, diagnose ailments,prevalence,"Think about doctors, how likely are they to diagnose ailments?",doctors,20,principled
"{""rating"":6}",2909.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",birds have wings,, have wings,prevalence,"Think about birds, how likely are they to have wings?",birds,21,principled
"{""rating"":6}",7238.300000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",carrots are orange,, are orange,prevalence,"Think about carrots, how likely are they to be orange?",carrots,22,statistical
"{""rating"":6}",3776.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",tightrope walkers have good balance,, have good balance,prevalence,"Think about tightrope walkers, how likely are they to have good balance?",tightrope walkers,27,principled
"{""rating"":5}",6469.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",turtles eat lettuce,, eat lettuce,prevalence,"Think about turtles, how likely are they to eat lettuce?",turtles,41,statistical
"{""rating"":6}",5620.600000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cows live on farms,, live on farms,prevalence,"Think about cows, how likely are they to live on farms?",cows,42,statistical
"{""rating"":6}",4246.300000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",police officers wear badges,, wear badges,prevalence,"Think about police officers, how likely are they to wear badges?",police officers,52,principled
"{""rating"":6}",4555.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",horses have four legs,, have four legs,prevalence,"Think about horses, how likely are they to have four legs?",horses,53,principled
"{""rating"":6}",3303.4000000953674,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,56,
"{""rating"":6}",4158.0,,,"very unlikely,,,neither unlikely nor likely,,,very likely",architects design buildings,, design buildings,prevalence,"Think about architects, how likely are they to design buildings?",architects,57,principled
"{""rating"":4}",11470.100000023842,,,"very unlikely,,,neither unlikely nor likely,,,very likely",oranges are grown in florida,, are grown in Florida,prevalence,"Think about oranges, how likely are they to be grown in Florida?",oranges,60,statistical
"{""rating"":6}",3214.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",sandpaper is rough,, is rough,prevalence,"Think about sandpaper, how likely is it to be rough?",sandpaper,66,principled
"{""rating"":6}",16914.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",united states presidents are men,, are men,prevalence,"Think about United States presidents, how likely are they to be men?",United States presidents,67,statistical
"{""rating"":3}",8731.299999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",summers are humid ,, are humid,prevalence,"Think about summers, how likely are they to be humid?",summers,71,statistical
"{""rating"":6}",2424.200000047684,completely true,catch,"completely false,,,neither true nor false,,,completely true",,,,prevalence,Please select <i>completely true</i>.,,85,
"{""rating"":5}",9566.300000071526,,,"very unlikely,,,neither unlikely nor likely,,,very likely",americans live in america,, live in America,prevalence,"Think about Americans, how likely are they to live in America?",Americans,86,principled
"{""rating"":2}",6445.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",golfers wear plaid pants,, wear plaid pants,prevalence,"Think about golfers, how likely are they to wear plaid pants?",golfers,94,statistical
"{""rating"":6}",3985.1999999284735,,,"very unlikely,,,neither unlikely nor likely,,,very likely",leopards are predators,, are predators,prevalence,"Think about leopards, how likely are they to be predators?",leopards,98,statistical
"{""rating"":4}",6880.200000047684,,,"very unlikely,,,neither unlikely nor likely,,,very likely",italians live in southern europe,, live in Southern Europe,prevalence,"Think about Italians, how likely are they to live in Southern Europe?",Italians,99,principled
"{""rating"":5}",7683.799999952316,,,"very unlikely,,,neither unlikely nor likely,,,very likely",engineers have degrees,, have degrees,prevalence,"Think about engineers, how likely are they to have degrees?",engineers,107,principled
"{""rating"":4}",4082.5,,,"very unlikely,,,neither unlikely nor likely,,,very likely",englishmen drink tea ,, drink tea,prevalence,"Think about Englishmen, how likely are they to drink tea?",Englishmen,108,statistical
"{""rating"":6}",7688.399999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",milk is white,, is white,prevalence,"Think about milk, how likely is it to be white?",milk,115,principled
"{""rating"":4}",7213.899999976158,,,"very unlikely,,,neither unlikely nor likely,,,very likely",cheerleaders are spirited,, are spirited,prevalence,"Think about cheerleaders, how likely are they to be spirited?",cheerleaders,117,principled
