pp,type,item,subject,property,by_virtue_of,cue_validity,generic,prevalence,source
A10AVWALIHR4UQ,principled,engineers have degrees,engineers, have degrees,,0.3333333333333333,,,novel
A10AVWALIHR4UQ,principled,frenchmen are europeans,Frenchmen, are Europeans,,,1.0,,novel
A10AVWALIHR4UQ,principled,germans are from northern europe,Germans, are from Northern Europe,1.0,,,,novel
A10AVWALIHR4UQ,principled,grass is green ,grass, is green,,,0.8333333333333334,,novel
A10AVWALIHR4UQ,principled,gymnasts are flexible,gymnasts, are flexible,0.6666666666666666,,,,novel
A10AVWALIHR4UQ,principled,hair nets cover your head,hair nets, cover your head,,,,1.0,novel
A10AVWALIHR4UQ,principled,hindus don’t eat beef ,Hindus, don’t eat beef,,,,1.0,novel
A10AVWALIHR4UQ,principled,horses have four legs,horses, have four legs,,0.16666666666666666,,,novel
A10AVWALIHR4UQ,principled,italians live in southern europe,Italians, live in Southern Europe,,0.8333333333333334,,,novel
A10AVWALIHR4UQ,principled,lifeguards can swim ,lifeguards, can swim,,,1.0,,novel
A10AVWALIHR4UQ,principled,lions have manes,lions, have manes,1.0,,,,novel
A10AVWALIHR4UQ,principled,mammals wean their young,mammals, wean their young,,,,1.0,novel
A10AVWALIHR4UQ,principled,milk is white,milk, is white,,0.0,,,novel
A10AVWALIHR4UQ,principled,peacocks have beautiful tails,peacocks, have beautiful tails,,,0.6666666666666666,,novel
A10AVWALIHR4UQ,principled,pigeons have feathers,pigeons, have feathers,0.8333333333333334,,,,novel
A10AVWALIHR4UQ,principled,pigs suckle their young,pigs, suckle their young,,,,1.0,novel
A10AVWALIHR4UQ,principled,police officers wear badges,police officers, wear badges,,0.3333333333333333,,,novel
A10AVWALIHR4UQ,principled,rocking chairs are unstable,rocking chairs, are unstable,,,1.0,,novel
A10AVWALIHR4UQ,principled,rocks are hard ,rocks, are hard,0.3333333333333333,,,,novel
A10AVWALIHR4UQ,principled,roller skates have wheels,roller skates, have wheels,,,,1.0,novel
A10AVWALIHR4UQ,principled,sandpaper is rough,sandpaper, is rough,,0.0,,,novel
A10AVWALIHR4UQ,principled,snow is white ,snow, is white,,,0.8333333333333334,,novel
A10AVWALIHR4UQ,principled,sows are pigs,sows, are pigs,1.0,,,,novel
A10AVWALIHR4UQ,principled,spandex is stretchy,spandex, is stretchy,,,,1.0,novel
A10AVWALIHR4UQ,principled,spinach is green ,spinach, is green,,0.16666666666666666,,,novel
A10AVWALIHR4UQ,principled,tables are flat,tables, are flat,,,0.8333333333333334,,novel
A10AVWALIHR4UQ,principled,taxis transport people,taxis, transport people,1.0,,,,novel
A10AVWALIHR4UQ,principled,teachers impart knowledge ,teachers, impart knowledge,,,,1.0,novel
A10AVWALIHR4UQ,principled,tightrope walkers have good balance,tightrope walkers, have good balance,,0.0,,,novel
A10AVWALIHR4UQ,principled,wallets hold money,wallets, hold money,,,1.0,,novel
A10AVWALIHR4UQ,principled,winters are cold,winters, are cold,1.0,,,,novel
A10AVWALIHR4UQ,principled,worms live in the ground,worms, live in the ground,,,,0.6666666666666666,novel
A10AVWALIHR4UQ,statistical,americans are brunettes,Americans, are brunettes,,,0.5,,novel
A10AVWALIHR4UQ,statistical,architects are pretentious,architects, are pretentious,,,0.5,,novel
A10AVWALIHR4UQ,statistical,artists are eccentric ,artists, are eccentric,0.16666666666666666,,,,novel
A10AVWALIHR4UQ,statistical,bachelors get married,bachelors, get married,,,,0.5,novel
A10AVWALIHR4UQ,statistical,bananas ripen quickly,bananas, ripen quickly,,0.3333333333333333,,,novel
A10AVWALIHR4UQ,statistical,birds are kept in cages,birds, are kept in cages,,,0.16666666666666666,,novel
A10AVWALIHR4UQ,statistical,books are paperbacks,books, are paperbacks,0.0,,,,novel
A10AVWALIHR4UQ,statistical,brazilians like soccer ,Brazilians, like soccer,0.0,,,,novel
A10AVWALIHR4UQ,statistical,bricks are red ,bricks, are red,,,,0.6666666666666666,novel
A10AVWALIHR4UQ,statistical,bulldozers are yellow,bulldozers, are yellow,,0.0,,,novel
A10AVWALIHR4UQ,statistical,canadians are right-handed,Canadians, are right-handed,,,,0.6666666666666666,novel
A10AVWALIHR4UQ,statistical,cheerleaders have pompoms,cheerleaders, have pompoms,,,0.6666666666666666,,novel
A10AVWALIHR4UQ,statistical,cheetahs hunt gazelles,cheetahs, hunt gazelles,0.6666666666666666,,,,novel
A10AVWALIHR4UQ,statistical,cherries have stems,cherries, have stems,,,,0.6666666666666666,novel
A10AVWALIHR4UQ,statistical,christians go to church,Christians, go to church,,1.0,,,novel
A10AVWALIHR4UQ,statistical,clocks have alarms ,clocks, have alarms,,0.3333333333333333,,,novel
A10AVWALIHR4UQ,statistical,doctors are rich,doctors, are rich,,,0.6666666666666666,,novel
A10AVWALIHR4UQ,statistical,dogs wear collars ,dogs, wear collars,,,,0.8333333333333334,novel
A10AVWALIHR4UQ,statistical,dolls wear dresses,dolls, wear dresses,,0.16666666666666666,,,novel
A10AVWALIHR4UQ,statistical,engineers are male,engineers, are male,,,0.5,,novel
A10AVWALIHR4UQ,statistical,feathers are pretty,feathers, are pretty,0.0,,,,novel
A10AVWALIHR4UQ,statistical,fire trucks are red ,fire trucks, are red,,,,0.6666666666666666,novel
A10AVWALIHR4UQ,statistical,goats are stubborn,goats, are stubborn,,0.0,,,novel
A10AVWALIHR4UQ,statistical,horses wear horseshoes,horses, wear horseshoes,,,0.8333333333333334,,novel
A10AVWALIHR4UQ,statistical,italians are catholic ,Italians, are Catholic,,,0.5,,novel
A10AVWALIHR4UQ,statistical,jews go to a synagogue,Jews, go to a synagogue,0.0,,,,novel
A10AVWALIHR4UQ,statistical,journalists carry notebooks,journalists, carry notebooks,0.6666666666666666,,,,novel
A10AVWALIHR4UQ,statistical,kangaroos live in australia,kangaroos, live in Australia,,,,0.8333333333333334,novel
A10AVWALIHR4UQ,statistical,lemons are yellow,lemons, are yellow,,0.0,,,novel
A10AVWALIHR4UQ,statistical,milk comes from cows,milk, comes from cows,,,1.0,,novel
A10AVWALIHR4UQ,statistical,moose are brown,moose, are brown,0.6666666666666666,,,,novel
A10AVWALIHR4UQ,statistical,mormons live in utah,Mormons, live in Utah,,,,0.3333333333333333,novel
A10AVWALIHR4UQ,statistical,mushrooms are used in cooking,mushrooms, are used in cooking,,,,0.16666666666666666,novel
A10AVWALIHR4UQ,statistical,muslims are middle eastern,Muslims, are Middle Eastern,,0.6666666666666666,,,novel
A10AVWALIHR4UQ,statistical,needles are sterile,needles, are sterile,,0.3333333333333333,,,novel
A10AVWALIHR4UQ,statistical,police officers eat donuts,police officers, eat donuts,,,0.3333333333333333,,novel
A10AVWALIHR4UQ,statistical,preschoolers cannot read,preschoolers, cannot read,0.3333333333333333,,,,novel
A10AVWALIHR4UQ,statistical,professors are absent-minded ,professors, are absent-minded,,,,0.16666666666666666,novel
A10AVWALIHR4UQ,statistical,raccoons eat garbage,raccoons, eat garbage,,0.16666666666666666,,,novel
A10AVWALIHR4UQ,statistical,sandpaper is sold at the hardware store,sandpaper, is sold at the hardware store,,,1.0,,novel
A10AVWALIHR4UQ,statistical,scissors are right-handed,scissors, are right-handed,0.0,,,,novel
A10AVWALIHR4UQ,statistical,sheep live in herds,sheep, live in herds,,,,0.8333333333333334,novel
A10AVWALIHR4UQ,statistical,shower caps are transparent,shower caps, are transparent,,0.0,,,novel
A10AVWALIHR4UQ,statistical,spinach is sold in bags,spinach, is sold in bags,,,0.6666666666666666,,novel
A10AVWALIHR4UQ,statistical,squirrels live in parks,squirrels, live in parks,0.0,,,,novel
A10AVWALIHR4UQ,statistical,strawberries are sold in boxes,strawberries, are sold in boxes,,,,0.6666666666666666,novel
A10AVWALIHR4UQ,statistical,submarines are black,submarines, are black,,0.0,,,novel
A10AVWALIHR4UQ,statistical,tightrope walkers work in the circus,tightrope walkers, work in the circus,,,0.8333333333333334,,novel
A10AVWALIHR4UQ,statistical,trains are long,trains, are long,0.16666666666666666,,,,novel
A10AVWALIHR4UQ,statistical,trampolines are black,trampolines, are black,,,,0.6666666666666666,novel
A10AVWALIHR4UQ,statistical,trumpets are loud,trumpets, are loud,,0.0,,,novel
A12X8RUSITV7RU,principled,airplanes have wings,airplanes, have wings,,0.5,,,novel
A12X8RUSITV7RU,principled,bachelors are unmarried,bachelors, are unmarried,,,1.0,,novel
A12X8RUSITV7RU,principled,bananas are yellow,bananas, are yellow,0.5,,,,novel
A12X8RUSITV7RU,principled,barns are buildings,barns, are buildings,,,,1.0,novel
A12X8RUSITV7RU,principled,bears can roar,bears, can roar,,0.6666666666666666,,,novel
A12X8RUSITV7RU,principled,bricks are rectangular,bricks, are rectangular,,,0.8333333333333334,,novel
A12X8RUSITV7RU,principled,bulldozers are heavy,bulldozers, are heavy,0.5,,,,novel
A12X8RUSITV7RU,principled,canadians live north of the us,Canadians, live north of the US,,,1.0,,novel
A12X8RUSITV7RU,principled,carrots are crunchy,carrots, are crunchy,,,,0.6666666666666666,novel
A12X8RUSITV7RU,principled,cars have four wheels,cars, have four wheels,,0.6666666666666666,,,novel
A12X8RUSITV7RU,principled,cherries are red ,cherries, are red,,,0.6666666666666666,,novel
A12X8RUSITV7RU,principled,christians read the bible,Christians, read the bible,0.6666666666666666,,,,novel
A12X8RUSITV7RU,principled,clocks tell time,clocks, tell time,0.6666666666666666,,,,novel
A12X8RUSITV7RU,principled,cows have udders,cows, have udders,,,,0.8333333333333334,novel
A12X8RUSITV7RU,principled,dancers move gracefully ,dancers, move gracefully,,0.6666666666666666,,,novel
A12X8RUSITV7RU,principled,dolls are manufactured,dolls, are manufactured,0.3333333333333333,,,,novel
A12X8RUSITV7RU,principled,ducks lay eggs,ducks, lay eggs,,,,1.0,novel
A12X8RUSITV7RU,principled,eggshells are fragile ,eggshells, are fragile,,0.3333333333333333,,,novel
A12X8RUSITV7RU,principled,englishmen are from great britain,Englishmen, are from Great Britain,,,,1.0,novel
A12X8RUSITV7RU,principled,fire trucks have hoses,fire trucks, have hoses,,,1.0,,novel
A12X8RUSITV7RU,principled,frenchmen are europeans,Frenchmen, are Europeans,,0.5,,,novel
A12X8RUSITV7RU,principled,goats have horns,goats, have horns,0.16666666666666666,,,,novel
A12X8RUSITV7RU,principled,golfers use clubs,golfers, use clubs,,,,1.0,novel
A12X8RUSITV7RU,principled,grass is green ,grass, is green,,0.5,,,novel
A12X8RUSITV7RU,principled,kangaroos have pouches,kangaroos, have pouches,,,0.8333333333333334,,novel
A12X8RUSITV7RU,principled,lemons are sour ,lemons, are sour,0.3333333333333333,,,,novel
A12X8RUSITV7RU,principled,leopards have spots,leopards, have spots,,,,1.0,novel
A12X8RUSITV7RU,principled,lifeguards can swim ,lifeguards, can swim,,0.5,,,novel
A12X8RUSITV7RU,principled,mormons don’t drink alcohol,Mormons, don’t drink alcohol,,,0.8333333333333334,,novel
A12X8RUSITV7RU,principled,mushrooms are fungi,mushrooms, are fungi,,,1.0,,novel
A12X8RUSITV7RU,principled,muslims pray to allah,Muslims, pray to Allah,0.8333333333333334,,,,novel
A12X8RUSITV7RU,principled,needles are sharp,needles, are sharp,0.5,,,,novel
A12X8RUSITV7RU,principled,oranges grow on trees,oranges, grow on trees,,,,1.0,novel
A12X8RUSITV7RU,principled,peacocks have beautiful tails,peacocks, have beautiful tails,,0.5,,,novel
A12X8RUSITV7RU,principled,professors are highly educated,professors, are highly educated,,,1.0,,novel
A12X8RUSITV7RU,principled,raccoons look like bandits,raccoons, look like bandits,0.0,,,,novel
A12X8RUSITV7RU,principled,raincoats are waterproof,raincoats, are waterproof,,,,1.0,novel
A12X8RUSITV7RU,principled,rocking chairs are unstable,rocking chairs, are unstable,,0.3333333333333333,,,novel
A12X8RUSITV7RU,principled,sheep produce milk,sheep, produce milk,,,1.0,,novel
A12X8RUSITV7RU,principled,shower caps are waterproof,shower caps, are waterproof,0.6666666666666666,,,,novel
A12X8RUSITV7RU,principled,snakes lay eggs,snakes, lay eggs,,,,1.0,novel
A12X8RUSITV7RU,principled,snow is white ,snow, is white,,0.3333333333333333,,,novel
A12X8RUSITV7RU,principled,strawberries are red ,strawberries, are red,,,0.8333333333333334,,novel
A12X8RUSITV7RU,principled,submarines are airtight,submarines, are airtight,1.0,,,,novel
A12X8RUSITV7RU,principled,summers are warm,summers, are warm,,,,0.8333333333333334,novel
A12X8RUSITV7RU,principled,tables are flat,tables, are flat,,0.3333333333333333,,,novel
A12X8RUSITV7RU,principled,trampolines are bouncy,trampolines, are bouncy,,,1.0,,novel
A12X8RUSITV7RU,principled,trumpets are instruments,trumpets, are instruments,0.0,,,,novel
A12X8RUSITV7RU,principled,turtles walk slowly ,turtles, walk slowly,,,,0.8333333333333334,novel
A12X8RUSITV7RU,principled,united states presidents are over 35,United States presidents, are over 35,,,,1.0,novel
A12X8RUSITV7RU,principled,wallets hold money,wallets, hold money,,0.6666666666666666,,,novel
A12X8RUSITV7RU,statistical,airplanes have passengers,airplanes, have passengers,,,0.6666666666666666,,novel
A12X8RUSITV7RU,statistical,ambulances have seatbelts,ambulances, have seatbelts,0.16666666666666666,,,,novel
A12X8RUSITV7RU,statistical,americans are brunettes,Americans, are brunettes,,0.5,,,novel
A12X8RUSITV7RU,statistical,ants can bite,ants, can bite,,,,0.8333333333333334,novel
A12X8RUSITV7RU,statistical,architects are pretentious,architects, are pretentious,,0.5,,,novel
A12X8RUSITV7RU,statistical,bears perform at circuses,bears, perform at circuses,,,0.6666666666666666,,novel
A12X8RUSITV7RU,statistical,bees are worker bees,bees, are worker bees,0.6666666666666666,,,,novel
A12X8RUSITV7RU,statistical,bikers have tattoos ,bikers, have tattoos,,,,0.8333333333333334,novel
A12X8RUSITV7RU,statistical,birds are kept in cages,birds, are kept in cages,,0.5,,,novel
A12X8RUSITV7RU,statistical,cars have radios ,cars, have radios,,,0.8333333333333334,,novel
A12X8RUSITV7RU,statistical,cats like milk,cats, like milk,0.5,,,,novel
A12X8RUSITV7RU,statistical,celebrities are arrogant,celebrities, are arrogant,,,,0.8333333333333334,novel
A12X8RUSITV7RU,statistical,cheerleaders have pompoms,cheerleaders, have pompoms,,0.6666666666666666,,,novel
A12X8RUSITV7RU,statistical,dancers are fit,dancers, are fit,,,1.0,,novel
A12X8RUSITV7RU,statistical,deer are brown,deer, are brown,0.16666666666666666,,,,novel
A12X8RUSITV7RU,statistical,diapers are white,diapers, are white,,,,0.6666666666666666,novel
A12X8RUSITV7RU,statistical,doctors are rich,doctors, are rich,,0.5,,,novel
A12X8RUSITV7RU,statistical,dogs bark at strangers,dogs, bark at strangers,,,1.0,,novel
A12X8RUSITV7RU,statistical,eggshells are white,eggshells, are white,,,0.8333333333333334,,novel
A12X8RUSITV7RU,statistical,elk are brown,elk, are brown,0.0,,,,novel
A12X8RUSITV7RU,statistical,elms are tall,elms, are tall,,,,0.8333333333333334,novel
A12X8RUSITV7RU,statistical,engineers are male,engineers, are male,,0.5,,,novel
A12X8RUSITV7RU,statistical,frenchmen drink wine,Frenchmen, drink wine,,,0.6666666666666666,,novel
A12X8RUSITV7RU,statistical,germans drink beer ,Germans, drink beer,0.5,,,,novel
A12X8RUSITV7RU,statistical,grass grows on lawns,grass, grows on lawns,,,0.8333333333333334,,novel
A12X8RUSITV7RU,statistical,gymnasts are young,gymnasts, are young,0.16666666666666666,,,,novel
A12X8RUSITV7RU,statistical,hair nets are black ,hair nets, are black,,,,0.5,novel
A12X8RUSITV7RU,statistical,hindus live in india ,Hindus, live in India,,,,1.0,novel
A12X8RUSITV7RU,statistical,horses wear horseshoes,horses, wear horseshoes,,0.8333333333333334,,,novel
A12X8RUSITV7RU,statistical,italians are catholic ,Italians, are Catholic,,0.5,,,novel
A12X8RUSITV7RU,statistical,lifeguards are muscular,lifeguards, are muscular,,,0.6666666666666666,,novel
A12X8RUSITV7RU,statistical,lions are male,lions, are male,0.16666666666666666,,,,novel
A12X8RUSITV7RU,statistical,mammals are placental mammals,mammals, are placental mammals,,,,1.0,novel
A12X8RUSITV7RU,statistical,milk comes from cows,milk, comes from cows,,0.5,,,novel
A12X8RUSITV7RU,statistical,peacocks are ornamental pets,peacocks, are ornamental pets,,,0.6666666666666666,,novel
A12X8RUSITV7RU,statistical,pigeons sit on statues ,pigeons, sit on statues,0.0,,,,novel
A12X8RUSITV7RU,statistical,pigs are kept in pens ,pigs, are kept in pens,,,,0.6666666666666666,novel
A12X8RUSITV7RU,statistical,police officers eat donuts,police officers, eat donuts,,0.5,,,novel
A12X8RUSITV7RU,statistical,rocking chairs are wooden,rocking chairs, are wooden,,,0.6666666666666666,,novel
A12X8RUSITV7RU,statistical,rocks are jagged ,rocks, are jagged,0.5,,,,novel
A12X8RUSITV7RU,statistical,roller skates have laces,roller skates, have laces,,,,1.0,novel
A12X8RUSITV7RU,statistical,sandpaper is sold at the hardware store,sandpaper, is sold at the hardware store,,0.5,,,novel
A12X8RUSITV7RU,statistical,snow falls in the winter,snow, snow falls in the winter,,,0.6666666666666666,,novel
A12X8RUSITV7RU,statistical,sows are pink,sows, are pink,0.0,,,,novel
A12X8RUSITV7RU,statistical,spandex is thin,spandex, is thin,,,,0.8333333333333334,novel
A12X8RUSITV7RU,statistical,spinach is sold in bags,spinach, is sold in bags,,0.5,,,novel
A12X8RUSITV7RU,statistical,tables are made of wood,tables, are made of wood,,,0.6666666666666666,,novel
A12X8RUSITV7RU,statistical,taxis are yellow ,taxis, are yellow,0.5,,,,novel
A12X8RUSITV7RU,statistical,teachers are female,teachers, are female,,,,0.8333333333333334,novel
A12X8RUSITV7RU,statistical,tightrope walkers work in the circus,tightrope walkers, work in the circus,,0.5,,,novel
A12X8RUSITV7RU,statistical,wallets are made of leather,wallets, are made of leather,,,0.5,,novel
A12X8RUSITV7RU,statistical,winters are snowy ,winters, are snowy,0.3333333333333333,,,,novel
A12X8RUSITV7RU,statistical,worms are used as bait,worms, are used as bait,,,,0.8333333333333334,novel
A136K4YZY2OFTV,principled,airplanes have wings,airplanes, have wings,,,1.0,,novel
A136K4YZY2OFTV,principled,ambulances have sirens,ambulances, have sirens,1.0,,,,novel
A136K4YZY2OFTV,principled,americans live in america,Americans, live in America,,1.0,,,novel
A136K4YZY2OFTV,principled,ants are insects,ants, are insects,,,,1.0,novel
A136K4YZY2OFTV,principled,architects design buildings,architects, design buildings,,1.0,,,novel
A136K4YZY2OFTV,principled,bears can roar,bears, can roar,,,1.0,,novel
A136K4YZY2OFTV,principled,bees have wings,bees, have wings,1.0,,,,novel
A136K4YZY2OFTV,principled,bikers ride motorcycles,bikers, ride motorcycles,,,,1.0,novel
A136K4YZY2OFTV,principled,birds have wings,birds, have wings,,1.0,,,novel
A136K4YZY2OFTV,principled,cars have four wheels,cars, have four wheels,,,1.0,,novel
A136K4YZY2OFTV,principled,cats are animals,cats, are animals,1.0,,,,novel
A136K4YZY2OFTV,principled,celebrities are famous,celebrities, are famous,,,,1.0,novel
A136K4YZY2OFTV,principled,cheerleaders are spirited,cheerleaders, are spirited,,0.6666666666666666,,,novel
A136K4YZY2OFTV,principled,dancers move gracefully ,dancers, move gracefully,,,1.0,,novel
A136K4YZY2OFTV,principled,deer have antlers,deer, have antlers,1.0,,,,novel
A136K4YZY2OFTV,principled,diapers are absorbent,diapers, are absorbent,,,,1.0,novel
A136K4YZY2OFTV,principled,doctors diagnose ailments ,doctors, diagnose ailments,,1.0,,,novel
A136K4YZY2OFTV,principled,dogs have tails,dogs, have tails,,,1.0,,novel
A136K4YZY2OFTV,principled,eggshells are fragile ,eggshells, are fragile,,,1.0,,novel
A136K4YZY2OFTV,principled,elk have antlers,elk, have antlers,1.0,,,,novel
A136K4YZY2OFTV,principled,elms are trees,elms, are trees,,,,1.0,novel
A136K4YZY2OFTV,principled,engineers have degrees,engineers, have degrees,,0.6666666666666666,,,novel
A136K4YZY2OFTV,principled,frenchmen are europeans,Frenchmen, are Europeans,,,1.0,,novel
A136K4YZY2OFTV,principled,germans are from northern europe,Germans, are from Northern Europe,1.0,,,,novel
A136K4YZY2OFTV,principled,grass is green ,grass, is green,,,1.0,,novel
A136K4YZY2OFTV,principled,gymnasts are flexible,gymnasts, are flexible,1.0,,,,novel
A136K4YZY2OFTV,principled,hair nets cover your head,hair nets, cover your head,,,,1.0,novel
A136K4YZY2OFTV,principled,hindus don’t eat beef ,Hindus, don’t eat beef,,,,1.0,novel
A136K4YZY2OFTV,principled,horses have four legs,horses, have four legs,,0.16666666666666666,,,novel
A136K4YZY2OFTV,principled,italians live in southern europe,Italians, live in Southern Europe,,0.6666666666666666,,,novel
A136K4YZY2OFTV,principled,lifeguards can swim ,lifeguards, can swim,,,1.0,,novel
A136K4YZY2OFTV,principled,lions have manes,lions, have manes,1.0,,,,novel
A136K4YZY2OFTV,principled,mammals wean their young,mammals, wean their young,,,,1.0,novel
A136K4YZY2OFTV,principled,milk is white,milk, is white,,0.6666666666666666,,,novel
A136K4YZY2OFTV,principled,peacocks have beautiful tails,peacocks, have beautiful tails,,,1.0,,novel
A136K4YZY2OFTV,principled,pigeons have feathers,pigeons, have feathers,1.0,,,,novel
A136K4YZY2OFTV,principled,pigs suckle their young,pigs, suckle their young,,,,1.0,novel
A136K4YZY2OFTV,principled,police officers wear badges,police officers, wear badges,,0.8333333333333334,,,novel
A136K4YZY2OFTV,principled,rocking chairs are unstable,rocking chairs, are unstable,,,1.0,,novel
A136K4YZY2OFTV,principled,rocks are hard ,rocks, are hard,1.0,,,,novel
A136K4YZY2OFTV,principled,roller skates have wheels,roller skates, have wheels,,,,1.0,novel
A136K4YZY2OFTV,principled,sandpaper is rough,sandpaper, is rough,,0.6666666666666666,,,novel
A136K4YZY2OFTV,principled,snow is white ,snow, is white,,,1.0,,novel
A136K4YZY2OFTV,principled,sows are pigs,sows, are pigs,1.0,,,,novel
A136K4YZY2OFTV,principled,spandex is stretchy,spandex, is stretchy,,,,1.0,novel
A136K4YZY2OFTV,principled,spinach is green ,spinach, is green,,0.16666666666666666,,,novel
A136K4YZY2OFTV,principled,tables are flat,tables, are flat,,,1.0,,novel
A136K4YZY2OFTV,principled,taxis transport people,taxis, transport people,1.0,,,,novel
A136K4YZY2OFTV,principled,teachers impart knowledge ,teachers, impart knowledge,,,,1.0,novel
A136K4YZY2OFTV,principled,tightrope walkers have good balance,tightrope walkers, have good balance,,0.3333333333333333,,,novel
A136K4YZY2OFTV,principled,wallets hold money,wallets, hold money,,,1.0,,novel
A136K4YZY2OFTV,principled,winters are cold,winters, are cold,1.0,,,,novel
A136K4YZY2OFTV,principled,worms live in the ground,worms, live in the ground,,,,1.0,novel
A136K4YZY2OFTV,statistical,artists are eccentric ,artists, are eccentric,,,0.8333333333333334,,novel
A136K4YZY2OFTV,statistical,bachelors get married,bachelors, get married,0.0,,,,novel
A136K4YZY2OFTV,statistical,bananas ripen quickly,bananas, ripen quickly,,,,1.0,novel
A136K4YZY2OFTV,statistical,barns are red,barns, are red,,0.0,,,novel
A136K4YZY2OFTV,statistical,books are paperbacks,books, are paperbacks,,,0.8333333333333334,,novel
A136K4YZY2OFTV,statistical,brazilians like soccer ,Brazilians, like soccer,,,1.0,,novel
A136K4YZY2OFTV,statistical,bricks are red ,bricks, are red,0.6666666666666666,,,,novel
A136K4YZY2OFTV,statistical,bulldozers are yellow,bulldozers, are yellow,,,,0.6666666666666666,novel
A136K4YZY2OFTV,statistical,canadians are right-handed,Canadians, are right-handed,0.0,,,,novel
A136K4YZY2OFTV,statistical,carrots are orange,carrots, are orange,,0.6666666666666666,,,novel
A136K4YZY2OFTV,statistical,cheetahs hunt gazelles,cheetahs, hunt gazelles,,,1.0,,novel
A136K4YZY2OFTV,statistical,cherries have stems,cherries, have stems,1.0,,,,novel
A136K4YZY2OFTV,statistical,christians go to church,Christians, go to church,,,,0.6666666666666666,novel
A136K4YZY2OFTV,statistical,clocks have alarms ,clocks, have alarms,,,,0.8333333333333334,novel
A136K4YZY2OFTV,statistical,cows live on farms,cows, live on farms,,0.6666666666666666,,,novel
A136K4YZY2OFTV,statistical,dogs wear collars ,dogs, wear collars,1.0,,,,novel
A136K4YZY2OFTV,statistical,dolls wear dresses,dolls, wear dresses,,,,1.0,novel
A136K4YZY2OFTV,statistical,ducks are female,ducks, are female,,0.0,,,novel
A136K4YZY2OFTV,statistical,englishmen drink tea ,Englishmen, drink tea,,0.6666666666666666,,,novel
A136K4YZY2OFTV,statistical,feathers are pretty,feathers, are pretty,,,1.0,,novel
A136K4YZY2OFTV,statistical,fire trucks are red ,fire trucks, are red,1.0,,,,novel
A136K4YZY2OFTV,statistical,goats are stubborn,goats, are stubborn,,,,0.8333333333333334,novel
A136K4YZY2OFTV,statistical,golfers wear plaid pants,golfers, wear plaid pants,,0.6666666666666666,,,novel
A136K4YZY2OFTV,statistical,jews go to a synagogue,Jews, go to a synagogue,,,1.0,,novel
A136K4YZY2OFTV,statistical,journalists carry notebooks,journalists, carry notebooks,,,1.0,,novel
A136K4YZY2OFTV,statistical,kangaroos live in australia,kangaroos, live in Australia,1.0,,,,novel
A136K4YZY2OFTV,statistical,lemons are yellow,lemons, are yellow,,,,1.0,novel
A136K4YZY2OFTV,statistical,leopards are predators,leopards, are predators,,0.6666666666666666,,,novel
A136K4YZY2OFTV,statistical,moose are brown,moose, are brown,,,1.0,,novel
A136K4YZY2OFTV,statistical,mormons live in utah,Mormons, live in Utah,1.0,,,,novel
A136K4YZY2OFTV,statistical,mushrooms are used in cooking,mushrooms, are used in cooking,0.0,,,,novel
A136K4YZY2OFTV,statistical,muslims are middle eastern,Muslims, are Middle Eastern,,,,0.8333333333333334,novel
A136K4YZY2OFTV,statistical,needles are sterile,needles, are sterile,,,,1.0,novel
A136K4YZY2OFTV,statistical,oranges are grown in florida,oranges, are grown in Florida,,0.6666666666666666,,,novel
A136K4YZY2OFTV,statistical,preschoolers cannot read,preschoolers, cannot read,,,1.0,,novel
